	FPP	POS	Dictionary Entry
3044	liberatio	noun	liberatio, liberationis, f
3045	liberator	noun	liberator, liberatoris, m
3046	liberi	noun	liberi, m indecl.
3047	liberta	noun	liberta, libertae, f
3048	libertas	noun	libertas, libertatis, f
3049	libertina	noun	libertina, libertinae, f
3050	Libethris	noun	Libethris, f indecl.
3051	libido	noun	libido, libidinis, f
3052	Libitina	noun	Libitina, libitinae, f
3053	libita	noun	libita, n indecl.
3054	libra	noun	libra, librae, f
3055	libramentum	noun	libramentum, libramenti, n
3056	libraria	noun	libraria, librariae, f
3057	librariolus	noun	librariolus, librarioli, m
3058	librator	noun	librator, m indecl.
3059	libum	noun	libum, libi, n
3060	licentia	noun	licentia, licentiae, f
3061	licitatio	noun	licitatio, licitationis, f
3062	licium	noun	licium, lici, n
3063	lictor	noun	lictor, lictoris, m
3064	ligamen	noun	ligamen, n indecl.
3065	ligamentum	noun	ligamentum, n indecl.
3066	lignatio	noun	lignatio, lignationis, f
3067	lignator	noun	lignator, m indecl.
3068	lignum	noun	lignum, ligni, n
3069	ligo	noun	ligo, ligonis, m
3070	ligula	noun	ligula, ligulae, f
3071	ligustrum	noun	ligustrum, ligustri, n
3072	lilium	noun	lilium, lili, n
3073	lima	noun	lima, limae, f
3074	limbus	noun	limbus, m indecl.
3075	limen	noun	limen, liminis, n
3076	limes	noun	limes, limitis, m
3077	limo	noun	limo, m indecl.
3078	limus	noun	limus, limi, m
3079	limus	noun	limus, limi, m
3080	linea	noun	linea, lineae, f
3081	lineamentum	noun	lineamentum, n indecl.
3082	lingua	noun	lingua, linguae, f
3083	linteum	noun	linteum, lintei, n
3084	lintriculus	noun	lintriculus, m indecl.
3085	linum	noun	linum, lini, n
3086	lippitudo	noun	lippitudo, lippitudinis, f
3087	liquor	noun	liquor, liquoris, m
3088	lis	noun	lis, litis, -
3089	litatio	noun	litatio, litationis, f
3090	litigator	noun	litigator, litigatoris, m
3091	littera	noun	littera, literae, f
3092	litterator	noun	litterator, litteratoris, m
3093	litteratura	noun	litteratura, literaturae, f
3094	litterula	noun	litterula, litterulae, f
3095	litura	noun	litura, liturae, f
3096	litus	noun	litus, litus, m
3097	lituus	noun	lituus, litui, m
3098	livor	noun	livor, m indecl.
3099	lixa	noun	lixa, lixae, m
3100	locatio	noun	locatio, locationis, f
3101	locator	noun	locator, m indecl.
3102	locatum	noun	locatum, locati, n
3103	locus	noun	locus, loci, m
3104	locusta	noun	locusta, locustae, f
3105	locutio	noun	locutio, locutionis, f
3106	lodix	noun	lodix, m indecl.
3107	logeum	noun	logeum, logei, n
3108	logica	noun	logica, n indecl.
3109	logos	noun	logos, logi, m
3110	loligo	noun	loligo, loliginis, f
3111	lolium	noun	lolium, loli, n
3112	longinquitas	noun	longinquitas, longinquitatis, f
3113	longitudo	noun	longitudo, longitudinis, f
3114	longum	noun	longum, longi, n
3115	longurius	noun	longurius, longurii, m
3116	loquacitas	noun	loquacitas, loquacitatis, f
3117	loquela	noun	loquela, loquelae, f
3118	lorica	noun	lorica, loricae, f
3119	lorum	noun	lorum, lori, n
3120	lucanica	noun	lucanica, f indecl.
3121	lucar	noun	lucar, lucaris, n
3122	lucellum	noun	lucellum, lucelli, n
3123	Luceres	noun	Luceres, m indecl.
3124	lucerna	noun	lucerna, lucernae, f
3125	Lucina	noun	Lucina, lucinae, f
3126	lucrum	noun	lucrum, lucri, n
3127	luctamen	noun	luctamen, n indecl.
3128	luctatio	noun	luctatio, f indecl.
3129	luctator	noun	luctator, m indecl.
3130	luctus	noun	luctus, luctus, m
3131	lucubratio	noun	lucubratio, lucubrationis, f
3132	lucumo	noun	lucumo, m indecl.
3133	lucus	noun	lucus, luci, m
3134	lucus	noun	lucus, luci, m
3135	ludia	noun	ludia, f indecl.
3136	ludibrium	noun	ludibrium, ludibrii, n
3137	ludificatio	noun	ludificatio, ludificationis, f
3138	ludio	noun	ludio, m indecl.
3139	ludius	noun	ludius, lvdi, m
3140	ludus	noun	ludus, lvdi, m
3141	lumbus	noun	lumbus, lumbi, m
3142	lumen	noun	lumen, luminis, n
3143	luna	noun	luna, lunae, f
3144	lupa	noun	lupa, lupae, f
3145	lupanar	noun	lupanar, lupanaris, n
3146	Lupercal	noun	Lupercal, lupercalis, n
3147	Lupercus	noun	Lupercus, luperci, m
3148	lupus	noun	lupus, lupi, m
3149	luscinia	noun	luscinia, lusciniae, f
3150	luscinius	noun	luscinius, luscini, m
3151	lusio	noun	lusio, lusionis, f
3152	lusor	noun	lusor, m indecl.
3153	lustratio	noun	lustratio, lustrationis, f
3154	lustrum	noun	lustrum, lustri, n
3155	lustrum	noun	lustrum, lustri, n
3156	lusus	noun	lusus, lusus, m
3157	lutum	noun	lutum, luti, n
3158	lutum	noun	lutum, luti, n
3159	lux	noun	lux, lucis, m
3160	luxuria	noun	luxuria, luxuriae, f
3161	luxuries	noun	luxuries, luxurie, f
3162	lychnuchus	noun	lychnuchus, lychnuchi, m
3163	lychnus	noun	lychnus, lychni, m
3164	Lycium	noun	Lycium, lycii, n
3165	lympha	noun	lympha, lymphae, f
3166	lyncurion	noun	lyncurion, n indecl.
3167	lyra	noun	lyra, lyrae, f
3168	macellum	noun	macellum, macelli, n
3169	macer	noun	macer, macrin, m
3170	maceria	noun	maceria, maceriae, f
3171	machaerophorus	noun	machaerophorus, m indecl.
3172	machina	noun	machina, machinae, f
3173	machinamentum	noun	machinamentum, machinamenti, n
3174	machinatio	noun	machinatio, machinationis, f
3175	machinator	noun	machinator, m indecl.
3176	macies	noun	macies, macie, f
3177	macrocolum	noun	macrocolum, n indecl.
3178	macula	noun	macula, maculae, f
3179	Maeander	noun	Maeander, maeandri, m
3180	Maecenas	noun	Maecenas, maecenatis, -
3181	maena	noun	maena, maenae, f
3182	Maenas	noun	Maenas, maenadis, f
3183	Maenalus	noun	Maenalus, m indecl.
3184	Maenianum	noun	Maenianum, n indecl.
3185	Maeonia	noun	Maeonia, maeoniae, f
3186	Maeonides	noun	Maeonides, maeonidae, m
3187	maeror	noun	maeror, maeroris, m
3188	maestitia	noun	maestitia, maestitiae, f
3189	magalia	noun	magalia, n indecl.
3190	magis	noun	magis, f indecl.
3191	magister	noun	magister, magistri, m
3192	magisterium	noun	magisterium, magisterii, n
3193	magistra	noun	magistra, magistrae, f
3194	magistratus	noun	magistratus, magistratvs, m
3195	magnanimitas	noun	magnanimitas, magnanimitatis, f
3196	magnes	noun	magnes, magnetis, m
3197	magnificentia	noun	magnificentia, magnificentiae, f
3198	magniloquentia	noun	magniloquentia, f indecl.
3199	magnitudo	noun	magnitudo, magnitudinis, f
3200	magus	noun	magus, magi, m
3201	Maius	noun	Maius, mai, m
3202	maius	noun	maius, mai, m
3203	mala	noun	mala, malae, f
3204	malacia	noun	malacia, malaciae, f
3205	maledictio	noun	maledictio, maledictionis, f
3206	maledictum	noun	maledictum, maledicti, n
3207	malefactum	noun	malefactum, n indecl.
3208	maleficium	noun	maleficium, malefici, n
3209	malevolentia	noun	malevolentia, malevolentiae, f
3210	malignitas	noun	malignitas, malignitatis, f
3211	malitia	noun	malitia, malitiae, f
3212	malleolus	noun	malleolus, malleoli, m
3213	malleus	noun	malleus, mallei, m
3214	malobathron	noun	malobathron, malobathri, n
3215	malum	noun	malum, mali, n
3216	malum	noun	malum, mali, n
3217	malum	noun	malum, mali, n
3218	malva	noun	malva, malvae, f
3219	mamilla	noun	mamilla, mamillae, f
3220	mamma	noun	mamma, mammae, f
3221	manceps	noun	manceps, mancipis, m
3222	mancipium	noun	mancipium, mancipi, n
3223	mandatum	noun	mandatum, mandati, n
3224	mandatus	noun	mandatus, mandatus, m
3225	mandra	noun	mandra, mandrae, f
3226	mane	noun	mane, f indecl.
3227	mane	noun	mane, f indecl.
3228	manes	noun	manes, m indecl.
3229	mango	noun	mango, mangonis, m
3230	manicae	noun	manicae, f indecl.
3231	manipulus	noun	manipulus, manipli, m
3232	mannus	noun	mannus, manni, m
3233	mansio	noun	mansio, mansionis, f
3234	mansuetudo	noun	mansuetudo, mansuetudinis, f
3235	mantele	noun	mantele, n indecl.
3236	mantica	noun	mantica, manticae, f
3237	manubiae	noun	manubiae, f indecl.
3238	manubrium	noun	manubrium, manubrii, n
3239	manumissio	noun	manumissio, manumissionis, f
3240	manupretium	noun	manupretium, manipretii, n
3241	manus	noun	manus, manvs, f
3242	mapalia	noun	mapalia, n indecl.
3243	mappa	noun	mappa, mappae, f
3244	marathrus	noun	marathrus, marathri, m
3245	mare	noun	mare, marin, n
3246	Mareotis	noun	Mareotis, f indecl.
3247	margarita	noun	margarita, margaritae, f
3248	margo	noun	margo, marginis, m
3249	marita	noun	marita, maritae, f
3250	marmor	noun	marmor, marmoris, m
3251	marra	noun	marra, marrae, f
3252	Mars	noun	Mars, martin, m
3253	Marsyas	noun	Marsyas, marsyae, m
3254	massa	noun	massa, massae, f
3255	Massicus	noun	Massicus, massici, m
3256	mastigia	noun	mastigia, mastigiae, m
3257	mastruca	noun	mastruca, f indecl.
3258	matara	noun	matara, f indecl.
3259	matella	noun	matella, matellae, f
3260	matellio	noun	matellio, m indecl.
3261	mater	noun	mater, matris, f
3262	matercula	noun	matercula, materculae, f
3263	mater	noun	mater, matris, f
3264	materia	noun	materia, materiae, f
3265	matertera	noun	matertera, materterae, f
3266	matricida	noun	matricida, m indecl.
3267	matricidium	noun	matricidium, matricidi, n
3268	matrimonium	noun	matrimonium, matrimoni, n
3269	matrona	noun	matrona, matronae, f
3270	maturitas	noun	maturitas, maturitatis, f
3271	Matuta	noun	Matuta, matutae, f
3272	maxilla	noun	maxilla, maxillae, f
3273	mazonomus	noun	mazonomus, m indecl.
3274	meatus	noun	meatus, meatus, m
3275	mediastinus	noun	mediastinus, mediastini, m
3276	medica	noun	medica, medicae, n
3277	medicamen	noun	medicamen, medicaminis, n
3278	medicamentum	noun	medicamentum, medicamenti, n
3279	medicatus	noun	medicatus, medicatus, m
3280	medicina	noun	medicina, medicinae, f
3281	medietas	noun	medietas, medietatis, f
3282	medimnum	noun	medimnum, medimni, n
3283	mediocritas	noun	mediocritas, mediocritatis, f
3284	meditamentum	noun	meditamentum, n indecl.
3285	meditatio	noun	meditatio, meditationis, f
3286	meditullium	noun	meditullium, n indecl.
3287	medium	noun	medium, medi, n
3288	medulla	noun	medulla, medullae, f
3289	medullula	noun	medullula, f indecl.
3290	Medusa	noun	Medusa, medusae, f
3291	Megaera	noun	Megaera, f indecl.
3292	megistanes	noun	megistanes, m indecl.
3293	mel	noun	mel, mellis, n
3294	melanurus	noun	melanurus, melanuri, m
3295	melilotos	noun	melilotos, f indecl.
3296	melimela	noun	melimela, n indecl.
3297	melisphyllum	noun	melisphyllum, n indecl.
3298	melos	noun	melos, meli, n
3299	Melpomene	noun	Melpomene, f indecl.
3300	membrana	noun	membrana, membranae, f
3301	membranula	noun	membranula, f indecl.
3302	membrum	noun	membrum, membri, n
3303	Memnon	noun	Memnon, memnonis, m
3304	memorator	noun	memorator, m indecl.
3305	memoria	noun	memoria, memoriae, f
3306	memoriola	noun	memoriola, f indecl.
3307	menda	noun	menda, mendae, f
3308	mendacium	noun	mendacium, mendaci, n
3309	mendaciunculum	noun	mendaciunculum, n indecl.
3310	mendicitas	noun	mendicitas, mendicitatis, f
3311	mendum	noun	mendum, mendin, n
3312	mens	noun	mens, mentis, f
3313	mensa	noun	mensa, mensae, f
3314	mensio	noun	mensio, f indecl.
3315	mensis	noun	mensis, mensis, m
3316	mensor	noun	mensor, mensoris, m
3317	mensura	noun	mensura, mensurae, f
3318	menta	noun	menta, mentae, f
3319	mentiens	noun	mentiens, mentientis, m
3320	mentio	noun	mentio, f indecl.
3321	Mentor	noun	Mentor, mentoris, m
3322	mentula	noun	mentula, f indecl.
3323	mentum	noun	mentum, menti, n
3324	mephitis	noun	mephitis, mephitin, f
3325	mercator	noun	mercator, m indecl.
3326	mercatura	noun	mercatura, mercaturae, f
3327	mercedula	noun	mercedula, f indecl.
3328	merces	noun	merces, mercedis, f
3329	mercimonium	noun	mercimonium, mercimoni, n
3330	Mercurius	noun	Mercurius, mercuri, m
3331	merda	noun	merda, f indecl.
3332	meretricula	noun	meretricula, meretriculae, f
3333	meretrix	noun	meretrix, meretricis, f
3334	merges	noun	merges, f indecl.
3335	mergus	noun	mergus, mergi, m
3336	meridiatio	noun	meridiatio, f indecl.
3337	meridies	noun	meridies, meridie, m
3338	meritum	noun	meritum, meriti, n
3339	merops	noun	merops, meropis, m
3340	merula	noun	merula, merulae, f
3341	merum	noun	merum, meri, n
3342	messis	noun	messis, messis, f
3343	messor	noun	messor, messoris, m
3344	meta	noun	meta, metae, f
3345	metallum	noun	metallum, metalli, n
3346	metamorphosis	noun	metamorphosis, metamorphosin, f
3347	metator	noun	metator, m indecl.
3348	metreta	noun	metreta, metretae, f
3349	metus	noun	metus, metus, m
3350	mica	noun	mica, micae, f
3351	migratio	noun	migratio, f indecl.
3352	miles	noun	miles, militis, m
3353	miliarium	noun	miliarium, miliarii, n
3354	militia	noun	militia, militiae, f
3355	milium	noun	milium, mili, n
3356	miluus	noun	miluus, milui, m
3357	mima	noun	mima, mimae, f
3358	mimula	noun	mimula, mimulae, f
3359	mimus	noun	mimus, mimi, m
3360	mina	noun	mina, mnae, f
3361	minae	noun	minae, f indecl.
3362	minatio	noun	minatio, f indecl.
3363	Minerva	noun	Minerva, mineruae, f
3364	ministerium	noun	ministerium, ministerii, n
3365	ministra	noun	ministra, ministrae, f
3366	ministrator	noun	ministrator, ministratoris, m
3367	minium	noun	minium, mini, n
3368	Minotaurus	noun	Minotaurus, minotauri, m
3369	minutal	noun	minutal, minutalis, n
3370	miraculum	noun	miraculum, miraculi, n
3371	mirator	noun	mirator, m indecl.
3372	miratrix	noun	miratrix, f indecl.
3373	mirmillo	noun	mirmillo, m indecl.
3374	miscellanea	noun	miscellanea, n indecl.
3375	miseratio	noun	miseratio, miserationis, f
3376	miseria	noun	miseria, miseriae, f
3377	misericordia	noun	misericordia, misericordiae, f
3378	missio	noun	missio, missionis, f
3379	missor	noun	missor, m indecl.
3380	mitella	noun	mitella, f indecl.
3381	mitigatio	noun	mitigatio, mitigationis, f
3382	mitra	noun	mitra, mitrae, f
3383	mobilitas	noun	mobilitas, mobilitatis, f
3384	moderamen	noun	moderamen, moderaminis, n
3385	moderatio	noun	moderatio, moderationis, f
3386	moderator	noun	moderator, m indecl.
3387	moderatrix	noun	moderatrix, f indecl.
3388	modestia	noun	modestia, modestiae, f
3389	modius	noun	modius, modi, m
3390	modulator	noun	modulator, m indecl.
3391	modulus	noun	modulus, moduli, m
3392	modus	noun	modus, modi, m
3393	moecha	noun	moecha, moechae, f
3394	moechus	noun	moechus, moechi, m
3395	moenia	noun	moenia, n indecl.
3396	mola	noun	mola, molae, f
3397	moles	noun	moles, molis, f
3398	molestia	noun	molestia, molestiae, f
3399	molimen	noun	molimen, n indecl.
3400	molimentum	noun	molimentum, moli, m
3401	molitio	noun	molitio, f indecl.
3402	molitor	noun	molitor, m indecl.
3403	mollitia	noun	mollitia, mollitiae, f
3404	mollitudo	noun	mollitudo, mollitudinis, f
3405	Molorchus	noun	Molorchus, molorchi, m
3406	momentum	noun	momentum, momenti, n
3407	monedula	noun	monedula, monedulae, f
3408	moneris	noun	moneris, moneris, f
3409	Moneta	noun	Moneta, monetae, f
3410	monile	noun	monile, n indecl.
3411	monitio	noun	monitio, f indecl.
3412	monitor	noun	monitor, monitoris, m
3413	monitum	noun	monitum, moniti, n
3414	monitus	noun	monitus, monitus, m
3415	monopodium	noun	monopodium, n indecl.
3416	mons	noun	mons, montis, m
3417	monstratio	noun	monstratio, f indecl.
3418	monstrator	noun	monstrator, m indecl.
3419	monstrum	noun	monstrum, monstri, n
3420	monticola	noun	monticola, monticolae, m
3421	monumentum	noun	monumentum, monumenti, n
3422	mora	noun	mora, morae, f
3423	mora	noun	mora, morae, f
3424	morator	noun	morator, m indecl.
3425	morbus	noun	morbus, morbi, m
3426	moretum	noun	moretum, n indecl.
3427	morositas	noun	morositas, f indecl.
3428	mors	noun	mors, mortis, f
3429	morsum	noun	morsum, morsi, n
3430	morsus	noun	morsus, morsus, m
3431	mortalitas	noun	mortalitas, mortalitatis, f
3432	mortarium	noun	mortarium, mortarii, n
3433	morum	noun	morum, mori, n
3434	mos	noun	mos, moris, m
3435	motio	noun	motio, motionis, f
3436	motus	noun	motus, motus, m
3437	mucro	noun	mucro, mucronis, m
3438	mucus	noun	mucus, muci, m
3439	mugitus	noun	mugitus, mugitus, m
3440	mula	noun	mula, mulae, f
3441	mulctra	noun	mulctra, f indecl.
3442	mulctrum	noun	mulctrum, n indecl.
3443	mulier	noun	mulier, mulieris, f
3444	muliercula	noun	muliercula, mulierculae, f
3445	mulierositas	noun	mulierositas, f indecl.
3446	mulio	noun	mulio, mulionis, m
3447	mullus	noun	mullus, mulli, m
3448	mulsum	noun	mulsum, mulsi, n
3449	multa	noun	multa, multae, n
3450	multa	noun	multa, n indecl.
3451	multatio	noun	multatio, f indecl.
3452	multicia	noun	multicia, n indecl.
3453	multitudo	noun	multitudo, multitudinis, f
3454	mulus	noun	mulus, muli, m
3455	munditia	noun	munditia, munditiae, f
3456	mundus	noun	mundus, mundi, m
3457	munia	noun	munia, n indecl.
3458	municeps	noun	municeps, m indecl.
3459	municipium	noun	municipium, municipi, n
3460	munificentia	noun	munificentia, munificentiae, f
3461	munimen	noun	munimen, n indecl.
3462	munimentum	noun	munimentum, munimenti, n
3463	munitio	noun	munitio, munitionis, f
3464	munitor	noun	munitor, m indecl.
3465	munus	noun	munus, muneris, n
3466	munusculum	noun	munusculum, n indecl.
3467	Murcia	noun	Murcia, murciae, f
3468	murena	noun	murena, murenae, f
3469	murex	noun	murex, m indecl.
3470	muria	noun	muria, muriae, f
3471	murmur	noun	murmur, murmuris, n
3472	murra	noun	murra, murrae, f
3473	murrina	noun	murrina, n indecl.
3474	murus	noun	murus, muri, m
3475	mus	noun	mus, min, m
3476	Musa	noun	Musa, musae, f
3477	musca	noun	musca, muscae, f
3478	muscipulum	noun	muscipulum, n indecl.
3479	musculus	noun	musculus, musculi, m
3480	muscus	noun	muscus, m indecl.
3481	musica	noun	musica, musicae, n
3482	mustaceum	noun	mustaceum, n indecl.
3483	mustela	noun	mustela, mustelae, f
3484	mustum	noun	mustum, musti, n
3485	mutabilitas	noun	mutabilitas, f indecl.
3486	mutatio	noun	mutatio, mutationis, f
3487	muto	noun	muto, m indecl.
3488	mutuatio	noun	mutuatio, f indecl.
3489	myoparo	noun	myoparo, m indecl.
3490	myrica	noun	myrica, myricae, f
3491	myrteta	noun	myrteta, f indecl.
3492	myrtum	noun	myrtum, myrti, n
3493	mystagogus	noun	mystagogus, mystagogi, m
3494	mysterium	noun	mysterium, mysterii, n
3495	nablium	noun	nablium, n indecl.
3496	naevus	noun	naevus, naevi, m
3497	nanus	noun	nanus, nani, m
3498	Napaeae	noun	Napaeae, f indecl.
3499	narcissus	noun	narcissus, narcissi, m
3500	nardum	noun	nardum, nardi, n
3501	nardus	noun	nardus, nardi, f
3502	naris	noun	naris, naris, f
3503	narratio	noun	narratio, narrationis, f
3504	narrator	noun	narrator, m indecl.
3505	narratum	noun	narratum, narrati, n
3506	narratus	noun	narratus, narratus, m
3507	narthecium	noun	narthecium, n indecl.
3508	nassa	noun	nassa, nassae, f
3509	nasus	noun	nasus, nasi, m
3510	nata	noun	nata, natae, f
3511	natatio	noun	natatio, f indecl.
3512	natator	noun	natator, m indecl.
3513	nates	noun	nates, f indecl.
3514	natio	noun	natio, nationis, f
3515	natrix	noun	natrix, m indecl.
3516	natura	noun	natura, natvrae, f
3517	nauarchus	noun	nauarchus, nauarchi, m
3518	naucum	noun	naucum, nauci, n
3519	naufragium	noun	naufragium, naufragi, n
3520	naulum	noun	naulum, n indecl.
3521	nausea	noun	nausea, nauseae, f
3522	nauseola	noun	nauseola, f indecl.
3523	nauta	noun	nauta, navtae, m
3524	navarchus	noun	navarchus, nauarchi, m
3525	navicula	noun	navicula, naviculae, f
3526	navigatio	noun	navigatio, navigationis, f
3527	navigium	noun	navigium, navigi, n
3528	navis	noun	navis, navis, f
3529	navitas	noun	navitas, f indecl.
3530	nebula	noun	nebula, nebulae, f
3531	nebulo	noun	nebulo, nebulonis, m
3532	necessitas	noun	necessitas, necessitatis, f
3533	necessitudo	noun	necessitudo, necessitudinis, f
3534	nectar	noun	nectar, nectaris, n
3535	nefas	noun	nefas, - indecl.
3536	negantia	noun	negantia, f indecl.
3537	negatio	noun	negatio, negationis, f
3538	neglectio	noun	neglectio, f indecl.
3539	neglectus	noun	neglectus, neglectus, m
3540	neglegentia	noun	neglegentia, neglegentiae, f
3541	negotiatio	noun	negotiatio, negotiationis, f
3542	negotiator	noun	negotiator, negotiatoris, m
3543	negotiolum	noun	negotiolum, negotioli, n
3544	negotium	noun	negotium, negoti, n
3545	nemo	noun	nemo, neminis, m
3546	nemoricultrix	noun	nemoricultrix, f indecl.
3547	nemus	noun	nemus, nemoris, n
3548	nenia	noun	nenia, neniae, f
3549	nepos	noun	nepos, nepotis, m
3550	neptis	noun	neptis, neptis, f
3551	Neptunus	noun	Neptunus, neptuni, m
3552	nequitia	noun	nequitia, nequitiae, f
3553	Nerthus	noun	Nerthus, f indecl.
3554	nervulus	noun	nervulus, m indecl.
3555	nervus	noun	nervus, nerui, m
3556	Nestor	noun	Nestor, nestoris, m
3557	nex	noun	nex, necis, f
3558	nexus	noun	nexus, nexus, m
3559	niceterium	noun	niceterium, n indecl.
3560	nidor	noun	nidor, nidoris, m
3561	nidulus	noun	nidulus, m indecl.
3562	nidus	noun	nidus, nidi, m
3563	nigror	noun	nigror, m indecl.
3564	nihil	noun	nihil, n indecl.
3565	nihilum	noun	nihilum, nili, n
3566	nilum	noun	nilum, nili, n
3567	Niligena	noun	Niligena, f indecl.
3568	Nilus	noun	Nilus, nili, m
3569	nimbus	noun	nimbus, nimbi, m
3570	nimium	noun	nimium, nimi, n
3571	nisus	noun	nisus, nisus, m
3572	nitedula	noun	nitedula, f indecl.
3573	nitor	noun	nitor, nitoris, m
3574	nitrum	noun	nitrum, nitri, n
3575	nix	noun	nix, niuis, f
3576	nixus	noun	nixus, nixi, m
3577	nixus	noun	nixus, nixi, m
3578	nobilitas	noun	nobilitas, nobilitatis, f
3579	noctifer	noun	noctifer, m indecl.
3580	noctiluca	noun	noctiluca, f indecl.
3581	noctua	noun	noctua, noctuae, f
3582	nodus	noun	nodus, nodi, m
3583	Nomas	noun	Nomas, m indecl.
3584	nomen	noun	nomen, nominis, n
3585	nomenclator	noun	nomenclator, nomenculatoris, m
3586	nominatio	noun	nominatio, f indecl.
3587	nona	noun	nona, nonae, f
3588	Nonae	noun	Nonae, f indecl.
3589	norma	noun	norma, normae, f
3590	Nortia	noun	Nortia, nortiae, f
3591	nota	noun	nota, notae, f
3592	notatio	noun	notatio, f indecl.
3593	notio	noun	notio, notionis, f
3594	notitia	noun	notitia, notitiae, f
3595	novacula	noun	novacula, novaculae, f
3596	novatrix	noun	novatrix, f indecl.
3597	noverca	noun	noverca, novercae, f
3598	novi	noun	novi, m indecl.
3599	novitas	noun	novitas, novitatis, f
3600	nox	noun	nox, noctis, f
3601	noxa	noun	noxa, noxae, f
3602	noxia	noun	noxia, noxiae, f
3603	nubecula	noun	nubecula, nubeculae, f
3604	nubes	noun	nubes, nubis, f
3605	nubigena	noun	nubigena, nubigenae, m
3606	nubila	noun	nubila, n indecl.
3607	nugae	noun	nugae, f indecl.
3608	nugator	noun	nugator, m indecl.
3609	numen	noun	numen, nvminis, n
3610	numerus	noun	numerus, numeri, m
3611	Numida	noun	Numida, numidae, m
3612	nummulus	noun	nummulus, nummuli, m
3613	nummus	noun	nummus, numi, m
3614	nuncia	noun	nuncia, f indecl.
3615	nuncupatio	noun	nuncupatio, f indecl.
3616	nundinae	noun	nundinae, f indecl.
3617	nundinatio	noun	nundinatio, f indecl.
3618	nundinum	noun	nundinum, n indecl.
3619	nuntia	noun	nuntia, nuntiae, f
3620	nuntiatio	noun	nuntiatio, nuntiationis, f
3621	nupta	noun	nupta, nuptae, f
3622	nuptiae	noun	nuptiae, f indecl.
3623	nutricula	noun	nutricula, nutriculae, f
3624	nutrimen	noun	nutrimen, n indecl.
3625	nutrimentum	noun	nutrimentum, n indecl.
3626	nutrix	noun	nutrix, nutricis, f
3627	nutus	noun	nutus, nutus, m
3628	nympha	noun	nympha, nymphae, f
3629	nymphe	noun	nymphe, nymphae, f
3630	obductio	noun	obductio, obductionis, f
3631	obeliscus	noun	obeliscus, obelisci, m
3632	oblectamen	noun	oblectamen, n indecl.
3633	oblectamentum	noun	oblectamentum, oblectamenti, n
3634	oblectatio	noun	oblectatio, oblectationis, f
3635	obligatio	noun	obligatio, obligationis, f
3636	oblivio	noun	oblivio, oblivionis, f
3637	oblivium	noun	oblivium, n indecl.
3638	obnuntiatio	noun	obnuntiatio, f indecl.
3639	oboedientia	noun	oboedientia, oboedientiae, f
3640	obolus	noun	obolus, oboli, m
3641	obrussa	noun	obrussa, f indecl.
3642	obscenitas	noun	obscenitas, obscenitatis, f
3643	obscuratio	noun	obscuratio, f indecl.
3644	obscuritas	noun	obscuritas, obscuritatis, f
3645	obsecratio	noun	obsecratio, obsecrationis, f
3646	obsequentia	noun	obsequentia, f indecl.
3647	obsequium	noun	obsequium, obsequi, n
3648	observantia	noun	observantia, observantiae, f
3649	observatio	noun	observatio, observationis, f
3650	obsessio	noun	obsessio, obsessionis, f
3651	obsessor	noun	obsessor, m indecl.
3652	obsidio	noun	obsidio, obsidionis, f
3653	obsidium	noun	obsidium, obsidii, n
3654	obsignator	noun	obsignator, m indecl.
3655	obsonium	noun	obsonium, obsoni, n
3656	obstetrix	noun	obstetrix, obstetricis, f
3657	obstinatio	noun	obstinatio, obstinationis, f
3658	obstructio	noun	obstructio, f indecl.
3659	obtemperatio	noun	obtemperatio, f indecl.
3660	obtentus	noun	obtentus, obtentus, m
3661	obtestatio	noun	obtestatio, f indecl.
3662	obtrectatio	noun	obtrectatio, f indecl.
3663	obtrectator	noun	obtrectator, m indecl.
3664	obtutus	noun	obtutus, obtutus, m
3665	occasio	noun	occasio, occasionis, f
3666	occasus	noun	occasus, occasus, m
3667	occatio	noun	occatio, f indecl.
3668	occidens	noun	occidens, occidentis, m
3669	occidio	noun	occidio, f indecl.
3670	occisio	noun	occisio, occisionis, f
3671	occultatio	noun	occultatio, f indecl.
3672	occultator	noun	occultator, m indecl.
3673	occupatio	noun	occupatio, occupationis, f
3674	occursatio	noun	occursatio, f indecl.
3675	occursus	noun	occursus, occursus, m
3676	Oceanus	noun	Oceanus, oceani, m
3677	ocellus	noun	ocellus, ocelli, m
3678	ocrea	noun	ocrea, ocreae, f
3679	October	noun	October, octobris, m
3680	octussis	noun	octussis, octussis, m
3681	oculus	noun	oculus, oculi, m
3682	odium	noun	odium, odi, n
3683	odor	noun	odor, odoris, m
3684	odoratio	noun	odoratio, f indecl.
3685	odoratus	noun	odoratus, odoratus, m
3686	oenophorum	noun	oenophorum, oenophori, n
3687	oestrus	noun	oestrus, m indecl.
3688	oesypum	noun	oesypum, oesypi, n
3689	ofella	noun	ofella, ofellae, f
3690	offensa	noun	offensa, offensae, f
3691	offensio	noun	offensio, offensionis, f
3692	offensiuncula	noun	offensiuncula, f indecl.
3693	officina	noun	officina, officinae, f
3694	officium	noun	officium, offici, n
3695	olea	noun	olea, oleae, f
3696	oleum	noun	oleum, olei, n
3697	olitor	noun	olitor, m indecl.
3698	oliva	noun	oliva, oliuae, f
3699	olivetum	noun	olivetum, oliveti, n
3700	olla	noun	olla, ollae, f
3701	olor	noun	olor, m indecl.
3702	Olympia	noun	Olympia, olympiae, n
