	FPP	POS	Dictionary Entry
11274	stigma	noun	stigma, NULL, n
11275	stigmatias	noun	stigmatias, NULL, m
11276	stilla	noun	stilla, stillae, f
11277	stillicidium	noun	stillicidium, stilicidi, n
11278	stillo	verb	stillo, stillare, NULL, NULL
11279	stilus	noun	stilus, stili, m
11280	stimulatio	noun	stimulatio, NULL, f
11281	stimulo	verb	stimulo, stimulare, stimulavi, stimulatus
11282	stimulus	noun	stimulus, stimuli, m
11283	stinguo	verb	stinguo, stinguere, NULL, NULL
11284	stipatio	noun	stipatio, NULL, f
11285	stipator	noun	stipator, NULL, m
11286	stipendiarius	adj	stipendiarius, stipendiaria, stipendiarium
11287	stipendium	noun	stipendium, stipendi, n
11288	stipes	noun	stipes, stipitis, m
11289	stipo	verb	stipo, stipare, NULL, stipatus
11290	stipula	noun	stipula, stipulae, f
11291	stipulatio	noun	stipulatio, stipulationis, f
11292	stipulatiuncula	noun	stipulatiuncula, NULL, f
11293	stipulor	verb	stipulor, NULL, stipulatus
11294	stiria	noun	stiria, NULL, f
11295	stirps	noun	stirps, stirpis, f
11296	stiva	noun	stiva, NULL, f
11297	sto	verb	sto, stare, steti, status
11298	stoicus	adj	stoicus, stoica, stoicum
11299	stola	noun	stola, stolae, f
11300	stolidus	adj	stolidus, stolida, stolidum
11301	stomachor	verb	stomachor, NULL, stomachatus
11302	stomachosus	adj	stomachosus, stomachosa, stomachosum
11303	stomachus	noun	stomachus, stomachi, m
11304	storea	noun	storea, NULL, f
11305	strabo	noun	strabo, strabonis, m
11306	strages	noun	strages, stragis, f
11307	stragulum	noun	stragulum, NULL, n
11308	stragulus	adj	stragulus, stragula, stragulum
11309	stramen	noun	stramen, straminis, n
11310	stramentum	noun	stramentum, stramenti, n
11311	stramineus	adj	stramineus, straminea, stramineum
11312	strangulo	verb	strangulo, strangulare, NULL, strangulatus
11313	stranguria	noun	stranguria, stranguriae, f
11314	strategema	noun	strategema, NULL, n
11315	stratum	noun	stratum, strati, n
11316	stratus	adj	stratus, strata, stratum
11317	strenuitas	noun	strenuitas, NULL, f
11318	strenuus	adj	strenuus, strenua, strenuum
11319	strepito	verb	strepito, NULL, NULL, NULL
11320	strepitus	noun	strepitus, strepitus, m
11321	NULL	verb	NULL, NULL, NULL, NULL
11322	strictura	noun	strictura, stricturae, f
11323	strideo	verb	strideo, stridere, stridi, NULL
11324	strido	verb	strido, stridere, stridi, NULL
11325	stridor	noun	stridor, stridoris, m
11326	stridulus	adj	stridulus, stridula, NULL
11327	strigilis	noun	strigilis, strigilis, f
11328	strigosus	adj	strigosus, NULL, NULL
11329	stringo	verb	stringo, stringere, n, strictus
11330	stropha	noun	stropha, NULL, f
11331	strophium	noun	strophium, NULL, n
11332	structor	noun	structor, NULL, m
11333	structura	noun	structura, structurae, f
11334	structus	adj	structus, structa, structum
11335	strues	noun	strues, struis, f
11336	struma	noun	struma, strumae, f
11337	strumosus	adj	strumosus, NULL, NULL
11338	struo	verb	struo, struere, struxi, structus
11339	studeo	verb	studeo, studere, studui, NULL
11340	studiosus	adj	studiosus, studiosa, m
11341	studium	noun	studium, studi, n
11342	stultitia	noun	stultitia, stultitiae, f
11343	stultus	adj	stultus, stulta, stultum
11344	stupefacio	verb	stupefacio, NULL, NULL, stupefactus
11345	stupeo	verb	stupeo, stupere, NULL, NULL
11346	stupesco	verb	stupesco, stupescere, NULL, NULL
11347	stupiditas	noun	stupiditas, NULL, f
11348	stupidus	adj	stupidus, stupida, stupidum
11349	stupor	noun	stupor, stuporis, m
11350	stuppa	noun	stuppa, stuppae, f
11351	stuppeus	adj	stuppeus, stuppea, stuppeum
11352	stupro	verb	stupro, stuprare, NULL, stupratus
11353	stuprum	noun	stuprum, stupri, n
11354	stygius	adj	stygius, stygia, stygium
11355	stymphalius	adj	stymphalius, stymphalia, NULL
11356	Suada	noun	Suada, NULL, f
11357	Suadela	noun	Suadela, suadelae, f
11358	suadeo	verb	suadeo, suadere, suasi, suasus
11359	suasio	noun	suasio, NULL, f
11360	suasor	noun	suasor, suasoris, m
11361	suasus	noun	suasus, suasus, m
11362	suaviloquens	adj	suaviloquens, suaviloquens, suaviloquens
11363	suaviloquentia	noun	suaviloquentia, NULL, f
11364	suavio	verb	suavio, NULL, NULL, suaviatus
11365	suavis	adj	suavis, suavis, suave
11366	suavitas	noun	suavitas, suauitatis, f
11367	suavium	noun	suavium, suavi, n
11368	subabsurdus	adj	subabsurdus, subabsurda, subabsurdum
11369	NULL	verb	NULL, subaccusare, NULL, NULL
11370	subactio	noun	subactio, NULL, f
11371	subagrestis	adj	subagrestis, subagrestis, subagreste
11372	subalaris	adj	subalaris, subalaris, subalare
11373	NULL	adj	NULL, subamara, subamarum
11374	NULL	verb	NULL, subauscultare, NULL, NULL
11375	subdifficilis	adj	subdifficilis, subdifficilis, NULL
11376	NULL	verb	NULL, subdiffidere, NULL, NULL
11377	subditivus	adj	subditivus, subditiva, m
11378	subdo	verb	subdo, subdere, NULL, subditus
11379	NULL	verb	NULL, subdocere, NULL, NULL
11380	NULL	verb	NULL, NULL, NULL, NULL
11381	subdolus	adj	subdolus, subdola, subdolum
11382	NULL	verb	NULL, subdubitare, NULL, NULL
11383	subduco	verb	subduco, subducere, subduxi, subductus
11384	subductio	noun	subductio, subductionis, f
11385	subeo	verb	subeo, subire, subii, subitus
11386	suber	noun	suber, suberis, n
11387	subhorridus	adj	subhorridus, NULL, subhorridum
11388	subicio	verb	subicio, subicere, subieci, subiectus
11389	subigito	verb	subigito, subigitare, NULL, NULL
11390	subigo	verb	subigo, subigere, subegi, subactus
11391	subimpudens	adj	subimpudens, subimpudens, subimpudens
11392	subinanis	verb	subinanis, subinanis, subinane, NULL
11393	NULL	adj	NULL, NULL, subinsulsum
11394	subinvideo	verb	subinvideo, NULL, NULL, NULL
11395	NULL	verb	NULL, NULL, NULL, NULL
11396	subirascor	verb	subirascor, NULL, subiratus
11397	subitarius	adj	subitarius, subitaria, subitarium
11398	NULL	verb	NULL, NULL, NULL, sublapsus
11399	NULL	verb	NULL, NULL, NULL, NULL
11400	sublatio	noun	sublatio, NULL, f
11401	sublegit	verb	sublegit, sublegere, sublegi, sublectus
11402	sublevatio	noun	sublevatio, NULL, f
11403	sublevo	verb	sublevo, subleuare, NULL, subleuatus
11404	sublica	noun	sublica, sublicae, f
11405	sublicius	adj	sublicius, NULL, sublicium
11406	subligaculum	noun	subligaculum, NULL, n
11407	subligar	noun	subligar, NULL, n
11408	subligo	verb	subligo, NULL, NULL, NULL
11409	sublime	noun	sublime, sublimis, n
11410	sublimis	adj	sublimis, sublimis, sublime
11411	sublimus	adj	sublimus, sublimaque, NULL
11412	sublucet	verb	sublucet, NULL, NULL, NULL
11413	NULL	verb	NULL, NULL, NULL, sublutus
11414	sublustris	adj	sublustris, sublustris, NULL
11415	NULL	verb	NULL, NULL, NULL, subnatus
11416	subnecto	verb	subnecto, NULL, NULL, subnexus
11417	NULL	verb	NULL, NULL, NULL, NULL
11418	subnixus	adj	subnixus, subnixa, subnixum
11419	subnuba	noun	subnuba, NULL, f
11420	subnubilus	adj	subnubilus, NULL, NULL
11421	subo	verb	subo, NULL, NULL, NULL
11422	NULL	adj	NULL, subobscura, subobscurum
11423	NULL	adj	NULL, NULL, subodiosum
11424	suboffendit	verb	suboffendit, NULL, NULL, NULL
11425	suboleo	verb	suboleo, NULL, NULL, NULL
11426	suboles	noun	suboles, sobolis, f
11427	NULL	verb	NULL, subolescere, NULL, NULL
11428	subornat	verb	subornat, NULL, NULL, subornatus
11429	subscribo	verb	subscribo, subscribere, subscripsi, subscriptus
11430	subscriptio	noun	subscriptio, subscriptionis, f
11431	subscriptor	noun	subscriptor, subscriptoris, m
11432	subsecat	verb	subsecat, NULL, NULL, subsectus
11433	subsellium	noun	subsellium, subselli, n
11434	NULL	verb	NULL, NULL, NULL, NULL
11435	subsequor	verb	subsequor, subsequere, subsecutus
11436	NULL	verb	NULL, subservire, NULL, NULL
11437	subsicivus	adj	subsicivus, subsiciua, subsicivum
11438	subsidiarius	adj	subsidiarius, subsidiaria, NULL
11439	subsidium	noun	subsidium, subsidi, n
11440	subsidit	verb	subsidit, subsidere, NULL, NULL
11441	subsignanus	adj	subsignanus, NULL, subsignanum
11442	subsigno	verb	subsigno, subsignare, NULL, NULL
11443	subsilio	verb	subsilio, NULL, NULL, NULL
11444	subsistit	verb	subsistit, subsistere, NULL, NULL
11445	subsortior	verb	subsortior, NULL, subsortitus
11446	subsortitio	noun	subsortitio, NULL, f
11447	substantia	noun	substantia, substantiae, f
11448	NULL	verb	NULL, substernere, NULL, substratus
11449	substituo	verb	substituo, substituere, NULL, substitutus
11450	substo	verb	substo, NULL, NULL, NULL
11451	substringo	verb	substringo, substringere, m, substrictus
11452	substructio	noun	substructio, substructionis, f
11453	substruo	verb	substruo, substruere, NULL, substructus
11454	subest	verb	subest, subesse, NULL, NULL
11455	subsutus	adj	subsutus, subsuta, NULL
11456	subtemen	noun	subtemen, subteminis, n
11457	subterfugio	verb	subterfugio, subterfugere, subterfugi, NULL
11458	subterraneus	adj	subterraneus, subterranea, subterraneum
11459	subtexit	verb	subtexit, subtexere, NULL, subtextus
11460	subtilis	adj	subtilis, subtilis, subtile
11461	subtilitas	noun	subtilitas, subtilitatis, f
11462	NULL	verb	NULL, NULL, NULL, NULL
11463	subtraho	verb	subtraho, subtrahere, NULL, subtractus
11464	subtristis	adj	subtristis, subtristis, NULL
11465	subturpiculus	adj	subturpiculus, subturpicula, NULL
11466	NULL	adj	NULL, NULL, NULL
11467	NULL	adj	NULL, subtusa, NULL
11468	subucula	noun	subucula, NULL, f
11469	subulcus	noun	subulcus, subulci, m
11470	Subura	noun	Subura, NULL, f
11471	suburbanitas	noun	suburbanitas, NULL, f
11472	suburbanus	adj	suburbanus, suburbana, suburbanum
11473	suburbium	noun	suburbium, NULL, n
11474	subvectio	noun	subvectio, subvectionis, f
11475	subvecto	verb	subvecto, subvectare, NULL, NULL
11476	subveho	verb	subveho, NULL, NULL, subuectus
11477	subvenio	verb	subvenio, subvenire, subveni, NULL
11478	NULL	verb	NULL, NULL, NULL, NULL
11479	subversor	noun	subversor, NULL, m
11480	subuertit	verb	subuertit, subvertere, subuerti, subversus
11481	subvexus	adj	subvexus, subvexa, NULL
11482	subvolat	verb	subvolat, subvolare, NULL, NULL
11483	NULL	verb	NULL, subvolvere, NULL, NULL
11484	succedo	verb	succedo, succedere, successiue, successus
11485	succendo	verb	succendo, succendere, succendi, succensus
11486	succenseo	verb	succenseo, succensere, NULL, succensus
11487	succenturio	verb	succenturio, succenturiare, NULL, succenturiatus
11488	successio	noun	successio, successionis, f
11489	successo	verb	successo, NULL, NULL, NULL
11490	successus	noun	successus, successus, m
11491	succidia	noun	succidia, NULL, f
11492	succido	verb	succido, succidere, succidi, succisus
11493	succiduus	adj	succiduus, NULL, NULL
11494	succingo	verb	succingo, succingere, n, succinctus
11495	succino	verb	succino, NULL, NULL, NULL
11496	succlamatio	noun	succlamatio, NULL, f
11497	succlamo	verb	succlamo, succlamare, NULL, succlamatus
11498	succresco	verb	succresco, succrescere, NULL, NULL
11499	succrispus	adj	succrispus, NULL, subcrispum
11500	succumbo	verb	succumbo, succumbere, NULL, NULL
11501	succurro	verb	succurro, succurrere, succurri, NULL
11502	sucidus	adj	sucidus, sucida, NULL
11503	sucinum	noun	sucinum, sucini, n
11504	suco	noun	suco, NULL, m
11505	sucus	noun	sucus, suci, m
11506	sudarium	noun	sudarium, NULL, n
11507	sudis	noun	sudis, sudis, f
11508	sudo	verb	sudo, sudare, NULL, esudatus
11509	sudor	noun	sudor, sudoris, m
11510	sudus	adj	sudus, suda, sudum
11511	suesco	verb	suesco, NULL, suevi, suetus
11512	suetus	adj	suetus, sueta, suetum
11513	sufes	noun	sufes, NULL, m
11514	suffarcino	verb	suffarcino, NULL, NULL, suffarcinatus
11515	suffero	verb	suffero, sufferre, n, sublatus
11516	NULL	verb	NULL, NULL, NULL, NULL
11517	sufficio	verb	sufficio, sufficere, NULL, suffectus
11518	suffigo	verb	suffigo, suffigere, n, suffixus
11519	suffimen	noun	suffimen, NULL, n
11520	suffimentum	noun	suffimentum, suffimenti, n
11521	suffio	verb	suffio, suffire, NULL, suffitus
11522	sufflamen	noun	sufflamen, NULL, n
11523	suffoco	verb	suffoco, suffocare, NULL, suffocatus
11524	suffodio	verb	suffodio, suffodere, NULL, suffossus
11525	suffragatio	noun	suffragatio, suffragationis, f
11526	suffragator	noun	suffragator, NULL, m
11527	suffragium	noun	suffragium, suffragi, n
11528	suffragor	verb	suffragor, NULL, suffragatus
11529	suffringo	verb	suffringo, suffringere, NULL, NULL
11530	suffugio	verb	suffugio, suffugere, NULL, NULL
11531	suffugium	noun	suffugium, NULL, n
11532	suffundo	verb	suffundo, suffundere, NULL, suffusus
11533	suffuscus	adj	suffuscus, subfusca, NULL
11534	suggero	verb	suggero, suggerere, NULL, suggestus
11535	suggestum	noun	suggestum, NULL, n
11536	suggestus	noun	suggestus, suggestus, m
11537	suggrandis	verb	suggrandis, suggrandis, subgrande, NULL
11538	suggredior	verb	suggredior, NULL, suggressus
11539	sugillatio	noun	sugillatio, NULL, f
11540	sugillo	verb	sugillo, sugillare, NULL, sugillatus
11541	sugo	verb	sugo, sugere, n, suctus
11542	suillus	adj	suillus, suilla, suillum
11543	sulco	verb	sulco, sulcare, NULL, sulcatus
11544	sulcus	adj	sulcus, sulca, sulcum
11545	sulfur	noun	sulfur, sulfuris, n
11546	sulfureus	adj	sulfureus, sulfurea, NULL
11547	Sulla	noun	Sulla, sullae, m
11548	sullanus	adj	sullanus, sullana, sullanum
11549	sullaturio	verb	sullaturio, NULL, NULL, NULL
11550	sum	verb	sum, esse, fvi, NULL
11551	summa	noun	summa, summae, f
11552	summum	noun	summum, svmmi, n
11553	summus	adj	summus, svmma, summum
11554	summuto	verb	summuto, NULL, NULL, NULL
11555	sumo	verb	sumo, sumere, sumpsi, sumptus
11556	sumptio	noun	sumptio, NULL, f
11557	sumptuarius	adj	sumptuarius, sumptuaria, sumptuarium
11558	sumptuosus	adj	sumptuosus, sumptuosa, sumptuosum
11559	sumptus	noun	sumptus, sumptus, m
11560	svo	verb	svo, suere, sui, sutus
11561	suovetaurilia	noun	suovetaurilia, NULL, n
11562	supellex	noun	supellex, NULL, f
11563	supera	noun	supera, NULL, n
11564	supera	noun	supera, NULL, n
11565	superabilis	adj	superabilis, superabilis, superabile
11566	NULL	verb	NULL, NULL, NULL, NULL
11567	superator	noun	superator, NULL, m
11568	superbia	noun	superbia, superbiae, f
11569	superbiloquentia	noun	superbiloquentia, NULL, f
11570	superbio	verb	superbio, superbire, NULL, NULL
11571	superbus	adj	superbus, superbi, m
11572	supercilium	noun	supercilium, supercilii, n
11573	supereminet	verb	supereminet, NULL, NULL, NULL
11574	NULL	verb	NULL, superficie, f, NULL
11575	NULL	verb	NULL, superfundere, NULL, superfusus
11576	Superi	noun	Superi, NULL, m
11577	superimminet	verb	superimminet, NULL, NULL, NULL
11578	NULL	verb	NULL, superimponere, NULL, superimpositus
11579	NULL	verb	NULL, NULL, NULL, NULL
11580	superlatio	noun	superlatio, NULL, f
11581	NULL	verb	NULL, NULL, NULL, NULL
11582	supernus	adj	supernus, superna, supernum
11583	supero	verb	supero, superare, superavi, superatus
11584	supersedeo	verb	supersedeo, supersedere, NULL, NULL
11585	NULL	verb	NULL, NULL, NULL, NULL
11586	superstitio	noun	superstitio, superstitionis, f
11587	superstitiosus	adj	superstitiosus, superstitiosa, superstitiosum
11588	supersto	verb	supersto, NULL, NULL, NULL
11589	NULL	verb	NULL, superstruere, NULL, superstructus
11590	superest	verb	superest, superesse, NULL, NULL
11591	NULL	verb	NULL, NULL, supertexi, supertectus
11592	superus	adj	superus, supera, superum
11593	supervacaneus	adj	supervacaneus, supervacanea, supervacaneum
11594	supervacuus	adj	supervacuus, supervacua, supervacuum
11595	NULL	verb	NULL, superuadere, NULL, NULL
11596	NULL	verb	NULL, NULL, NULL, NULL
11597	superuenit	verb	superuenit, superuenire, NULL, superventus
11598	superventus	noun	superventus, superventus, m
11599	NULL	verb	NULL, NULL, NULL, NULL
11600	supervolat	verb	supervolat, NULL, NULL, NULL
11601	supino	verb	supino, NULL, NULL, supinatus
11602	supinus	adj	supinus, supina, supinum
11603	suppeditatio	noun	suppeditatio, NULL, f
11604	suppedito	verb	suppedito, suppeditare, NULL, NULL
11605	suppedo	verb	suppedo, NULL, NULL, NULL
11606	suppernatus	adj	suppernatus, suppernata, NULL
11607	suppetior	verb	suppetior, NULL, suppetiatus
11608	suppeto	verb	suppeto, suppetere, NULL, NULL
11609	supplanto	verb	supplanto, supplantare, NULL, supplantatus
11610	supplementum	noun	supplementum, supplementi, n
11611	suppleo	verb	suppleo, supplere, NULL, suppletus
11612	supplex	adj	supplex, supplex, supplex
11613	supplicatio	noun	supplicatio, supplicationis, f
11614	supplicium	noun	supplicium, supplici, n
11615	supplico	verb	supplico, supplicare, supplicaui, NULL
11616	supplodo	verb	supplodo, NULL, NULL, NULL
11617	supplosio	noun	supplosio, NULL, f
11618	suppoenitet	verb	suppoenitet, NULL, NULL, NULL
11619	suppono	verb	suppono, supponere, supposui, suppositus
11620	NULL	verb	NULL, supportare, NULL, NULL
11621	suppressio	noun	suppressio, NULL, f
11622	supprimo	verb	supprimo, supprimere, NULL, suppressus
11623	suppudet	verb	suppudet, suppudere, NULL, NULL
11624	supputo	verb	supputo, supputare, NULL, NULL
11625	suprascandit	verb	suprascandit, NULL, NULL, NULL
11626	supremum	noun	supremum, supremi, n
11627	sura	noun	sura, surae, f
11628	surculus	noun	surculus, surculi, m
11629	surdaster	adj	surdaster, NULL, NULL
11630	surditas	noun	surditas, NULL, f
11631	surdus	adj	surdus, surda, surdum
11632	surena	noun	surena, NULL, f
11633	surgo	verb	surgo, surgere, surrexi, subrectus
11634	sus	noun	sus, suis, m
11635	suscenseo	verb	suscenseo, suscensere, suscensui, NULL
11636	susceptio	noun	susceptio, NULL, f
11637	susceptum	noun	susceptum, suscepti, n
11638	suscipio	verb	suscipio, suscipere, suscepi, susceptus
11639	suscito	verb	suscito, suscitare, suscitavi, suscitatus
11640	suspecto	verb	suspecto, NULL, NULL, NULL
11641	suspectus	noun	suspectus, suspectus, m
11642	suspendium	noun	suspendium, suspendi, n
11643	suspendo	verb	suspendo, suspendere, suspendi, suspensus
11644	suspicax	adj	suspicax, suspicax, suspicax
11645	suspicio	verb	suspicio, suspicere, n, suspectus
11646	suspicio	noun	suspicio, suspicionis, f
11647	suspiciosus	adj	suspiciosus, suspiciosa, suspiciosum
11648	suspicor	verb	suspicor, NULL, suspicatus
11649	suspiratus	noun	suspiratus, suspiratus, m
11650	suspiritus	noun	suspiritus, suspiritus, m
11651	suspirium	noun	suspirium, NULL, n
11652	suspiro	verb	suspiro, suspirare, NULL, suspiratus
11653	sustentaculum	noun	sustentaculum, NULL, n
11654	sustentatio	noun	sustentatio, sustentationis, f
11655	sustento	verb	sustento, sustentare, sustentavi, sustentatus
11656	sustineo	verb	sustineo, sustinere, sustinui, NULL
11657	sustollo	verb	sustollo, sustollere, NULL, NULL
11658	susurro	verb	susurro, NULL, NULL, NULL
11659	susurrus	noun	susurrus, susurri, m
11660	susurrus	adj	susurrus, susurra, susurrum
11661	suta	noun	suta, NULL, n
11662	sutilis	adj	sutilis, sutilis, sutile
11663	sutor	noun	sutor, NULL, m
11664	sutorius	adj	sutorius, NULL, sutorium
11665	sutrinus	adj	sutrinus, sutrina, sutrinum
11666	sutura	noun	sutura, suturae, f
11667	svvs	adj	svvs, sva, suum
11668	sycophanta	noun	sycophanta, sucophantae, m
11669	syllaba	noun	syllaba, syllabae, f
11670	symbola	noun	symbola, symbolae, f
11671	symphonia	noun	symphonia, symphoniae, f
11672	symphoniacus	adj	symphoniacus, NULL, NULL
11673	Symposium	noun	Symposium, NULL, n
11674	synedrus	noun	synedrus, NULL, m
11675	syngrapha	noun	syngrapha, syngraphae, f
11676	synodus	noun	synodus, synodi, f
11677	syracosius	adj	syracosius, NULL, syracosium
11678	syriacus	adj	syriacus, syriaca, syriacum
11679	syrma	noun	syrma, NULL, f
11680	Syrtis	noun	Syrtis, syrtin, f
11681	surus	adj	surus, sura, m
11682	tabella	noun	tabella, tabellae, f
11683	tabellarius	adj	tabellarius, tabellaria, tabellarium
11684	tabeo	verb	tabeo, NULL, NULL, NULL
11685	taberna	noun	taberna, tabernae, f
11686	tabernaculum	noun	tabernaculum, tabernaculi, n
11687	tabernarius	adj	tabernarius, tabernaria, NULL
11688	tabes	noun	tabes, tabis, f
11689	tabesco	verb	tabesco, tabescere, NULL, NULL
11690	tabidus	adj	tabidus, tabida, tabidum
11691	tabificus	adj	tabificus, tabifica, tabificum
11692	tabula	noun	tabula, tabvlae, f
11693	tabularium	noun	tabularium, tabularii, n
11694	tabulatio	noun	tabulatio, NULL, f
11695	tabulatum	noun	tabulatum, NULL, n
11696	tacenda	noun	tacenda, NULL, n
11697	taceo	verb	taceo, tacere, tacui, tacitus
11698	Tacita	noun	Tacita, tacitae, f
11699	taciturnitas	noun	taciturnitas, taciturnitatis, f
11700	taciturnus	adj	taciturnus, taciturna, taciturnum
11701	tactio	noun	tactio, NULL, f
11702	tactus	noun	tactus, tactus, m
11703	taeda	noun	taeda, taedae, f
11704	taedeo	verb	taedeo, taedere, NULL, NULL
11705	taedifer	adj	taedifer, NULL, NULL
11706	taedium	noun	taedium, taedii, n
11707	taenia	noun	taenia, taeniae, f
11708	teter	adj	teter, tetra, tetrum
11709	tagax	adj	tagax, tagax, tagax
11710	talaria	noun	talaria, NULL, n
11711	talaris	adj	talaris, talaris, NULL
11712	talarius	adj	talarius, talaria, talarium
11713	Talassius	noun	Talassius, thalassi, m
11714	talea	noun	talea, taleae, f
11715	talentum	noun	talentum, talenti, n
11716	talin	adj	talin, talin, tale
11717	talpa	noun	talpa, talpae, f
11718	talus	noun	talus, tali, m
11719	tango	verb	tango, tangere, n, tactus
11720	Tantalides	noun	Tantalides, tantalidae, m
11721	Tantalis	noun	Tantalis, NULL, f
11722	tantillus	adj	tantillus, tantilla, tantillum
11723	tantulum	noun	tantulum, tantuli, n
11724	tantulus	adj	tantulus, tantula, tantulum
11725	tantus	adj	tantus, tanta, tantum
11726	tardigradus	adj	tardigradus, NULL, NULL
11727	tardipes	adj	tardipes, tardipes, NULL
11728	tarditas	noun	tarditas, tarditatis, f
11729	tardiusculus	adj	tardiusculus, tardiuscula, NULL
11730	tardo	verb	tardo, tardare, NULL, tardatus
11731	tardus	adj	tardus, tarda, tardum
11732	tarpeius	adj	tarpeius, tarpeia, tarpeium
11733	tarquiniensis	adj	tarquiniensis, tarquiniensis, tarquiniense
11734	tartareus	adj	tartareus, tartarea, tartareum
11735	taureus	adj	taureus, taurea, NULL
11736	tauriformis	adj	tauriformis, tauriformis, NULL
11737	taurinus	adj	taurinus, taurina, taurinum
11738	taurus	noun	taurus, tauri, m
11739	taxatio	noun	taxatio, taxationis, f
11740	taxillus	noun	taxillus, taxilli, m
11741	taxus	noun	taxus, taxi, f
11742	tector	noun	tector, NULL, m
11743	tectoriolum	noun	tectoriolum, NULL, n
11744	tectorius	adj	tectorius, tectoria, tectorium
11745	tectum	noun	tectum, tecti, n
11746	tecum	noun	tecum, NULL, n
11747	teges	noun	teges, tegetis, f
11748	tegimen	noun	tegimen, tegminis, n
11749	tego	verb	tego, tegere, n, tectus
11750	tegula	noun	tegula, tegulae, f
11751	tela	noun	tela, telae, f
11752	tellus	noun	tellus, telluris, f
11753	telum	noun	telum, teli, n
11754	temerarius	adj	temerarius, temeraria, temerarium
11755	temeritas	noun	temeritas, temeritatis, f
11756	temero	verb	temero, temerare, NULL, temeratus
11757	temetum	noun	temetum, temeti, n
11758	temno	verb	temno, temnere, NULL, NULL
11759	temo	noun	temo, temonis, m
11760	temperamentum	noun	temperamentum, temperamenti, n
11761	temperantia	noun	temperantia, temperantiae, f
11762	temperatio	noun	temperatio, NULL, f
11763	temperator	noun	temperator, NULL, m
11764	temperius	noun	temperius, temperi, m
11765	temperies	noun	temperies, temperie, f
11766	tempero	verb	tempero, temperare, temperavi, temperatus
11767	tempestas	noun	tempestas, tempestatis, f
11768	tempestivitas	noun	tempestivitas, NULL, f
11769	tempestivus	adj	tempestivus, tempestiva, tempestiuum
11770	templum	noun	templum, templi, n
11771	temporalis	adj	temporalis, temporalis, temporale
11772	temporarius	adj	temporarius, temporaria, temporarium
11773	tempus	noun	tempus, temporis, n
11774	tempus	noun	tempus, temporis, n
11775	temulentus	adj	temulentus, temulenta, temulentum
11776	tenacitas	noun	tenacitas, NULL, f
11777	tenax	adj	tenax, tenax, tenax
11778	tendicula	noun	tendicula, tendiculae, f
11779	tendo	verb	tendo, tendere, tetendi, tensus
11780	tenebrae	noun	tenebrae, NULL, f
11781	tenebricosus	adj	tenebricosus, tenebricosa, tenebricosum
11782	tenebricus	adj	tenebricus, tenebrica, NULL
11783	tenebrosus	adj	tenebrosus, tenebrosa, tenebrosum
11784	tenellulus	adj	tenellulus, NULL, NULL
11785	teneo	verb	teneo, tenere, tenui, tentus
11786	tener	adj	tener, tenera, tenerum
11787	teneritas	noun	teneritas, NULL, f
11788	tenesmos	noun	tenesmos, NULL, m
11789	tenor	noun	tenor, tenoris, m
11790	tensa	noun	tensa, tensae, f
11791	tentigo	noun	tentigo, NULL, f
11792	tento	verb	tento, tentare, tentavi, tentatus
11793	tentorium	noun	tentorium, tentorii, n
11794	tenuiculus	adj	tenuiculus, NULL, NULL
11795	tenuis	adj	tenuis, tenuis, tenue
11796	tenuitas	noun	tenuitas, tenuitatis, f
11797	tenuo	verb	tenuo, tenuare, n, tenuatus
11798	tenus	noun	tenus, tenoris, n
11799	tepefacio	verb	tepefacio, tepefacere, NULL, tepefactus
11800	tepeo	verb	tepeo, tepere, NULL, NULL
11801	tepesco	verb	tepesco, tepescere, NULL, NULL
11802	tepidus	adj	tepidus, tepida, tepidum
11803	tepor	noun	tepor, teporis, m
11804	terebinthus	noun	terebinthus, terebinthi, f
11805	teredo	noun	teredo, NULL, f
11806	teren	adj	teren, teren, f
11807	tergo	verb	tergo, tergere, NULL, NULL
11808	tergiversatio	noun	tergiversatio, NULL, f
11809	tergiversor	verb	tergiversor, NULL, NULL
11810	tergum	noun	tergum, tergi, n
11811	termes	noun	termes, NULL, m
11812	Terminalia	noun	Terminalia, NULL, n
11813	terminatio	noun	terminatio, NULL, f
11814	termino	verb	termino, terminare, terminavi, terminatus
11815	terminus	noun	terminus, termini, m
11816	ternus	adj	ternus, terna, ternum
11817	tero	verb	tero, terere, trivi, tritus
11818	terra	noun	terra, terrae, f
11819	terrenus	adj	terrenus, terrena, terrenum
11820	terreo	verb	terreo, terrere, NULL, territus
11821	terrestris	adj	terrestris, terrestris, terrestre
11822	terreus	adj	terreus, terrea, NULL
11823	terribilis	adj	terribilis, terribilis, terribile
11824	terrifico	verb	terrifico, NULL, NULL, NULL
11825	terrificus	adj	terrificus, terrifica, terrificum
11826	terrigena	noun	terrigena, terrigenae, m
11827	territo	verb	territo, territare, NULL, NULL
11828	territorium	noun	territorium, territorii, n
11829	terror	noun	terror, terroris, m
11830	tertianus	adj	tertianus, tertiana, NULL
11831	tertius	adj	tertius, tertia, tertium
11832	tertius	adj	tertius, tertia, tertium
11833	teruncius	noun	teruncius, teruncii, m
11834	tessella	noun	tessella, tessellae, f
11835	tessera	noun	tessera, tesserae, f
11836	tesserarius	adj	tesserarius, NULL, tesserarium
11837	tesserula	noun	tesserula, tesserulae, f
11838	testa	noun	testa, testae, f
11839	testamentarius	adj	testamentarius, testamentaria, NULL
11840	testamentum	noun	testamentum, testamenti, n
11841	testatio	noun	testatio, testationis, f
