	FPP	POS	Dictionary Entry
11257	salutifer	adj	salutifer, salutifera, NULL
11258	saluto	verb	saluto, salutare, salutavi, salutatus
11259	salve	adv	salve indecl.
11260	salve	adv	salve indecl.
11261	salveo	verb	salveo, salvere, NULL, NULL
11262	sambucistria	noun	sambucistria, f indecl.
11263	Same	noun	Same, f indecl.
11264	Samius	adj	Samius, samia, samium
11265	Samnis	adj	Samnis, NULL, NULL
11266	Samnium	noun	Samnium, samnii, n
11267	Samos	noun	Samos, sami, f
11268	sanabilis	adj	sanabilis, sanabilis, sanabile
11269	sanatio	noun	sanatio, sanationis, f
11270	sancio	verb	sancio, sancire, n, sanctus
11271	sanctimonia	noun	sanctimonia, sanctimoniae, f
11272	sanctio	noun	sanctio, f indecl.
11273	sanctitas	noun	sanctitas, sanctitatis, f
11274	sanctitudo	noun	sanctitudo, sanctitudinis, f
11275	sanctor	noun	sanctor, m indecl.
11276	sanctus	noun	sanctus, sancti, m
11277	Sancus	noun	Sancus, sanci, m
11278	sandalium	noun	sandalium, n indecl.
11279	sandapila	noun	sandapila, f indecl.
11280	sane	noun	sane, f indecl.
11281	sanguinarius	adj	sanguinarius, sanguinaria, sanguinarium
11282	sanguineus	adj	sanguineus, sanguinea, sanguineum
11283	sanguinolentus	adj	sanguinolentus, sanguinolenta, NULL
11284	sanguis	noun	sanguis, sanguinis, m
11285	sanies	noun	sanies, f indecl.
11286	sanitas	noun	sanitas, sanitatis, f
11287	sanna	noun	sanna, sannae, f
11288	sannio	noun	sannio, m indecl.
11289	sano	verb	sano, sanare, sanavi, sanatus
11290	Sanqualis	adj	Sanqualis, sanqualis, NULL
11291	sanus	adj	sanus, sana, sanum
11292	sapa	noun	sapa, sapae, f
11293	sapiens	noun	sapiens, sapientis, m
11294	sapienter	adv	sapienter indecl.
11295	sapientia	noun	sapientia, sapientiae, f
11296	sapientipotens	adj	sapientipotens, sapientipotens, sapientipotens
11297	sapio	verb	sapio, sapere, sapivi, NULL
11298	sapor	noun	sapor, saporis, m
11299	sarcina	noun	sarcina, sarcinae, f
11300	sarcinarius	adj	sarcinarius, sarcinaria, NULL
11301	sarcinula	noun	sarcinula, f indecl.
11302	sarcio	verb	sarcio, sarcire, sarsi, sartus
11303	sarcophagus	adj	sarcophagus, NULL, sarcophagum
11304	sarculum	noun	sarculum, n indecl.
11305	sargus	noun	sargus, sargi, m
11306	sarisa	noun	sarisa, sarisaeque, f
11307	sarisophoros	noun	sarisophoros, m indecl.
11308	sarmentum	noun	sarmentum, sarmenti, n
11309	sarracum	noun	sarracum, n indecl.
11310	Sarranus	adj	Sarranus, NULL, NULL
11311	sartago	noun	sartago, f indecl.
11312	sat	adv	sat indecl.
11313	sata	noun	sata, n indecl.
11314	sat	adv	sat indecl.
11315	satelles	noun	satelles, satellitis, m
11316	satias	noun	satias, f indecl.
11317	satietas	noun	satietas, satietatis, f
11318	satio	verb	satio, satiare, NULL, satiatus
11319	satio	noun	satio, sationis, f
11320	satis	adv	satis indecl.
11321	satisdatio	noun	satisdatio, f indecl.
11322	satis	adv	satis indecl.
11323	satisfactio	noun	satisfactio, satisfactionis, f
11324	sator	noun	sator, m indecl.
11325	satrapea	noun	satrapea, f indecl.
11326	satrapia	noun	satrapia, satrapiae, f
11327	satur	adj	satur, satura, saturum
11328	satura	noun	satura, saturae, f
11329	satureia	noun	satureia, satureiae, n
11330	Satureianus	adj	Satureianus, NULL, NULL
11331	saturitas	noun	saturitas, saturitatis, f
11332	Saturnius	adj	Saturnius, saturnia, saturnium
11333	Saturnus	noun	Saturnus, saturni, m
11334	saturo	verb	saturo, saturare, saturavi, saturatus
11335	satus	noun	satus, satus, m
11336	satyrus	noun	satyrus, satyri, m
11337	sauciatio	noun	sauciatio, f indecl.
11338	saucio	verb	saucio, sauciare, NULL, sauciatus
11339	saucius	adj	saucius, saucia, saucium
11340	saxatilis	adj	saxatilis, saxatilis, saxatile
11341	saxetum	noun	saxetum, n indecl.
11342	saxeus	adj	saxeus, saxea, saxeum
11343	saxificus	adj	saxificus, NULL, NULL
11344	saxifragus	adj	saxifragus, saxifraga, saxifragum
11345	saxosus	adj	saxosus, saxosa, saxosum
11346	saxulum	noun	saxulum, n indecl.
11347	saxum	noun	saxum, saxi, n
11348	scabellum	noun	scabellum, n indecl.
11349	scabo	verb	scabo, scabere, scabi, NULL
11350	scaena	noun	scaena, scaenae, f
11351	scaenicus	adj	scaenicus, scenica, scaenicum
11352	scalae	noun	scalae, f indecl.
11353	scalmus	noun	scalmus, m indecl.
11354	scalpellum	noun	scalpellum, scalpelli, n
11355	scalpo	verb	scalpo, scalpere, scalpsi, scalptus
11356	scalprum	noun	scalprum, n indecl.
11357	scammonea	noun	scammonea, scammoneae, f
11358	scamnum	noun	scamnum, n indecl.
11359	scando	verb	scando, scandere, NULL, NULL
11360	scapha	noun	scapha, scaphae, f
11361	scaphium	noun	scaphium, n indecl.
11362	scapulae	noun	scapulae, f indecl.
11363	scarus	noun	scarus, scari, m
11364	scatebra	noun	scatebra, f indecl.
11365	scateo	verb	scateo, scatere, NULL, NULL
11366	scaurus	adj	scaurus, NULL, scaurum
11367	sceleratus	noun	sceleratus, m indecl.
11368	scelero	verb	scelero, scelerare, NULL, sceleratus
11369	scelerosus	adj	scelerosus, scelerosa, scelerosum
11370	scelestus	adj	scelestus, scelesta, scelestum
11371	scelus	noun	scelus, sceleris, n
11372	scena	noun	scena, scenae, f
11373	sceptrifer	adj	sceptrifer, NULL, NULL
11374	sceptrum	noun	sceptrum, sceptri, n
11375	sceptuchus	noun	sceptuchus, sceptuchi, m
11376	schoenobates	noun	schoenobates, m indecl.
11377	schola	noun	schola, scholae, f
11378	scholasticus	adj	scholasticus, scholastici, m
11379	scida	noun	scida, schedae, f
11380	scienter	adv	scienter indecl.
11381	scientia	noun	scientia, scientiae, f
11382	scilicet	adv	scilicet indecl.
11383	scilla	noun	scilla, scillae, f
11384	scindo	verb	scindo, scindere, NULL, NULL
11385	scintilla	noun	scintilla, scintillae, f
11386	scintillo	verb	scintillo, scintillare, NULL, NULL
11387	scio	verb	scio, scire, scii, scitus
11388	scipio	noun	scipio, scipionis, m
11389	scirpea	noun	scirpea, f indecl.
11390	scirpeus	adj	scirpeus, sirpea, NULL
11391	scirpiculus	adj	scirpiculus, NULL, NULL
11392	scirpus	noun	scirpus, scirpi, m
11393	sciscitor	verb	sciscitor, NULL, sciscitatus
11394	scisco	verb	scisco, sciscere, NULL, NULL
11395	scissus	adj	scissus, scissa, scissum
11396	scitor	verb	scitor, NULL, NULL
11397	scitum	noun	scitum, sciti, n
11398	scitus	noun	scitus, scitus, m
11399	scobis	noun	scobis, scobis, m
11400	scomber	noun	scomber, scombri, m
11401	scopae	noun	scopae, f indecl.
11402	scopulosus	adj	scopulosus, scopulosa, scopulosum
11403	scopulus	noun	scopulus, scopuli, m
11404	scorpio	noun	scorpio, m indecl.
11405	scorpius	noun	scorpius, scorpii, m
11406	scortator	noun	scortator, m indecl.
11407	scorteus	adj	scorteus, scortea, scorteum
11408	scortillum	noun	scortillum, n indecl.
11409	scortor	verb	scortor, NULL, scortatus
11410	scortum	noun	scortum, scorti, n
11411	screatus	noun	screatus, screatus, m
11412	scriba	noun	scriba, scribae, m
11413	scribo	verb	scribo, scribere, scripsi, scriptus
11414	scrinium	noun	scrinium, scrinii, n
11415	scriptio	noun	scriptio, scriptionis, f
11416	scriptito	verb	scriptito, scriptitare, NULL, NULL
11417	scriptor	noun	scriptor, scriptoris, m
11418	scriptula	noun	scriptula, n indecl.
11419	scriptum	noun	scriptum, scripti, n
11420	scriptura	noun	scriptura, scripturae, f
11421	scriptus	noun	scriptus, scriptus, m
11422	scripulum	noun	scripulum, n indecl.
11423	scrobis	noun	scrobis, scrobis, m
11424	scrofa	noun	scrofa, scrofae, f
11425	scrupeus	adj	scrupeus, scrupea, NULL
11426	scrupulosus	adj	scrupulosus, scrupulosa, NULL
11427	scrupulus	noun	scrupulus, scrupuli, m
11428	scrupus	noun	scrupus, scrupi, m
11429	scruta	noun	scruta, n indecl.
11430	scrutor	verb	scrutor, NULL, scrutatus
11431	sculpo	verb	sculpo, NULL, sculpsi, sculptus
11432	sculptilis	adj	sculptilis, sculptilis, sculptile
11433	sculptus	adj	sculptus, sculpta, sculptum
11434	scurra	noun	scurra, scurrae, m
11435	scurrilis	adv	scurrilis indecl.
11436	scurrilitas	noun	scurrilitas, f indecl.
11437	scurror	verb	scurror, NULL, NULL
11438	scutale	noun	scutale, n indecl.
11439	scutatus	adj	scutatus, NULL, NULL
11440	scutella	noun	scutella, f indecl.
11441	scutica	noun	scutica, scuticae, f
11442	scutula	noun	scutula, scutulae, f
11443	scutulata	noun	scutulata, n indecl.
11444	scutulum	noun	scutulum, n indecl.
11445	scutum	noun	scutum, scuti, n
11446	Scyllaeus	adj	Scyllaeus, NULL, NULL
11447	scyphus	noun	scyphus, scyphi, m
11448	sebum	noun	sebum, sebi, n
11449	secedo	verb	secedo, secedere, secessi, secessus
11450	secerno	verb	secerno, secernere, NULL, secretus
11451	secessio	noun	secessio, secessionis, f
11452	secessus	noun	secessus, secessus, m
11453	secludo	verb	secludo, secludere, NULL, seclusus
11454	seco	verb	seco, secare, secui, sectus
11455	secretio	noun	secretio, f indecl.
11456	secretum	noun	secretum, secreti, n
11457	secta	noun	secta, sectae, f
11458	sectator	noun	sectator, m indecl.
11459	sectilis	adj	sectilis, sectilis, sectile
11460	sectio	noun	sectio, sectionis, f
11461	sector	noun	sector, m indecl.
11462	sector	verb	sector, NULL, sectatus
11463	sectura	noun	sectura, secturaeque, f
11464	secubitus	noun	secubitus, secubitus, m
11465	secubo	verb	secubo, secubare, NULL, NULL
11466	secundani	noun	secundani, m indecl.
11467	secundarius	adj	secundarius, secundaria, secundarium
11468	secundo	adv	secundo indecl.
11469	secundo	verb	secundo, NULL, NULL, secundatus
11470	secundum	adpostion	secundum indecl.
11471	secundus	adj	secundus, secvnda, secundum
11472	securifer	adj	securifer, NULL, securiferumque
11473	securis	noun	securis, securis, f
11474	securitas	verb	NULL, NULL, f, NULL
11475	securus	adj	securus, secura, securum
11476	secus	adv	secus indecl.
11477	secus	adv	secus indecl.
11478	secutor	noun	secutor, m indecl.
11479	sed	conj	sed indecl.
11480	sedatio	noun	sedatio, f indecl.
11481	sedecula	noun	sedecula, f indecl.
11482	sedeo	verb	sedeo, sedere, sedi, sessus
11483	sedes	noun	sedes, sedis, f
11484	sedile	noun	sedile, sedilis, n
11485	seditio	noun	seditio, seditionis, f
11486	seditiosus	adj	seditiosus, seditiosa, seditiosum
11487	sedo	verb	sedo, sedare, sedavi, sedatus
11488	seduco	verb	seduco, seducere, seduxi, seductus
11489	seductio	noun	seductio, seductionis, f
11490	seductus	adj	seductus, seducta, seductum
11491	sedulitas	noun	sedulitas, sedulitatis, f
11492	sedulus	adj	sedulus, sedula, sedulum
11493	seges	noun	seges, segetis, f
11494	segmentatus	adj	segmentatus, NULL, NULL
11495	segmentum	noun	segmentum, n indecl.
11496	segne	adv	segne indecl.
11497	segnipes	noun	segnipes, m indecl.
11498	segnis	adv	segnis indecl.
11499	segnitas	noun	segnitas, f indecl.
11500	segrego	verb	segrego, segregare, NULL, segregatus
11501	selectio	noun	selectio, f indecl.
11502	selibra	verb	NULL, NULL, f, NULL
11503	seligo	verb	seligo, seligere, n, selectus
11504	sella	noun	sella, sellae, f
11505	sellarius	noun	sellarius, sellarii, m
11506	sellisternia	noun	sellisternia, n indecl.
11507	sellula	noun	sellula, f indecl.
11508	sellularius	adj	sellularius, sellularia, NULL
11509	semel	adv	semel indecl.
11510	semen	noun	semen, seminis, n
11511	sementis	verb	NULL, NULL, f, NULL
11512	sementivus	adj	sementivus, sementiva, NULL
11513	semestris	adj	semestris, semestris, semestre
11514	semet	verb	NULL, NULL, NULL, NULL
11515	semiadapertus	adj	semiadapertus, semiadaperta, NULL
11516	semiapertus	adj	semiapertus, NULL, NULL
11517	semicaper	noun	semicaper, m indecl.
11518	semicremus	adj	semicremus, NULL, NULL
11519	semicubitalis	adj	semicubitalis, semicubitalis, NULL
11520	semideus	adj	semideus, NULL, semideumque
11521	semidoctus	adj	semidoctus, NULL, semidoctum
11522	semifactus	adj	semifactus, semifacta, NULL
11523	semifer	adj	semifer, NULL, semiferum
11524	semigro	verb	NULL, NULL, NULL, NULL
11525	semihomo	noun	semihomo, semihominis, m
11526	semihora	noun	semihora, semihorae, f
11527	semilacer	adj	semilacer, NULL, NULL
11528	semilautus	adj	semilautus, semilauta, NULL
11529	semiliber	adj	semiliber, NULL, NULL
11530	semimortuus	adj	semimortuus, semimortua, NULL
11531	seminarium	noun	seminarium, seminari, n
11532	seminator	noun	seminator, m indecl.
11533	semino	verb	semino, seminare, seminavi, seminatus
11534	seminudus	adj	seminudus, NULL, NULL
11535	semiplenus	adj	semiplenus, semiplena, NULL
11536	semiputatus	adj	semiputatus, semiputata, NULL
11537	Semiramis	noun	Semiramis, f indecl.
11538	semirasus	adj	semirasus, NULL, NULL
11539	semireductus	adj	semireductus, semireducta, NULL
11540	semirefectus	adj	semirefectus, semirefecta, NULL
11541	semirutus	adj	semirutus, semiruta, semirutum
11542	semis	adj	semis, semissis, semisse
11543	semisepultus	adj	semisepultus, semisepulta, NULL
11544	semisomnus	adj	semisomnus, NULL, NULL
11545	semisupinus	adj	semisupinus, semisupina, NULL
11546	semita	noun	semita, semitae, f
11547	semitarius	adj	semitarius, NULL, NULL
11548	semivir	noun	semivir, semiviri, m
11549	semivivus	adj	semivivus, NULL, semivivum
11550	semodius	noun	semodius, m indecl.
11551	semoveo	verb	semoveo, NULL, NULL, semotus
11552	semper	adv	semper indecl.
11553	sempiternus	adj	sempiternus, sempiterna, sempiternum
11554	semuncia	noun	semuncia, semunciae, f
11555	semunciarius	adj	semunciarius, NULL, semunciarium
11556	senaculum	noun	senaculum, n indecl.
11557	senariolus	noun	senariolus, senarioli, m
11558	senarius	adj	senarius, NULL, senarium
11559	senator	verb	senator, NULL, NULL
11560	senatorius	adj	senatorius, senatoria, senatorium
11561	senatus	noun	senatus, senati, m
11562	senatus	noun	senatus, senati, m
11563	senecta	noun	senecta, senectae, f
11564	senectus	adj	senectus, senecta, NULL
11565	seneo	verb	seneo, NULL, NULL, NULL
11566	senesco	verb	senesco, senescere, senui, NULL
11567	senex	noun	senex, senis, m
11568	seni	adj	seni, sena, senum
11569	senilis	adv	senilis indecl.
11570	senium	noun	senium, seni, n
11571	sensa	noun	sensa, n indecl.
11572	sensim	adv	sensim indecl.
11573	sensus	noun	sensus, sensus, m
11574	sententia	noun	sententia, sententiae, f
11575	sententiola	noun	sententiola, f indecl.
11576	sententiosus	adj	sententiosus, NULL, sententiosum
11577	sentina	noun	sentina, sentinae, f
11578	sentio	verb	sentio, sentire, sensi, sensus
11579	sentis	noun	sentis, sentis, m
11580	sentus	adj	sentus, senta, sentum
11581	separabilis	adj	separabilis, separabilis, NULL
11582	separatim	adv	separatim indecl.
11583	separatio	noun	separatio, separationis, f
11584	separo	verb	separo, separare, separavi, separatus
11585	sepelio	verb	sepelio, sepelire, n, sepultus
11586	sepes	adj	sepes, sepes, NULL
11587	sepia	noun	sepia, sepiae, f
11588	sepono	verb	sepono, seponere, seposui, sepositus
11589	septem	numeral	septem indecl.
11590	September	noun	September, septembris, m
11591	septemfluus	adj	septemfluus, septemflua, NULL
11592	septemgeminus	adj	septemgeminus, NULL, NULL
11593	septemviralis	adj	septemviralis, septemviralis, NULL
11594	septemviratus	noun	septemviratus, septemviratus, m
11595	septemviri	noun	septemviri, m indecl.
11596	septenarius	adj	septenarius, NULL, NULL
11597	septendecim	numeral	septendecim indecl.
11598	septeni	adj	septeni, septena, septenum
11599	septimani	noun	septimani, m indecl.
11600	septimus	adj	septimus, septima, septimum
11601	septingentesimus	adj	septingentesimus, NULL, septingentesimum
11602	septiremis	adj	septiremis, septiremis, NULL
11603	septuagesimus	adj	septuagesimus, NULL, septuagesimum
11604	septuaginta	numeral	septuaginta indecl.
11605	sepulcralis	adj	sepulcralis, sepulcralis, NULL
11606	sepulcretum	noun	sepulcretum, n indecl.
11607	sepulcrum	noun	sepulcrum, sepulcri, n
11608	sepultura	noun	sepultura, sepulturae, f
11609	sequax	adv	sequax indecl.
11610	seco	verb	seco, sequere, NULL, secutus
11611	sera	noun	sera, serae, f
11612	sera	noun	sera, serae, f
11613	Serapis	noun	Serapis, serapidis, m
11614	serenitas	noun	serenitas, serenitatis, f
11615	sereno	verb	sereno, NULL, NULL, NULL
11616	serenus	adj	serenus, serena, serenum
11617	seria	noun	seria, seriae, n
11618	Sericus	adj	Sericus, NULL, sericum
11619	series	noun	series, serie, f
11620	serio	adv	serio indecl.
11621	serius	adj	serius, seria, serium
11622	sermo	noun	sermo, sermonis, m
11623	sermocinor	verb	sermocinor, NULL, NULL
11624	sermunculus	noun	sermunculus, sermunculi, m
11625	sero	verb	sero, serere, sevi, satus
11626	sero	verb	sero, serere, NULL, sertus
11627	sero	verb	sero, NULL, NULL, NULL
11628	serpens	noun	serpens, serpentis, m
11629	serpentigena	noun	serpentigena, m indecl.
11630	serpentipes	noun	serpentipes, m indecl.
11631	serperastra	noun	serperastra, n indecl.
11632	serpo	verb	serpo, serpere, serpsi, NULL
11633	serra	noun	serra, serrae, f
11634	serratus	adj	serratus, serrata, serratum
11635	serrula	noun	serrula, serrulae, f
11636	serta	noun	serta, sertae, n
11637	serum	noun	serum, seri, n
11638	serum	noun	serum, seri, n
11639	serus	adj	serus, sera, serum
11640	serva	noun	serva, servae, f
11641	servabilis	adj	servabilis, servabilis, servabile
11642	servator	noun	servator, servatoris, m
11643	servatrix	noun	servatrix, f indecl.
11644	servilis	adv	servilis indecl.
11645	seruio	verb	seruio, seruire, servii, servitus
11646	servitium	noun	servitium, serviti, n
11647	servitus	noun	servitus, servitutis, f
11648	servo	verb	servo, servare, servavi, servatus
11649	servus	adj	servus, serva, servum
11650	servus	noun	servus, servi, m
11651	sescenaris	adj	sescenaris, sescenaris, NULL
11652	sescentesimus	adj	sescentesimus, NULL, sescentesimum
11653	sescenti	adj	sescenti, sescenta, NULL
11654	seselis	noun	seselis, seselis, f
11655	sesquialter	adj	sesquialter, sesquialtera, sesquialterum
11656	sesquimodius	noun	sesquimodius, sesquimodii, m
11657	sesquipedalis	adj	sesquipedalis, sesquipedalis, NULL
11658	sesquiplaga	noun	sesquiplaga, f indecl.
11659	sesquitertius	adj	sesquitertius, NULL, NULL
11660	sessilis	adj	sessilis, sessilis, sessile
11661	sessio	noun	sessio, sessionis, f
11662	sessito	verb	sessito, NULL, NULL, NULL
11663	sessiuncula	noun	sessiuncula, f indecl.
11664	sessor	noun	sessor, sessoris, m
11665	sestertius	adj	sestertius, sestertia, sestertium
11666	setius	adv	setius indecl.
11667	severitas	noun	severitas, seueritatis, f
11668	severus	adj	severus, severa, seuerum
11669	seuocat	verb	seuocat, sevocare, NULL, sevocatus
11670	sex	numeral	sex indecl.
11671	sexageni	adj	sexageni, sexagena, NULL
11672	sexagesimus	adj	sexagesimus, sexagesima, sexagesimum
11673	sexangulus	adj	sexangulus, sexangula, NULL
11674	sexcenarius	adj	sexcenarius, NULL, NULL
11675	sexceni	adj	sexceni, sescena, NULL
11676	sexennis	adj	sexennis, sexennis, NULL
11677	sexennium	noun	sexennium, sexenni, n
11678	sex	numeral	sex indecl.
11679	sextadecimani	noun	sextadecimani, m indecl.
11680	sextarius	noun	sextarius, sextarii, m
11681	Sextilis	adv	Sextilis indecl.
11682	sextula	noun	sextula, f indecl.
11683	sextus	adj	sextus, sexta, sextum
11684	sextus	noun	sextus, sexti, m
11685	sexus	noun	sexus, sexi, m
11686	si	conj	si indecl.
11687	sibilo	verb	sibilo, sibilare, NULL, sibilatus
11688	sibilus	adj	sibilus, sibila, sibilum
11689	Sibylla	noun	Sibylla, sibullae, f
11690	Sibyllinus	adj	Sibyllinus, sibyllina, NULL
11691	sic	adv	sic indecl.
11692	sica	noun	sica, sicae, f
11693	sicarius	noun	sicarius, sicari, m
11694	siccitas	noun	siccitas, siccitatis, f
11695	sicco	verb	sicco, siccare, siccavi, siccatus
11696	siccus	adj	siccus, sicca, siccum
11697	Sicelis	noun	Sicelis, f indecl.
11698	sicine	adv	sicine indecl.
11699	sicubi	adv	sicubi indecl.
11700	sicula	noun	sicula, siculae, f
11701	sicunde	adv	sicunde indecl.
11702	sicut	conj	sicut indecl.
11703	sidereus	adj	sidereus, siderea, sidereum
11704	sido	verb	sido, sidere, NULL, NULL
11705	Sidonis	noun	Sidonis, f indecl.
11706	Sidonius	adj	Sidonius, sidonia, sidonium
11707	sidus	noun	sidus, sidi, n
11708	sigilla	noun	sigilla, n indecl.
11709	sigillatus	adj	sigillatus, sigillata, sigillatum
11710	signator	noun	signator, m indecl.
11711	signifer	adj	signifer, signifera, signiferum
11712	significanter	adv	significanter indecl.
11713	significatio	noun	significatio, significationis, f
11714	significo	verb	significo, significare, significavi, significatus
11715	signo	verb	signo, signare, signavi, signatus
11716	signum	noun	signum, signi, n
11717	silenda	noun	silenda, n indecl.
11718	silentium	noun	silentium, silenti, n
11719	Silenus	noun	Silenus, sileni, m
11720	sileo	verb	sileo, silere, silui, NULL
11721	siler	noun	siler, sileris, n
11722	silesco	verb	silesco, NULL, NULL, NULL
11723	silex	noun	silex, silicis, m
11724	silicernium	noun	silicernium, n indecl.
11725	siligo	noun	siligo, siliginis, f
11726	siliqua	noun	siliqua, siliquae, f
11727	sillybus	noun	sillybus, sillybi, m
11728	silurus	noun	silurus, siluri, m
11729	silus	adj	silus, sila, silum
11730	silva	noun	silva, silvae, f
11731	Silvanus	noun	Silvanus, siluani, m
11732	silvesco	verb	silvesco, silvescere, NULL, NULL
11733	silvestris	adj	silvestris, silvestris, silvestre
11734	silvicola	noun	silvicola, silvicolae, m
11735	silvicultrix	adj	silvicultrix, silvicultrix, silvicultrix
11736	silvosus	adj	silvosus, silvosa, NULL
11737	simia	noun	simia, simiae, m
11738	similis	adj	similis, similis, simile
11739	similitudo	noun	similitudo, similitudinis, f
11740	simiolus	noun	simiolus, m indecl.
11741	simius	noun	simius, simi, m
11742	simplex	adj	simplex, simplex, simplex
11743	simplicitas	noun	simplicitas, simplicitatis, f
11744	simpliciter	adv	simpliciter indecl.
11745	simplum	noun	simplum, n indecl.
11746	simpulum	noun	simpulum, n indecl.
11747	simpuvium	noun	simpuvium, n indecl.
11748	simul	adv	simul indecl.
11749	simulacrum	noun	simulacrum, simulacri, n
11750	simulamen	noun	simulamen, n indecl.
11751	simulatio	noun	simulatio, simulationis, f
11752	simulator	noun	simulator, m indecl.
11753	simulo	verb	simulo, simulare, simulavi, simulatus
11754	simultas	noun	simultas, simultatis, f
11755	simus	adj	simus, sima, simum
11756	sin	conj	sin indecl.
11757	sinceritas	noun	sinceritas, sinceritatis, f
11758	sincerus	adj	sincerus, sincera, sincerum
11759	sine	adpostion	sine indecl.
11760	singillatim	adv	singillatim indecl.
11761	singularis	adv	singularis indecl.
11762	singultim	adv	singultim indecl.
11763	singulto	verb	singulto, singultare, NULL, NULL
11764	singultus	noun	singultus, singultus, m
11765	singulus	adj	singulus, singula, singulum
11766	sinister	adj	sinister, sinistra, sinistrum
11767	sinistra	noun	sinistra, sinistrae, f
11768	sinistrorsus	adv	sinistrorsus indecl.
11769	sino	verb	sino, sinere, sivi, situs
11770	sinum	noun	sinum, sini, n
11771	sinuo	verb	sinuo, sinuare, sinuavi, sinuatus
11772	sinuosus	adj	sinuosus, sinuosa, sinuosum
11773	sinus	noun	sinus, sinus, m
11774	siparium	noun	siparium, n indecl.
11775	sipho	noun	sipho, m indecl.
11776	si	conj	si indecl.
11777	si	conj	si indecl.
11778	si	conj	si indecl.
11779	si	conj	si indecl.
11780	Sirius	noun	Sirius, m indecl.
11781	Sirius	noun	Sirius, m indecl.
11782	sirus	noun	sirus, m indecl.
11783	siser	noun	siser, siseris, n
11784	sisto	verb	sisto, sistere, stiti, NULL
11785	sistrum	noun	sistrum, sistri, n
11786	sisymbrium	noun	sisymbrium, sisymbri, n
11787	Sisyphius	adj	Sisyphius, NULL, NULL
11788	sitella	noun	sitella, f indecl.
11789	siticulosus	adj	siticulosus, siticulosa, siticulosum
11790	sitienter	adv	sitienter indecl.
11791	sitio	verb	sitio, sitire, sitivi, NULL
11792	sitis	noun	sitis, sitis, f
11793	Sittianus	adj	Sittianus, sittiana, NULL
11794	sive	conj	sive indecl.
11795	smaragdus	noun	smaragdus, smaragdi, m
11796	smaris	noun	smaris, f indecl.
11797	smilax	noun	smilax, f indecl.
11798	Smintheus	adj	Smintheus, sminthea, NULL
11799	sobrinus	noun	sobrinus, m indecl.
11800	sobrius	adj	sobrius, sobria, sobrium
11801	soccus	noun	soccus, socci, m
11802	socer	noun	socer, soceri, m
11803	socia	noun	socia, sociae, f
11804	sociabilis	adv	sociabilis indecl.
11805	socialis	adv	socialis indecl.
11806	socialiter	adv	socialiter indecl.
11807	societas	noun	societas, societatis, f
11808	socio	verb	socio, sociare, NULL, sociatus
11809	socius	adj	socius, socia, socivm
11810	socius	adj	socius, socia, socivm
11811	socordia	noun	socordia, socordiae, f
11812	socorditer	adv	socorditer indecl.
11813	socrus	noun	socrus, socrus, m
11814	sodalicius	adj	sodalicius, sodalicia, sodalicium
11815	sodalis	noun	sodalis, sodalis, m
11816	sodalitas	noun	sodalitas, sodalitatis, f
11817	sol	noun	sol, solis, m
11818	solaciolum	noun	solaciolum, n indecl.
11819	solacium	noun	solacium, solaci, n
11820	solamen	noun	solamen, n indecl.
11821	solaris	adv	solaris indecl.
11822	solarium	noun	solarium, solari, n
11823	solator	noun	solator, m indecl.
11824	soldurii	noun	soldurii, m indecl.
11825	soldus	adj	soldus, NULL, soldum
11826	solea	noun	solea, soleae, f
11827	soleatus	adj	soleatus, NULL, soleatum
11828	soleo	verb	soleo, solere, NULL, solitus
11829	soliditas	noun	soliditas, soliditatis, f
11830	solido	verb	solido, NULL, NULL, NULL
11831	solidus	adj	solidus, solida, solidum
11832	solitarius	adj	solitarius, solitaria, solitarium
11833	solitudo	noun	solitudo, solitudinis, f
11834	solitum	noun	solitum, soliti, n
11835	solium	noun	solium, soli, n
11836	solivagus	adj	solivagus, solivaga, solivagum
11837	sollemnis	adj	sollemnis, sollemnis, sollemne
11838	sollemniter	adv	sollemniter indecl.
11839	sollers	adj	sollers, sollers, sollers
11840	sollertia	noun	sollertia, solertiae, f
11841	sollicitatio	noun	sollicitatio, f indecl.
11842	sollicito	verb	sollicito, sollicitare, sollicitavi, sollicitatus
11843	sollicitudo	noun	sollicitudo, sollicitudinis, f
11844	sollicitus	adj	sollicitus, sollicita, sollicitum
11845	solliferreum	noun	solliferreum, n indecl.
11846	sollistimus	adj	sollistimus, solistima, solistimum
11847	soloecismus	noun	soloecismus, soloecismi, m
11848	solor	verb	solor, NULL, solatus
11849	solstitialis	adj	solstitialis, solstitialis, solstitiale
11850	solstitium	noun	solstitium, solstiti, n
11851	solum	noun	solum, soli, n
11852	solus	adj	solus, sola, solum
11853	solutio	noun	solutio, solutionis, f
11854	solvo	verb	solvo, solvere, n, solutus
11855	somniculosus	adj	somniculosus, NULL, somniculosum
11856	somnifer	adj	somnifer, somnifera, NULL
11857	somnio	verb	somnio, somniare, somniavi, NULL
11858	somnium	noun	somnium, somni, n
11859	somnus	noun	somnus, somni, m
11860	sonabilis	adj	sonabilis, sonabilis, sonabile
11861	sonipes	adj	sonipes, sonipes, NULL
11862	sonitus	noun	sonitus, sonitus, m
11863	sonivius	adj	sonivius, NULL, sonivium
11864	sono	verb	sono, sonare, sonui, sonitus
11865	sonor	noun	sonor, sonoris, m
11866	sonorus	adj	sonorus, sonora, sonorum
11867	sons	noun	sons, sontis, -
