	FPP	POS	Dictionary Entry
3033	liberta	noun	liberta, libertae, f
3034	libertas	noun	libertas, libertatis, f
3035	libertina	noun	libertina, libertinae, f
3036	Libethris	noun	Libethris, f indecl.
3037	libido	noun	libido, libidinis, f
3038	Libitina	noun	Libitina, libitinae, f
3039	libita	noun	libita, n indecl.
3040	libra	noun	libra, librae, f
3041	libramentum	noun	libramentum, libramenti, n
3042	libraria	noun	libraria, librariae, f
3043	librariolus	noun	librariolus, librarioli, m
3044	librator	noun	librator, m indecl.
3045	libum	noun	libum, libi, n
3046	licentia	noun	licentia, licentiae, f
3047	licitatio	noun	licitatio, licitationis, f
3048	licium	noun	licium, lici, n
3049	lictor	noun	lictor, lictoris, m
3050	ligamen	noun	ligamen, n indecl.
3051	ligamentum	noun	ligamentum, n indecl.
3052	lignatio	noun	lignatio, lignationis, f
3053	lignator	noun	lignator, m indecl.
3054	lignum	noun	lignum, ligni, n
3055	ligo	noun	ligo, ligonis, m
3056	ligula	noun	ligula, ligulae, f
3057	ligustrum	noun	ligustrum, ligustri, n
3058	lilium	noun	lilium, lili, n
3059	lima	noun	lima, limae, f
3060	limbus	noun	limbus, m indecl.
3061	limen	noun	limen, liminis, n
3062	limes	noun	limes, limitis, m
3063	limo	noun	limo, m indecl.
3064	limus	noun	limus, limi, m
3065	limus	noun	limus, limi, m
3066	linea	noun	linea, lineae, f
3067	lineamentum	noun	lineamentum, n indecl.
3068	lingua	noun	lingua, linguae, f
3069	linteum	noun	linteum, lintei, n
3070	lintriculus	noun	lintriculus, m indecl.
3071	linum	noun	linum, lini, n
3072	lippitudo	noun	lippitudo, lippitudinis, f
3073	liquor	noun	liquor, liquoris, m
3074	lis	noun	lis, litis, -
3075	litatio	noun	litatio, litationis, f
3076	litigator	noun	litigator, litigatoris, m
3077	littera	noun	littera, literae, f
3078	litterator	noun	litterator, litteratoris, m
3079	litteratura	noun	litteratura, literaturae, f
3080	litterula	noun	litterula, litterulae, f
3081	litura	noun	litura, liturae, f
3082	litus	noun	litus, litus, m
3083	lituus	noun	lituus, litui, m
3084	livor	noun	livor, m indecl.
3085	lixa	noun	lixa, lixae, m
3086	locatio	noun	locatio, locationis, f
3087	locator	noun	locator, m indecl.
3088	locatum	noun	locatum, locati, n
3089	locus	noun	locus, loci, m
3090	locusta	noun	locusta, locustae, f
3091	locutio	noun	locutio, locutionis, f
3092	lodix	noun	lodix, m indecl.
3093	logeum	noun	logeum, logei, n
3094	logica	noun	logica, n indecl.
3095	logos	noun	logos, logi, m
3096	loligo	noun	loligo, loliginis, f
3097	lolium	noun	lolium, loli, n
3098	longinquitas	noun	longinquitas, longinquitatis, f
3099	longitudo	noun	longitudo, longitudinis, f
3100	longum	noun	longum, longi, n
3101	longurius	noun	longurius, longurii, m
3102	loquacitas	noun	loquacitas, loquacitatis, f
3103	loquela	noun	loquela, loquelae, f
3104	lorica	noun	lorica, loricae, f
3105	lorum	noun	lorum, lori, n
3106	lucanica	noun	lucanica, f indecl.
3107	lucar	noun	lucar, lucaris, n
3108	lucellum	noun	lucellum, lucelli, n
3109	Luceres	noun	Luceres, m indecl.
3110	lucerna	noun	lucerna, lucernae, f
3111	Lucina	noun	Lucina, lucinae, f
3112	lucrum	noun	lucrum, lucri, n
3113	luctamen	noun	luctamen, n indecl.
3114	luctatio	noun	luctatio, f indecl.
3115	luctator	noun	luctator, m indecl.
3116	luctus	noun	luctus, luctus, m
3117	lucubratio	noun	lucubratio, lucubrationis, f
3118	lucumo	noun	lucumo, m indecl.
3119	lucus	noun	lucus, luci, m
3120	lucus	noun	lucus, luci, m
3121	ludia	noun	ludia, f indecl.
3122	ludibrium	noun	ludibrium, ludibrii, n
3123	ludificatio	noun	ludificatio, ludificationis, f
3124	ludio	noun	ludio, m indecl.
3125	ludius	noun	ludius, lvdi, m
3126	ludus	noun	ludus, lvdi, m
3127	lumbus	noun	lumbus, lumbi, m
3128	lumen	noun	lumen, luminis, n
3129	luna	noun	luna, lunae, f
3130	lupa	noun	lupa, lupae, f
3131	lupanar	noun	lupanar, lupanaris, n
3132	Lupercal	noun	Lupercal, lupercalis, n
3133	Lupercus	noun	Lupercus, luperci, m
3134	lupus	noun	lupus, lupi, m
3135	luscinia	noun	luscinia, lusciniae, f
3136	luscinius	noun	luscinius, luscini, m
3137	lusio	noun	lusio, lusionis, f
3138	lusor	noun	lusor, m indecl.
3139	lustratio	noun	lustratio, lustrationis, f
3140	lustrum	noun	lustrum, lustri, n
3141	lustrum	noun	lustrum, lustri, n
3142	lusus	noun	lusus, lusus, m
3143	lutum	noun	lutum, luti, n
3144	lutum	noun	lutum, luti, n
3145	lux	noun	lux, lucis, m
3146	luxuria	noun	luxuria, luxuriae, f
3147	luxuries	noun	luxuries, luxurie, f
3148	lychnuchus	noun	lychnuchus, lychnuchi, m
3149	lychnus	noun	lychnus, lychni, m
3150	Lycium	noun	Lycium, lycii, n
3151	lympha	noun	lympha, lymphae, f
3152	lyncurion	noun	lyncurion, n indecl.
3153	lyra	noun	lyra, lyrae, f
3154	macellum	noun	macellum, macelli, n
3155	macer	noun	macer, macrin, m
3156	maceria	noun	maceria, maceriae, f
3157	machaerophorus	noun	machaerophorus, m indecl.
3158	machina	noun	machina, machinae, f
3159	machinamentum	noun	machinamentum, machinamenti, n
3160	machinatio	noun	machinatio, machinationis, f
3161	machinator	noun	machinator, m indecl.
3162	macies	noun	macies, macie, f
3163	macrocolum	noun	macrocolum, n indecl.
3164	macula	noun	macula, maculae, f
3165	Maeander	noun	Maeander, maeandri, m
3166	Maecenas	noun	Maecenas, maecenatis, -
3167	maena	noun	maena, maenae, f
3168	Maenas	noun	Maenas, maenadis, f
3169	Maenalus	noun	Maenalus, m indecl.
3170	Maenianum	noun	Maenianum, n indecl.
3171	Maeonia	noun	Maeonia, maeoniae, f
3172	Maeonides	noun	Maeonides, maeonidae, m
3173	maeror	noun	maeror, maeroris, m
3174	maestitia	noun	maestitia, maestitiae, f
3175	magalia	noun	magalia, n indecl.
3176	magister	noun	magister, magistri, m
3177	magisterium	noun	magisterium, magisterii, n
3178	magistra	noun	magistra, magistrae, f
3179	magistratus	noun	magistratus, magistratvs, m
3180	magnanimitas	noun	magnanimitas, magnanimitatis, f
3181	magnes	noun	magnes, magnetis, m
3182	magnificentia	noun	magnificentia, magnificentiae, f
3183	magniloquentia	noun	magniloquentia, f indecl.
3184	magnitudo	noun	magnitudo, magnitudinis, f
3185	magus	noun	magus, magi, m
3186	Maius	noun	Maius, mai, m
3187	maius	noun	maius, mai, m
3188	mala	noun	mala, malae, f
3189	malacia	noun	malacia, malaciae, f
3190	maledictio	noun	maledictio, maledictionis, f
3191	maledictum	noun	maledictum, maledicti, n
3192	malefactum	noun	malefactum, n indecl.
3193	maleficium	noun	maleficium, malefici, n
3194	malevolentia	noun	malevolentia, malevolentiae, f
3195	malignitas	noun	malignitas, malignitatis, f
3196	malitia	noun	malitia, malitiae, f
3197	malleolus	noun	malleolus, malleoli, m
3198	malleus	noun	malleus, mallei, m
3199	malobathron	noun	malobathron, malobathri, n
3200	malum	noun	malum, mali, n
3201	malum	noun	malum, mali, n
3202	malum	noun	malum, mali, n
3203	malva	noun	malva, malvae, f
3204	mamilla	noun	mamilla, mamillae, f
3205	mamma	noun	mamma, mammae, f
3206	manceps	noun	manceps, mancipis, m
3207	mancipium	noun	mancipium, mancipi, n
3208	mandatum	noun	mandatum, mandati, n
3209	mandatus	noun	mandatus, mandatus, m
3210	mandra	noun	mandra, mandrae, f
3211	mane	noun	mane, f indecl.
3212	mane	noun	mane, f indecl.
3213	manes	noun	manes, m indecl.
3214	mango	noun	mango, mangonis, m
3215	manicae	noun	manicae, f indecl.
3216	manipulus	noun	manipulus, manipli, m
3217	mannus	noun	mannus, manni, m
3218	mansio	noun	mansio, mansionis, f
3219	mansuetudo	noun	mansuetudo, mansuetudinis, f
3220	mantele	noun	mantele, n indecl.
3221	mantica	noun	mantica, manticae, f
3222	manubiae	noun	manubiae, f indecl.
3223	manubrium	noun	manubrium, manubrii, n
3224	manumissio	noun	manumissio, manumissionis, f
3225	manupretium	noun	manupretium, manipretii, n
3226	manus	noun	manus, manvs, f
3227	mapalia	noun	mapalia, n indecl.
3228	mappa	noun	mappa, mappae, f
3229	marathrus	noun	marathrus, marathri, m
3230	mare	noun	mare, marin, n
3231	Mareotis	noun	Mareotis, f indecl.
3232	margarita	noun	margarita, margaritae, f
3233	margo	noun	margo, marginis, m
3234	marita	noun	marita, maritae, f
3235	marmor	noun	marmor, marmoris, m
3236	marra	noun	marra, marrae, f
3237	Mars	noun	Mars, martin, m
3238	Marsyas	noun	Marsyas, marsyae, m
3239	massa	noun	massa, massae, f
3240	Massicus	noun	Massicus, massici, m
3241	mastigia	noun	mastigia, mastigiae, m
3242	mastruca	noun	mastruca, f indecl.
3243	matara	noun	matara, f indecl.
3244	matella	noun	matella, matellae, f
3245	matellio	noun	matellio, m indecl.
3246	mater	noun	mater, matris, f
3247	matercula	noun	matercula, materculae, f
3248	mater	noun	mater, matris, f
3249	materia	noun	materia, materiae, f
3250	matertera	noun	matertera, materterae, f
3251	matricida	noun	matricida, m indecl.
3252	matricidium	noun	matricidium, matricidi, n
3253	matrimonium	noun	matrimonium, matrimoni, n
3254	matrona	noun	matrona, matronae, f
3255	maturitas	noun	maturitas, maturitatis, f
3256	Matuta	noun	Matuta, matutae, f
3257	maxilla	noun	maxilla, maxillae, f
3258	mazonomus	noun	mazonomus, m indecl.
3259	meatus	noun	meatus, meatus, m
3260	mediastinus	noun	mediastinus, mediastini, m
3261	medica	noun	medica, medicae, n
3262	medicamen	noun	medicamen, medicaminis, n
3263	medicamentum	noun	medicamentum, medicamenti, n
3264	medicatus	noun	medicatus, medicatus, m
3265	medicina	noun	medicina, medicinae, f
3266	medietas	noun	medietas, medietatis, f
3267	medimnum	noun	medimnum, medimni, n
3268	mediocritas	noun	mediocritas, mediocritatis, f
3269	meditamentum	noun	meditamentum, n indecl.
3270	meditatio	noun	meditatio, meditationis, f
3271	meditullium	noun	meditullium, n indecl.
3272	medium	noun	medium, medi, n
3273	medulla	noun	medulla, medullae, f
3274	medullula	noun	medullula, f indecl.
3275	Medusa	noun	Medusa, medusae, f
3276	Megaera	noun	Megaera, f indecl.
3277	megistanes	noun	megistanes, m indecl.
3278	mel	noun	mel, mellis, n
3279	melanurus	noun	melanurus, melanuri, m
3280	melilotos	noun	melilotos, f indecl.
3281	melimela	noun	melimela, n indecl.
3282	melisphyllum	noun	melisphyllum, n indecl.
3283	melos	noun	melos, meli, n
3284	Melpomene	noun	Melpomene, f indecl.
3285	membrana	noun	membrana, membranae, f
3286	membranula	noun	membranula, f indecl.
3287	membrum	noun	membrum, membri, n
3288	Memnon	noun	Memnon, memnonis, m
3289	memorator	noun	memorator, m indecl.
3290	memoria	noun	memoria, memoriae, f
3291	memoriola	noun	memoriola, f indecl.
3292	menda	noun	menda, mendae, f
3293	mendacium	noun	mendacium, mendaci, n
3294	mendaciunculum	noun	mendaciunculum, n indecl.
3295	mendicitas	noun	mendicitas, mendicitatis, f
3296	mendum	noun	mendum, mendin, n
3297	mens	noun	mens, mentis, f
3298	mensa	noun	mensa, mensae, f
3299	mensio	noun	mensio, f indecl.
3300	mensis	noun	mensis, mensis, m
3301	mensor	noun	mensor, mensoris, m
3302	mensura	noun	mensura, mensurae, f
3303	menta	noun	menta, mentae, f
3304	mentiens	noun	mentiens, mentientis, m
3305	mentio	noun	mentio, f indecl.
3306	Mentor	noun	Mentor, mentoris, m
3307	mentula	noun	mentula, f indecl.
3308	mentum	noun	mentum, menti, n
3309	mephitis	noun	mephitis, mephitin, f
3310	mercator	noun	mercator, m indecl.
3311	mercatura	noun	mercatura, mercaturae, f
3312	mercedula	noun	mercedula, f indecl.
3313	merces	noun	merces, mercedis, f
3314	mercimonium	noun	mercimonium, mercimoni, n
3315	Mercurius	noun	Mercurius, mercuri, m
3316	merda	noun	merda, f indecl.
3317	meretricula	noun	meretricula, meretriculae, f
3318	meretrix	noun	meretrix, meretricis, f
3319	merges	noun	merges, f indecl.
3320	mergus	noun	mergus, mergi, m
3321	meridiatio	noun	meridiatio, f indecl.
3322	meridies	noun	meridies, meridie, m
3323	meritum	noun	meritum, meriti, n
3324	merops	noun	merops, meropis, m
3325	merula	noun	merula, merulae, f
3326	merum	noun	merum, meri, n
3327	messis	noun	messis, messis, f
3328	messor	noun	messor, messoris, m
3329	meta	noun	meta, metae, f
3330	metallum	noun	metallum, metalli, n
3331	metamorphosis	noun	metamorphosis, metamorphosin, f
3332	metator	noun	metator, m indecl.
3333	metreta	noun	metreta, metretae, f
3334	metus	noun	metus, metus, m
3335	mica	noun	mica, micae, f
3336	migratio	noun	migratio, f indecl.
3337	miles	noun	miles, militis, m
3338	miliarium	noun	miliarium, miliarii, n
3339	militia	noun	militia, militiae, f
3340	milium	noun	milium, mili, n
3341	miluus	noun	miluus, milui, m
3342	mima	noun	mima, mimae, f
3343	mimula	noun	mimula, mimulae, f
3344	mimus	noun	mimus, mimi, m
3345	mina	noun	mina, mnae, f
3346	minae	noun	minae, f indecl.
3347	minatio	noun	minatio, f indecl.
3348	Minerva	noun	Minerva, mineruae, f
3349	ministerium	noun	ministerium, ministerii, n
3350	ministra	noun	ministra, ministrae, f
3351	ministrator	noun	ministrator, ministratoris, m
3352	minium	noun	minium, mini, n
3353	Minotaurus	noun	Minotaurus, minotauri, m
3354	minutal	noun	minutal, minutalis, n
3355	miraculum	noun	miraculum, miraculi, n
3356	mirator	noun	mirator, m indecl.
3357	miratrix	noun	miratrix, f indecl.
3358	mirmillo	noun	mirmillo, m indecl.
3359	miscellanea	noun	miscellanea, n indecl.
3360	miseratio	noun	miseratio, miserationis, f
3361	miseria	noun	miseria, miseriae, f
3362	misericordia	noun	misericordia, misericordiae, f
3363	missio	noun	missio, missionis, f
3364	missor	noun	missor, m indecl.
3365	mitella	noun	mitella, f indecl.
3366	mitigatio	noun	mitigatio, mitigationis, f
3367	mitra	noun	mitra, mitrae, f
3368	mobilitas	noun	mobilitas, mobilitatis, f
3369	moderamen	noun	moderamen, moderaminis, n
3370	moderatio	noun	moderatio, moderationis, f
3371	moderator	noun	moderator, m indecl.
3372	moderatrix	noun	moderatrix, f indecl.
3373	modestia	noun	modestia, modestiae, f
3374	modius	noun	modius, modi, m
3375	modulator	noun	modulator, m indecl.
3376	modulus	noun	modulus, moduli, m
3377	modus	noun	modus, modi, m
3378	moecha	noun	moecha, moechae, f
3379	moechus	noun	moechus, moechi, m
3380	moenia	noun	moenia, n indecl.
3381	mola	noun	mola, molae, f
3382	moles	noun	moles, molis, f
3383	molestia	noun	molestia, molestiae, f
3384	molimen	noun	molimen, n indecl.
3385	molimentum	noun	molimentum, moli, m
3386	molitio	noun	molitio, f indecl.
3387	molitor	noun	molitor, m indecl.
3388	mollitia	noun	mollitia, mollitiae, f
3389	mollitudo	noun	mollitudo, mollitudinis, f
3390	Molorchus	noun	Molorchus, molorchi, m
3391	momentum	noun	momentum, momenti, n
3392	monedula	noun	monedula, monedulae, f
3393	moneris	noun	moneris, moneris, f
3394	Moneta	noun	Moneta, monetae, f
3395	monile	noun	monile, n indecl.
3396	monitio	noun	monitio, f indecl.
3397	monitor	noun	monitor, monitoris, m
3398	monitum	noun	monitum, moniti, n
3399	monitus	noun	monitus, monitus, m
3400	monopodium	noun	monopodium, n indecl.
3401	mons	noun	mons, montis, m
3402	monstratio	noun	monstratio, f indecl.
3403	monstrator	noun	monstrator, m indecl.
3404	monstrum	noun	monstrum, monstri, n
3405	monticola	noun	monticola, monticolae, m
3406	monumentum	noun	monumentum, monumenti, n
3407	mora	noun	mora, morae, f
3408	mora	noun	mora, morae, f
3409	morator	noun	morator, m indecl.
3410	morbus	noun	morbus, morbi, m
3411	moretum	noun	moretum, n indecl.
3412	morositas	noun	morositas, f indecl.
3413	mors	noun	mors, mortis, f
3414	morsum	noun	morsum, morsi, n
3415	morsus	noun	morsus, morsus, m
3416	mortalitas	noun	mortalitas, mortalitatis, f
3417	mortarium	noun	mortarium, mortarii, n
3418	morum	noun	morum, mori, n
3419	mos	noun	mos, moris, m
3420	motio	noun	motio, motionis, f
3421	motus	noun	motus, motus, m
3422	mucro	noun	mucro, mucronis, m
3423	mucus	noun	mucus, muci, m
3424	mugitus	noun	mugitus, mugitus, m
3425	mula	noun	mula, mulae, f
3426	mulctra	noun	mulctra, f indecl.
3427	mulctrum	noun	mulctrum, n indecl.
3428	mulier	noun	mulier, mulieris, f
3429	muliercula	noun	muliercula, mulierculae, f
3430	mulierositas	noun	mulierositas, f indecl.
3431	mulio	noun	mulio, mulionis, m
3432	mullus	noun	mullus, mulli, m
3433	mulsum	noun	mulsum, mulsi, n
3434	multa	noun	multa, multae, n
3435	multa	noun	multa, n indecl.
3436	multatio	noun	multatio, f indecl.
3437	multicia	noun	multicia, n indecl.
3438	multitudo	noun	multitudo, multitudinis, f
3439	mulus	noun	mulus, muli, m
3440	munditia	noun	munditia, munditiae, f
3441	mundus	noun	mundus, mundi, m
3442	munia	noun	munia, n indecl.
3443	municeps	noun	municeps, m indecl.
3444	municipium	noun	municipium, municipi, n
3445	munificentia	noun	munificentia, munificentiae, f
3446	munimen	noun	munimen, n indecl.
3447	munimentum	noun	munimentum, munimenti, n
3448	munitio	noun	munitio, munitionis, f
3449	munitor	noun	munitor, m indecl.
3450	munus	noun	munus, muneris, n
3451	munusculum	noun	munusculum, n indecl.
3452	Murcia	noun	Murcia, murciae, f
3453	murena	noun	murena, murenae, f
3454	murex	noun	murex, m indecl.
3455	muria	noun	muria, muriae, f
3456	murmur	noun	murmur, murmuris, n
3457	murra	noun	murra, murrae, f
3458	murrina	noun	murrina, n indecl.
3459	murus	noun	murus, muri, m
3460	mus	noun	mus, min, m
3461	Musa	noun	Musa, musae, f
3462	musca	noun	musca, muscae, f
3463	muscipulum	noun	muscipulum, n indecl.
3464	musculus	noun	musculus, musculi, m
3465	muscus	noun	muscus, m indecl.
3466	musica	noun	musica, musicae, n
3467	mustaceum	noun	mustaceum, n indecl.
3468	mustela	noun	mustela, mustelae, f
3469	mustum	noun	mustum, musti, n
3470	mutabilitas	noun	mutabilitas, f indecl.
3471	mutatio	noun	mutatio, mutationis, f
3472	muto	noun	muto, m indecl.
3473	mutuatio	noun	mutuatio, f indecl.
3474	myoparo	noun	myoparo, m indecl.
3475	myrica	noun	myrica, myricae, f
3476	myrteta	noun	myrteta, f indecl.
3477	myrtum	noun	myrtum, myrti, n
3478	mystagogus	noun	mystagogus, mystagogi, m
3479	mysterium	noun	mysterium, mysterii, n
3480	nablium	noun	nablium, n indecl.
3481	naevus	noun	naevus, naevi, m
3482	nanus	noun	nanus, nani, m
3483	Napaeae	noun	Napaeae, f indecl.
3484	narcissus	noun	narcissus, narcissi, m
3485	nardum	noun	nardum, nardi, n
3486	nardus	noun	nardus, nardi, f
3487	naris	noun	naris, naris, f
3488	narratio	noun	narratio, narrationis, f
3489	narrator	noun	narrator, m indecl.
3490	narratum	noun	narratum, narrati, n
3491	narratus	noun	narratus, narratus, m
3492	narthecium	noun	narthecium, n indecl.
3493	nassa	noun	nassa, nassae, f
3494	nasus	noun	nasus, nasi, m
3495	nata	noun	nata, natae, f
3496	natatio	noun	natatio, f indecl.
3497	natator	noun	natator, m indecl.
3498	nates	noun	nates, f indecl.
3499	natio	noun	natio, nationis, f
3500	natrix	noun	natrix, m indecl.
3501	natura	noun	natura, natvrae, f
3502	nauarchus	noun	nauarchus, nauarchi, m
3503	naucum	noun	naucum, nauci, n
3504	naufragium	noun	naufragium, naufragi, n
3505	naulum	noun	naulum, n indecl.
3506	nausea	noun	nausea, nauseae, f
3507	nauseola	noun	nauseola, f indecl.
3508	nauta	noun	nauta, navtae, m
3509	navarchus	noun	navarchus, nauarchi, m
3510	navicula	noun	navicula, naviculae, f
3511	navigatio	noun	navigatio, navigationis, f
3512	navigium	noun	navigium, navigi, n
3513	navis	noun	navis, navis, f
3514	navitas	noun	navitas, f indecl.
3515	nebula	noun	nebula, nebulae, f
3516	nebulo	noun	nebulo, nebulonis, m
3517	necessitas	noun	necessitas, necessitatis, f
3518	necessitudo	noun	necessitudo, necessitudinis, f
3519	nectar	noun	nectar, nectaris, n
3520	nefas	noun	nefas, - indecl.
3521	negantia	noun	negantia, f indecl.
3522	negatio	noun	negatio, negationis, f
3523	neglectio	noun	neglectio, f indecl.
3524	neglectus	noun	neglectus, neglectus, m
3525	neglegentia	noun	neglegentia, neglegentiae, f
3526	negotiatio	noun	negotiatio, negotiationis, f
3527	negotiator	noun	negotiator, negotiatoris, m
3528	negotiolum	noun	negotiolum, negotioli, n
3529	negotium	noun	negotium, negoti, n
3530	nemo	noun	nemo, neminis, m
3531	nemoricultrix	noun	nemoricultrix, f indecl.
3532	nemus	noun	nemus, nemoris, n
3533	nenia	noun	nenia, neniae, f
3534	nepos	noun	nepos, nepotis, m
3535	neptis	noun	neptis, neptis, f
3536	Neptunus	noun	Neptunus, neptuni, m
3537	nequitia	noun	nequitia, nequitiae, f
3538	Nerthus	noun	Nerthus, f indecl.
3539	nervulus	noun	nervulus, m indecl.
3540	nervus	noun	nervus, nerui, m
3541	Nestor	noun	Nestor, nestoris, m
3542	nex	noun	nex, necis, f
3543	nexus	noun	nexus, nexus, m
3544	niceterium	noun	niceterium, n indecl.
3545	nidor	noun	nidor, nidoris, m
3546	nidulus	noun	nidulus, m indecl.
3547	nidus	noun	nidus, nidi, m
3548	nigror	noun	nigror, m indecl.
3549	nihilum	noun	nihilum, nili, n
3550	nilum	noun	nilum, nili, n
3551	Niligena	noun	Niligena, f indecl.
3552	Nilus	noun	Nilus, nili, m
3553	nimbus	noun	nimbus, nimbi, m
3554	nimium	noun	nimium, nimi, n
3555	nisus	noun	nisus, nisus, m
3556	nitedula	noun	nitedula, f indecl.
3557	nitor	noun	nitor, nitoris, m
3558	nitrum	noun	nitrum, nitri, n
3559	nix	noun	nix, niuis, f
3560	nixus	noun	nixus, nixi, m
3561	nixus	noun	nixus, nixi, m
3562	nobilitas	noun	nobilitas, nobilitatis, f
3563	noctifer	noun	noctifer, m indecl.
3564	noctiluca	noun	noctiluca, f indecl.
3565	noctua	noun	noctua, noctuae, f
3566	nodus	noun	nodus, nodi, m
3567	Nomas	noun	Nomas, m indecl.
3568	nomen	noun	nomen, nominis, n
3569	nomenclator	noun	nomenclator, nomenculatoris, m
3570	nominatio	noun	nominatio, f indecl.
3571	nona	noun	nona, nonae, f
3572	Nonae	noun	Nonae, f indecl.
3573	norma	noun	norma, normae, f
3574	Nortia	noun	Nortia, nortiae, f
3575	nota	noun	nota, notae, f
3576	notatio	noun	notatio, f indecl.
3577	notio	noun	notio, notionis, f
3578	notitia	noun	notitia, notitiae, f
3579	novacula	noun	novacula, novaculae, f
3580	novatrix	noun	novatrix, f indecl.
3581	noverca	noun	noverca, novercae, f
3582	novi	noun	novi, m indecl.
3583	novitas	noun	novitas, novitatis, f
3584	noxa	noun	noxa, noxae, f
3585	noxia	noun	noxia, noxiae, f
3586	nubecula	noun	nubecula, nubeculae, f
3587	nubes	noun	nubes, nubis, f
3588	nubigena	noun	nubigena, nubigenae, m
3589	nubila	noun	nubila, n indecl.
3590	nugae	noun	nugae, f indecl.
3591	nugator	noun	nugator, m indecl.
3592	numen	noun	numen, nvminis, n
3593	numerus	noun	numerus, numeri, m
3594	Numida	noun	Numida, numidae, m
3595	nummulus	noun	nummulus, nummuli, m
3596	nummus	noun	nummus, numi, m
3597	nuncia	noun	nuncia, f indecl.
3598	nuncupatio	noun	nuncupatio, f indecl.
3599	nundinae	noun	nundinae, f indecl.
3600	nundinatio	noun	nundinatio, f indecl.
3601	nundinum	noun	nundinum, n indecl.
3602	nuntia	noun	nuntia, nuntiae, f
3603	nuntiatio	noun	nuntiatio, nuntiationis, f
3604	nupta	noun	nupta, nuptae, f
3605	nuptiae	noun	nuptiae, f indecl.
3606	nutricula	noun	nutricula, nutriculae, f
3607	nutrimen	noun	nutrimen, n indecl.
3608	nutrimentum	noun	nutrimentum, n indecl.
3609	nutrix	noun	nutrix, nutricis, f
3610	nutus	noun	nutus, nutus, m
3611	nympha	noun	nympha, nymphae, f
3612	nymphe	noun	nymphe, nymphae, f
3613	obductio	noun	obductio, obductionis, f
3614	obeliscus	noun	obeliscus, obelisci, m
3615	oblectamen	noun	oblectamen, n indecl.
3616	oblectamentum	noun	oblectamentum, oblectamenti, n
3617	oblectatio	noun	oblectatio, oblectationis, f
3618	obligatio	noun	obligatio, obligationis, f
3619	oblivio	noun	oblivio, oblivionis, f
3620	oblivium	noun	oblivium, n indecl.
3621	obnuntiatio	noun	obnuntiatio, f indecl.
3622	oboedientia	noun	oboedientia, oboedientiae, f
3623	obolus	noun	obolus, oboli, m
3624	obrussa	noun	obrussa, f indecl.
3625	obscenitas	noun	obscenitas, obscenitatis, f
3626	obscuratio	noun	obscuratio, f indecl.
3627	obscuritas	noun	obscuritas, obscuritatis, f
3628	obsecratio	noun	obsecratio, obsecrationis, f
3629	obsequentia	noun	obsequentia, f indecl.
3630	obsequium	noun	obsequium, obsequi, n
3631	observantia	noun	observantia, observantiae, f
3632	observatio	noun	observatio, observationis, f
3633	obsessio	noun	obsessio, obsessionis, f
3634	obsessor	noun	obsessor, m indecl.
3635	obsidio	noun	obsidio, obsidionis, f
3636	obsidium	noun	obsidium, obsidii, n
3637	obsignator	noun	obsignator, m indecl.
3638	obsonium	noun	obsonium, obsoni, n
3639	obstetrix	noun	obstetrix, obstetricis, f
3640	obstinatio	noun	obstinatio, obstinationis, f
3641	obstructio	noun	obstructio, f indecl.
3642	obtemperatio	noun	obtemperatio, f indecl.
3643	obtentus	noun	obtentus, obtentus, m
3644	obtestatio	noun	obtestatio, f indecl.
3645	obtrectatio	noun	obtrectatio, f indecl.
3646	obtrectator	noun	obtrectator, m indecl.
3647	obtutus	noun	obtutus, obtutus, m
3648	occasio	noun	occasio, occasionis, f
3649	occasus	noun	occasus, occasus, m
3650	occatio	noun	occatio, f indecl.
3651	occidens	noun	occidens, occidentis, m
3652	occidio	noun	occidio, f indecl.
3653	occisio	noun	occisio, occisionis, f
3654	occultatio	noun	occultatio, f indecl.
3655	occultator	noun	occultator, m indecl.
3656	occupatio	noun	occupatio, occupationis, f
3657	occursatio	noun	occursatio, f indecl.
3658	occursus	noun	occursus, occursus, m
3659	Oceanus	noun	Oceanus, oceani, m
3660	ocellus	noun	ocellus, ocelli, m
3661	ocrea	noun	ocrea, ocreae, f
3662	October	noun	October, octobris, m
3663	octussis	noun	octussis, octussis, m
3664	oculus	noun	oculus, oculi, m
3665	odium	noun	odium, odi, n
3666	odor	noun	odor, odoris, m
3667	odoratio	noun	odoratio, f indecl.
3668	odoratus	noun	odoratus, odoratus, m
3669	oenophorum	noun	oenophorum, oenophori, n
3670	oestrus	noun	oestrus, m indecl.
3671	oesypum	noun	oesypum, oesypi, n
3672	ofella	noun	ofella, ofellae, f
3673	offensa	noun	offensa, offensae, f
3674	offensio	noun	offensio, offensionis, f
3675	offensiuncula	noun	offensiuncula, f indecl.
3676	officina	noun	officina, officinae, f
3677	officium	noun	officium, offici, n
3678	olea	noun	olea, oleae, f
3679	oleum	noun	oleum, olei, n
3680	olitor	noun	olitor, m indecl.
3681	oliva	noun	oliva, oliuae, f
3682	olivetum	noun	olivetum, oliveti, n
3683	olla	noun	olla, ollae, f
3684	olor	noun	olor, m indecl.
3685	Olympia	noun	Olympia, olympiae, n
3686	Olympias	noun	Olympias, olympiadis, f
3687	Olympus	noun	Olympus, olympi, m
3688	omasum	noun	omasum, omasi, n
3689	omen	noun	omen, ominis, n
3690	omentum	noun	omentum, n indecl.
3691	onus	noun	onus, oneris, n
