	FPP	POS	Dictionary Entry
8450	intercessor	verb	intercessor, NULL, NULL
8451	intercido	verb	intercido, intercidere, intercidi, intercisus
8452	intercido	verb	intercido, intercidere, intercidi, NULL
8453	intercino	verb	intercino, NULL, NULL, NULL
8454	intercipio	verb	intercipio, intercipere, intercepi, interceptus
8455	intercise	adv	intercise indecl.
8456	intercludo	verb	intercludo, intercludere, interclusi, interclusus
8457	interclusio	noun	interclusio, f indecl.
8458	interclusus		interclusus indecl.
8459	intercolumnium	noun	intercolumnium, intercolumnii, n
8460	intercurro	verb	intercurro, NULL, NULL, NULL
8461	intercurso	verb	intercurso, NULL, NULL, NULL
8462	intercursus		intercursus indecl.
8463	intercus		intercus indecl.
8464	interdico	verb	interdico, interdicere, interdixi, NULL
8465	interdictio	noun	interdictio, f indecl.
8466	interdictum	noun	interdictum, interdicti, n
8467	interdiu	adv	interdiu indecl.
8468	interductus	noun	interductus, interductus, m
8469	interdum	adv	interdum indecl.
8470	interea	adv	interea indecl.
8471	interemo		interemo indecl.
8472	interemptus		interemptus indecl.
8473	intereo	verb	intereo, interire, interii, interitus
8474	interequito		interequito indecl.
8475	interest		interest indecl.
8476	interfatio	noun	interfatio, f indecl.
8477	interfector	noun	interfector, interfectoris, m
8478	interfectrix	noun	interfectrix, f indecl.
8479	interfectus		interfectus indecl.
8480	interficio	verb	interficio, interficere, interfeci, interfectus
8481	interfluo	verb	interfluo, NULL, NULL, NULL
8482	interfor	verb	interfor, NULL, interfatus
8483	interfulgens		interfulgens indecl.
8484	interfusus	adj	interfusus, interfusa, interfusum
8485	interfuturus		interfuturus indecl.
8486	interiaceo		interiaceo indecl.
8487	intericio		intericio indecl.
8488	interiectus		interiectus indecl.
8489	interim	adv	interim indecl.
8490	interemo	verb	interemo, interemere, interemi, interemptus
8491	interior	adj	interior, NULL, NULL
8492	interitio	noun	interitio, f indecl.
8493	interitus	adj	interitus, NULL, interitum
8494	interiungo		interiungo indecl.
8495	interius		interius indecl.
8496	interius		interius indecl.
8497	NULL	verb	NULL, NULL, NULL, NULL
8498	interlego		interlego indecl.
8499	NULL	verb	NULL, NULL, NULL, interlitus
8500	NULL	verb	NULL, interloquere, NULL, interlocutus
8501	interlucet	verb	interlucet, NULL, NULL, NULL
8502	interlunium	noun	interlunium, interluni, n
8503	interluit	verb	interluit, NULL, NULL, NULL
8504	intermenstruus	adj	intermenstruus, intermenstrua, intermenstruum
8505	interminatus	adj	interminatus, interminata, interminatum
8506	interminorque	verb	interminorque, NULL, interminatus
8507	NULL	verb	NULL, intermiscere, NULL, intermixtus
8508	intermissio	noun	intermissio, intermissionis, f
8509	intermitto	verb	intermitto, intermittere, intermisi, intermissus
8510	intermixtus		intermixtus indecl.
8511	intermorior	verb	intermorior, NULL, intermortuus
8512	intermortuus		intermortuus indecl.
8513	intermundia	noun	intermundia, n indecl.
8514	intermuralis		intermuralis indecl.
8515	internascor	noun	internascor, n indecl.
8516	internecio	noun	internecio, f indecl.
8517	internecivus		internecivus indecl.
8518	NULL	verb	NULL, NULL, NULL, NULL
8519	NULL	verb	NULL, NULL, NULL, NULL
8520	internodium	noun	internodium, n indecl.
8521	internoscit	verb	internoscit, internoscere, NULL, NULL
8522	internuntia	noun	internuntia, internuntiae, f
8523	internuntio	verb	internuntio, NULL, NULL, NULL
8524	internuntius	adj	internuntius, internuntia, internuntium
8525	internus	adj	internus, interna, internum
8526	interit	verb	interit, NULL, NULL, intritus
8527	interpellatio	noun	interpellatio, f indecl.
8528	interpellator	noun	interpellator, m indecl.
8529	interpello	verb	interpello, interpellare, interpellavi, interpellatus
8530	interpolo	verb	interpolo, interpolare, NULL, NULL
8531	interpono	verb	interpono, interponere, interposui, interpositus
8532	interpositio	noun	interpositio, f indecl.
8533	interpositus		interpositus indecl.
8534	interpositus	noun	interpositus, interpositus, m
8535	interpres	noun	interpres, interpretis, m
8536	interpretatio	noun	interpretatio, interpretationis, f
8537	interpretatus		interpretatus indecl.
8538	interpretor	verb	interpretor, NULL, interpretatus
8539	interpunctio	noun	interpunctio, f indecl.
8540	interpunctus		interpunctus indecl.
8541	interquiescit	verb	interquiescit, NULL, NULL, NULL
8542	interregnum	noun	interregnum, interregni, n
8543	interrex	noun	interrex, interregis, m
8544	interritus	adj	interritus, interrita, NULL
8545	interrogatio	noun	interrogatio, interrogationis, f
8546	interrogatiuncula	noun	interrogatiuncula, interrogatiunculae, f
8547	interrogo	verb	interrogo, interrogare, interrogavi, interrogatus
8548	interrumpo	verb	interrumpo, interrumpere, interrupi, interruptus
8549	interrupte		interrupte indecl.
8550	interruptus		interruptus indecl.
8551	NULL	verb	NULL, NULL, NULL, intersaeptus
8552	interscindit	verb	interscindit, interscindere, NULL, NULL
8553	interserit	verb	interserit, interserere, NULL, intersitus
8554	interspiratio	noun	interspiratio, interspirationis, f
8555	interstinctus		interstinctus indecl.
8556	intersum	verb	intersum, interesse, interfui, interfuturus
8557	NULL	verb	NULL, NULL, n, intertextus
8558	intertrimentum	noun	intertrimentum, intertrimenti, n
8559	interturbat	verb	interturbat, interturbare, NULL, NULL
8560	intervallum	noun	intervallum, interualli, n
8561	interuenit	verb	interuenit, interuenire, interveni, interventus
8562	interventor	verb	interventor, NULL, NULL
8563	interventus	noun	interventus, interventus, m
8564	intervertit	verb	intervertit, NULL, NULL, interversus
8565	interviso	verb	interviso, interuisere, intervisi, NULL
8566	intervolito	verb	intervolito, NULL, NULL, NULL
8567	intestabilis	adj	intestabilis, intestabilis, NULL
8568	NULL	verb	NULL, NULL, NULL, intestatus
8569	intestatus	adj	intestatus, intestata, m
8570	intestinus	adj	intestinus, intestina, intestinum
8571	intestinum	noun	intestinum, intestini, n
8572	intexit	verb	intexit, intexere, intexui, intextus
8573	intibum	noun	intibum, n indecl.
8574	NULL	verb	NULL, NULL, NULL, NULL
8575	intimus	adj	intimus, intima, intimum
8576	NULL	verb	NULL, NULL, n, intinctus
8577	intolerabilis	adv	intolerabilis indecl.
8578	intolerandus	adj	intolerandus, intoleranda, intolerandum
8579	intolerans		intolerans indecl.
8580	intoleranter	adv	intoleranter indecl.
8581	intolerantia	noun	intolerantia, f indecl.
8582	intonat	verb	intonat, NULL, NULL, NULL
8583	intonsus	noun	intonsus, m indecl.
8584	intorqueo	adv	intorqueo indecl.
8585	intra	adpostion	intra indecl.
8586	intra	adpostion	intra indecl.
8587	intrabilis	adj	intrabilis, intrabilis, NULL
8588	intractabilis	adj	intractabilis, intractabilis, intractabile
8589	intractatus	adj	intractatus, NULL, intractatum
8590	intremit	verb	intremit, intremere, NULL, NULL
8591	intrepide		intrepide indecl.
8592	intrepidus	adj	intrepidus, intrepida, intrepidum
8593	intritus		intritus indecl.
8594	intro	adv	intro indecl.
8595	intro	verb	intro, intrare, intravi, intraturus
8596	introduco	verb	introduco, introducere, introduxi, introductus
8597	introductio	noun	introductio, f indecl.
8598	introductus		introductus indecl.
8599	introit	verb	introit, introire, introii, introitus
8600	introfero		introfero indecl.
8601	introgredior		introgredior indecl.
8602	introitus		introitus indecl.
8603	introlatus		introlatus indecl.
8604	intromittit	verb	intromittit, intromittere, NULL, intromissus
8605	introrsum	adv	introrsum indecl.
8606	introrsus		introrsus indecl.
8607	NULL	verb	NULL, introrumpere, NULL, NULL
8608	introspicio	verb	introspicio, introspicere, NULL, NULL
8609	NULL	verb	NULL, NULL, NULL, NULL
8610	intueor	verb	intueor, intuere, intuitus
8611	intumescit	verb	intumescit, intumescere, intumui, NULL
8612	intumulatus	adj	intumulatus, intumulata, NULL
8613	intuor		intuor indecl.
8614	inturbidus	adj	inturbidus, inturbida, NULL
8615	intus	adv	intus indecl.
8616	intutus	adj	intutus, intuta, intutum
8617	inula	noun	inula, inulae, f
8618	inultus	adj	inultus, inulta, inultum
8619	inumbrat	verb	inumbrat, NULL, NULL, NULL
8620	inunctus		inunctus indecl.
8621	inundo	verb	inundo, inundare, NULL, inundatus
8622	inunguo		inunguo indecl.
8623	inurbane		inurbane indecl.
8624	inurbanus	adj	inurbanus, NULL, inurbanum
8625	NULL	verb	NULL, inurere, NULL, inustus
8626	inusitate		inusitate indecl.
8627	inusitatus	adj	inusitatus, inusitata, inusitatum
8628	inustus		inustus indecl.
8629	inutilis	adv	inutilis indecl.
8630	inutilitas	noun	inutilitas, f indecl.
8631	inutiliter	adv	inutiliter indecl.
8632	Inuus	noun	Inuus, inui, m
8633	invado	verb	invado, invadere, NULL, invasus
8634	invalescit	verb	invalescit, invalescere, invalui, NULL
8635	invalidus	adj	invalidus, invalida, invalidum
8636	invasus		invasus indecl.
8637	invectio	noun	invectio, f indecl.
8638	inveho	verb	inveho, invehere, NULL, invectus
8639	invenio	verb	invenio, invenire, inveni, inventus
8640	inventio	noun	inventio, inuentionis, f
8641	inuento	verb	inuento, NULL, NULL, NULL
8642	inventrix	noun	inventrix, f indecl.
8643	inventum	noun	inventum, inventi, n
8644	inventus		inventus indecl.
8645	invenustus	adj	invenustus, invenusta, invenustum
8646	inverecundus	adj	inverecundus, inverecunda, inverecundum
8647	invergit	verb	invergit, invergere, NULL, NULL
8648	inversio	noun	inversio, f indecl.
8649	inversus		inversus indecl.
8650	invertit	verb	invertit, invertere, inverti, inversus
8651	NULL	verb	NULL, NULL, NULL, NULL
8652	investigatio	noun	investigatio, f indecl.
8653	investigator	noun	investigator, m indecl.
8654	investigo	verb	investigo, inuestigare, NULL, NULL
8655	inveterascit	verb	inveterascit, inveterascere, inveteravi, NULL
8656	inveteratio	noun	inveteratio, f indecl.
8657	inveteratus	adj	inveteratus, inueterata, inveteratum
8658	invetero	verb	invetero, inueterare, inveteravi, inveteratus
8659	invicem	adv	invicem indecl.
8660	invictus	adj	invictus, inuicta, inuictum
8661	invidendus	adj	invidendus, invidenda, invidendum
8662	invidens		invidens indecl.
8663	invidentia	noun	invidentia, f indecl.
8664	invideo	adv	invideo indecl.
8665	invidia	noun	invidia, invidiae, f
8666	invidiose	adv	invidiose indecl.
8667	invidiosus	adj	invidiosus, invidiosa, inuidiosum
8668	invidus	adj	invidus, inuida, invidum
8669	invigilat	verb	invigilat, invigilare, NULL, NULL
8670	inviolabilis	adv	inviolabilis indecl.
8671	inviolate		inviolate indecl.
8672	inviolatus	adj	inviolatus, inuiolata, inuiolatum
8673	invisitatus	adj	invisitatus, invisitata, inuisitatum
8674	inviso	verb	inviso, inuisere, inuisi, invisus
8675	invisus		invisus indecl.
8676	invisus	adj	invisus, invisa, inuisum
8677	invitamentum	noun	invitamentum, n indecl.
8678	invitatio	noun	invitatio, f indecl.
8679	invitatus	noun	invitatus, inuitatus, m
8680	invite		invite indecl.
8681	invito	verb	invito, invitare, NULL, inuitatus
8682	invitus	adj	invitus, invita, invitum
8683	invius	adj	invius, invia, invium
8684	invocatus		invocatus indecl.
8685	invocatus	adj	invocatus, invocata, invocatum
8686	invoco	verb	invoco, inuocare, invocavi, invocatus
8687	involatus	noun	involatus, involatus, m
8688	involito	verb	involito, NULL, NULL, NULL
8689	involneratus		involneratus indecl.
8690	involo	verb	involo, involare, NULL, involatus
8691	involucrum	noun	involucrum, involucri, n
8692	involutus		involutus indecl.
8693	involvo	verb	involvo, involvere, involvi, inuolutus
8694	invorto		invorto indecl.
8695	invulneratus	adj	invulneratus, NULL, NULL
8696	io	exclaimation	io indecl.
8697	iocatio		iocatio indecl.
8698	iocor		iocor indecl.
8699	iocose		iocose indecl.
8700	iocosus		iocosus indecl.
8701	iocularis		iocularis indecl.
8702	iocularius		iocularius indecl.
8703	ioculator		ioculator indecl.
8704	ioculor		ioculor indecl.
8705	iocund-		iocund- indecl.
8706	iocur		iocur indecl.
8707	iocus		iocus indecl.
8708	iota	noun	iota, iotae, f
8709	ipse	pronoun	ipse indecl.
8710	ipsemet		ipsemet indecl.
8711	ipsus	noun	ipsus, ipsique, m
8712	ira	noun	ira, irae, f
8713	iracunde		iracunde indecl.
8714	iracundia	noun	iracundia, iracundiae, f
8715	iracundus	adj	iracundus, iracunda, iracundum
8716	irascor	adv	irascor indecl.
8717	irate		irate indecl.
8718	iratus		iratus indecl.
8719	ire		ire indecl.
8720	Iris	noun	Iris, irin, f
8721	ironia	noun	ironia, f indecl.
8722	irr-		irr- indecl.
8723	is	pronoun	is indecl.
8724	istac	adv	istac indecl.
8725	istaec		istaec indecl.
8726	iste	pronoun	iste indecl.
8727	Isthmia	noun	Isthmia, n indecl.
8728	Isthmus	noun	Isthmus, isthmi, m
8729	isti		isti indecl.
8730	istic		istic indecl.
8731	istic	adv	istic indecl.
8732	istinc	adv	istinc indecl.
8733	istius		istius indecl.
8734	isto	adv	isto indecl.
8735	istoc	adv	istoc indecl.
8736	istorsum	adv	istorsum indecl.
8737	istuc	adv	istuc indecl.
8738	ita	adv	ita indecl.
8739	Italicus	adj	Italicus, italica, italicum
8740	itaque		itaque indecl.
8741	item	adv	item indecl.
8742	iter	noun	iter, itineris, n
8743	iteratio	noun	iteratio, iterationis, f
8744	itero	verb	itero, iterare, NULL, iteratus
8745	iterum	adv	iterum indecl.
8746	itidem	adv	itidem indecl.
8747	itio	noun	itio, f indecl.
8748	ito	verb	ito, itare, NULL, NULL
8749	itus	noun	itus, itus, m
8750	iuba		iuba indecl.
8751	iubar		iubar indecl.
8752	iubatus		iubatus indecl.
8753	iubeo		iubeo indecl.
8754	iucunde		iucunde indecl.
8755	iucunditas		iucunditas indecl.
8756	iucundus		iucundus indecl.
8757	Iudaicus		Iudaicus indecl.
8758	iudex		iudex indecl.
8759	iudicatio		iudicatio indecl.
8760	iudicatum		iudicatum indecl.
8761	iudicatus		iudicatus indecl.
8762	iudicatus		iudicatus indecl.
8763	iudicialis		iudicialis indecl.
8764	iudiciarius		iudiciarius indecl.
8765	iudicium		iudicium indecl.
8766	iudico		iudico indecl.
8767	iugalis		iugalis indecl.
8768	Iugarius		Iugarius indecl.
8769	iugatio		iugatio indecl.
8770	iugatus		iugatus indecl.
8771	iugerum		iugerum indecl.
8772	iugis		iugis indecl.
8773	iugis		iugis indecl.
8774	iuglans		iuglans indecl.
8775	iugo		iugo indecl.
8776	iugosus		iugosus indecl.
8777	iugulo		iugulo indecl.
8778	iugulum		iugulum indecl.
8779	iugum		iugum indecl.
8780	Iuleus	adj	Iuleus, iulea, NULL
8781	Iulius	noun	Iulius, iuli, m
8782	iumentum		iumentum indecl.
8783	iunceus		iunceus indecl.
8784	iuncosus		iuncosus indecl.
8785	iunctio		iunctio indecl.
8786	iunctura		iunctura indecl.
8787	iunctus		iunctus indecl.
8788	iuncus		iuncus indecl.
8789	iungo		iungo indecl.
8790	iunior		iunior indecl.
8791	iuniperus		iuniperus indecl.
8792	Iuno		Iuno indecl.
8793	Iunonalis		Iunonalis indecl.
8794	Iunonicola		Iunonicola indecl.
8795	Iunonigena		Iunonigena indecl.
8796	Iunonius		Iunonius indecl.
8797	Iuppiter	noun	Iuppiter, iouis, m
8798	iurator		iurator indecl.
8799	iuratus		iuratus indecl.
8800	iure		iure indecl.
8801	iureconsultus		iureconsultus indecl.
8802	iurgium		iurgium indecl.
8803	iurgo		iurgo indecl.
8804	iuridicialis		iuridicialis indecl.
8805	iuris		iuris indecl.
8806	iuris		iuris indecl.
8807	iuris		iuris indecl.
8808	iuro		iuro indecl.
8809	iuror		iuror indecl.
8810	ius	noun	ius, ii, m
8811	ius	noun	ius, ii, m
8812	iusso		iusso indecl.
8813	iussum		iussum indecl.
8814	iussus		iussus indecl.
8815	iussus		iussus indecl.
8816	iuste		iuste indecl.
8817	iustificus		iustificus indecl.
8818	iustitia		iustitia indecl.
8819	iustitium		iustitium indecl.
8820	iustus		iustus indecl.
8821	iutus		iutus indecl.
8822	iuvenalis		iuvenalis indecl.
8823	iuvenaliter		iuvenaliter indecl.
8824	iuvenca		iuvenca indecl.
8825	iuvencus		iuvencus indecl.
8826	iuvenesco		iuvenesco indecl.
8827	iuvenilis		iuvenilis indecl.
8828	iuveniliter		iuveniliter indecl.
8829	iuvenis		iuvenis indecl.
8830	iuvenor		iuvenor indecl.
8831	iuventa		iuventa indecl.
8832	iuventas		iuventas indecl.
8833	iuventus		iuventus indecl.
8834	iuvo		iuvo indecl.
8835	iuxta		iuxta indecl.
8836	iuxta		iuxta indecl.
8837	Kalendae	noun	Kalendae, f indecl.
8838	labasco	verb	labasco, labascere, NULL, NULL
8839	labecula	noun	labecula, f indecl.
8840	labefacio	verb	labefacio, labefacere, NULL, labefactus
8841	labefacto	verb	labefacto, labefactare, NULL, labefactatus
8842	labefactus		labefactus indecl.
8843	labellum	noun	labellum, n indecl.
8844	labellum	noun	labellum, n indecl.
8845	labes	noun	labes, labis, f
8846	labium	noun	labium, labi, n
8847	labo	verb	labo, labare, NULL, NULL
8848	labor	verb	labor, NULL, lapsus
8849	labor	noun	labor, laboris, m
8850	laborifer		laborifer indecl.
8851	laboriose		laboriose indecl.
8852	laboriosus	adj	laboriosus, laboriosa, laboriosum
8853	laboro	verb	laboro, laborare, laboravi, laboratus
8854	labos		labos indecl.
8855	labrum	noun	labrum, labri, n
8856	labrum	noun	labrum, labri, n
8857	labrusca	noun	labrusca, uvae, f
8858	labyrintheus	adj	labyrintheus, NULL, NULL
8859	labyrinthus	noun	labyrinthus, labyrinthi, m
8860	lac	noun	lac, lactis, n
8861	Lacaena	noun	Lacaena, lacaenae, f
8862	lacer	adj	lacer, lacera, lacerum
8863	laceratio	noun	laceratio, f indecl.
8864	lacerna	noun	lacerna, lacernae, f
8865	lacernatus	adj	lacernatus, NULL, NULL
8866	lacero	verb	lacero, lacerare, NULL, laceratus
8867	lacerta	noun	lacerta, lacertae, f
8868	lacertosus	adj	lacertosus, NULL, NULL
8869	lacertus	noun	lacertus, lacerti, m
8870	lacertus	noun	lacertus, lacerti, m
8871	lacesso	verb	lacesso, lacessere, lacessivi, lacessitus
8872	Lachesis	noun	Lachesis, lachesin, f
8873	lacinia	noun	lacinia, laciniae, f
8874	Laco	noun	Laco, laconis, m
8875	Laconicus	adj	Laconicus, laconica, laconicum
8876	Laconis	noun	Laconis, f indecl.
8877	lacrima	noun	lacrima, lacrimae, f
8878	lacrimabilis	adv	lacrimabilis indecl.
8879	lacrimabundus	adj	lacrimabundus, NULL, NULL
8880	lacrimo	verb	lacrimo, lacrimare, NULL, lacrimatus
8881	lacrimosus	adj	lacrimosus, lacrimosa, lacrimosum
8882	lacrimula	noun	lacrimula, f indecl.
8883	lacruma		lacruma indecl.
8884	lactans		lactans indecl.
8885	lactens		lactens indecl.
8886	lacteolus	adj	lacteolus, NULL, NULL
8887	lactesco	verb	lactesco, lactescere, NULL, NULL
8888	lacteus	adj	lacteus, lactea, lacteum
8889	lacto	verb	lacto, lactare, NULL, lactatus
8890	lacto	verb	lacto, lactare, NULL, lactatus
8891	lactuca	noun	lactuca, lactucae, f
8892	lacuna	noun	lacuna, lacunae, f
8893	lacunar		lacunar indecl.
8894	lacuno	verb	lacuno, NULL, NULL, NULL
8895	lacunosus	adj	lacunosus, lacunosa, lacunosum
8896	lacus	noun	lacus, lacus, m
8897	laedo	verb	laedo, laedere, laesi, laesus
8898	laena	noun	laena, laenae, f
8899	laesio	noun	laesio, f indecl.
8900	laesus		laesus indecl.
8901	laetabilis	adj	laetabilis, laetabilis, laetabile
8902	laetans		laetans indecl.
8903	laetatio	noun	laetatio, f indecl.
8904	laetatus		laetatus indecl.
8905	laete		laete indecl.
8906	laetifico	verb	laetifico, NULL, NULL, NULL
8907	laetificus	adj	laetificus, laetifica, laetificum
8908	laetitia	noun	laetitia, laetitiae, f
8909	laetor	verb	laetor, NULL, laetatus
8910	laetus	adj	laetus, laeta, laetum
8911	laeva	noun	laeva, laeuae, n
8912	laeve		laeve indecl.
8913	laevis		laevis indecl.
8914	laevus	adj	laevus, laeva, laeuum
8915	laganum	noun	laganum, laganique, n
8916	lageos	noun	lageos, lagei, f
8917	lagoena		lagoena indecl.
8918	lagois	noun	lagois, f indecl.
8919	lagona		lagona indecl.
8920	lama	noun	lama, f indecl.
8921	lambo	verb	lambo, lambere, NULL, lambitus
8922	lamenta	noun	lamenta, f indecl.
8923	lamentabilis	adv	lamentabilis indecl.
8924	lamentatio	noun	lamentatio, lamentationis, f
8925	lamentor	verb	lamentor, NULL, NULL
8926	lamentum	noun	lamentum, n indecl.
8927	lamia	noun	lamia, lamiae, f
8928	lamina	noun	lamina, lamnae, f
8929	lampas	noun	lampas, lampadis, f
8930	lamyrus	noun	lamyrus, m indecl.
8931	lana	noun	lana, lanae, f
8932	lanatus	adj	lanatus, lanata, lanatum
8933	lancea	noun	lancea, lanceae, f
8934	lances		lances indecl.
8935	lancino	verb	lancino, NULL, NULL, lancinatus
8936	laneus	adj	laneus, lanea, laneum
8937	languefacio	verb	languefacio, languefacere, NULL, NULL
8938	languens		languens indecl.
8939	langueo	verb	langueo, languere, NULL, NULL
8940	languesco	verb	languesco, languescere, langui, NULL
8941	languide		languide indecl.
8942	languidulus	adj	languidulus, NULL, NULL
8943	languidus	adj	languidus, languida, languidum
8944	languor	noun	languor, languoris, m
8945	laniatus	noun	laniatus, laniatus, m
8946	laniatus	noun	laniatus, laniatus, m
8947	lanicium	noun	lanicium, lanicii, n
8948	laniena	noun	laniena, lanienae, f
8949	lanificus	adj	lanificus, lanifica, NULL
8950	laniger		laniger indecl.
8951	lanio	verb	lanio, laniare, NULL, laniatus
8952	lanista	noun	lanista, lanistae, m
8953	lanitium		lanitium indecl.
8954	lanius	noun	lanius, lani, m
8955	lanterna	noun	lanterna, lanternae, f
8956	lanternarius	noun	lanternarius, m indecl.
8957	lanugo	noun	lanugo, lanuginis, f
8958	lanx	noun	lanx, f indecl.
8959	lapathum	noun	lapathum, lapathi, n
8960	lapicida	noun	lapicida, m indecl.
8961	lapicidinae	noun	lapicidinae, f indecl.
8962	lapidat		lapidat indecl.
8963	lapidatio	noun	lapidatio, f indecl.
8964	lapidator	noun	lapidator, m indecl.
8965	lapideus	adj	lapideus, lapidea, lapideum
8966	lapido	verb	lapido, lapidare, NULL, lapidatus
8967	lapidosus	adj	lapidosus, lapidosa, lapidosum
8968	lapillus	noun	lapillus, lapilli, m
8969	lapis	noun	lapis, lapis, m
8970	lappa	noun	lappa, lappae, f
8971	lapsio	noun	lapsio, f indecl.
8972	lapso	verb	lapso, lapsare, NULL, NULL
8973	lapsus	adj	lapsus, lapsa, lapsum
8974	lapsus	adj	lapsus, lapsa, lapsum
8975	laquearia		laquearia indecl.
8976	laqueatus	adj	laqueatus, laqueata, laqueatum
8977	laqueus	noun	laqueus, laquei, m
8978	Lar	noun	Lar, laris, m
8979	lardum		lardum indecl.
8980	Larentalia	noun	Larentalia, n indecl.
8981	Lares		Lares indecl.
8982	large		large indecl.
8983	largificus	adj	largificus, largifica, NULL
8984	largio	verb	largio, largire, NULL, largitus
8985	largitas	noun	largitas, largitatis, f
8986	largiter		largiter indecl.
8987	largitio	noun	largitio, largitionis, f
8988	largitor		largitor indecl.
8989	largitus		largitus indecl.
8990	largus	adj	largus, larga, largum
8991	Lars		Lars indecl.
8992	larva	noun	larva, laruae, f
8993	lasanum	noun	lasanum, n indecl.
8994	lasarpicifer	adj	lasarpicifer, NULL, NULL
8995	lascivia	noun	lascivia, lasciuiae, f
8996	lasciuior	verb	lasciuior, NULL, NULL
8997	lascivus	adj	lascivus, lasciva, lascivum
8998	lassitudo	noun	lassitudo, lassitudinis, f
8999	lasso	verb	lasso, lassare, NULL, lassatus
9000	lassulus	adj	lassulus, NULL, NULL
9001	lassus	adj	lassus, lassa, lassum
9002	late		late indecl.
9003	latebra	noun	latebra, latebrae, f
9004	latebrosus	adj	latebrosus, latebrosa, NULL
9005	latens	adv	latens indecl.
9006	latenter	adv	latenter indecl.
9007	lateo	verb	lateo, latere, NULL, NULL
9008	later	noun	later, lateris, m
9009	laterculus	noun	laterculus, laterculi, m
9010	latericius	adj	latericius, latericia, latericium
9011	latericulus		latericulus indecl.
9012	laterna		laterna indecl.
9013	latesco		latesco indecl.
9014	latex	noun	latex, laticis, m
9015	Latialis	adv	Latialis indecl.
9016	Latiar	noun	Latiar, latiaris, n
9017	Latiaris		Latiaris indecl.
9018	latibulum	noun	latibulum, n indecl.
9019	Latinae	noun	Latinae, f indecl.
9020	Latine	adv	Latine indecl.
9021	Latinitas	noun	Latinitas, latinitatis, f
9022	Latinus	adj	Latinus, latina, latinum
9023	latio	noun	latio, f indecl.
9024	latissime		latissime indecl.
9025	latito	verb	latito, latitare, NULL, NULL
9026	latitudo	noun	latitudo, latitudinis, f
9027	Latius	adj	Latius, latia, latium
9028	latius	adj	latius, latia, latium
9029	latomiae		latomiae indecl.
9030	Latonigena	noun	Latonigena, latonigenae, m
9031	lator	noun	lator, latoris, m
9032	latrans		latrans indecl.
9033	latrator	noun	latrator, m indecl.
9034	latratus	noun	latratus, latratus, m
9035	latro	verb	latro, latrare, n, latratus
9036	latro	noun	latro, latronis, m
9037	latrocinium	noun	latrocinium, latrocini, n
9038	latrocinor	verb	latrocinor, NULL, latrocinatus
9039	latrunculus	noun	latrunculus, latrunculi, m
9040	latus	adj	latus, lata, latum
9041	latus	noun	latus, lateris, n
9042	latus	adj	latus, lata, latum
9043	latusculum	noun	latusculum, n indecl.
9044	laudabilis	adv	laudabilis indecl.
9045	laudabiliter	adv	laudabiliter indecl.
9046	laudandus		laudandus indecl.
9047	laudatio	noun	laudatio, laudationis, f
9048	laudator	noun	laudator, laudatoris, m
9049	laudatrix	noun	laudatrix, f indecl.
9050	laudatus	adj	laudatus, laudata, laudatum
9051	laudo	verb	laudo, laudare, laudavi, laudatus
9052	laurea	noun	laurea, laureae, f
9053	laureatus	adj	laureatus, laureata, laureatum
9054	laureola	noun	laureola, f indecl.
9055	laureus	adj	laureus, laurea, laureum
9056	lauriger		lauriger indecl.
9057	laurus	noun	laurus, lauri, f
9058	laus	noun	laus, lai, f
9059	laute		laute indecl.
9060	lautia	noun	lautia, n indecl.
9061	lautitia	noun	lautitia, lautitiae, f
9062	lautumiae	noun	lautumiae, f indecl.
9063	lautus		lautus indecl.
9064	lavatio	noun	lavatio, f indecl.
9065	Laverna	noun	Laverna, f indecl.
9066	Lavinius	adj	Lavinius, lauinia, lauinium
9067	lavo	verb	lavo, lavare, laui, lautus
9068	laxamentum	noun	laxamentum, laxamenti, n
9069	laxatus	adj	laxatus, laxata, laxatum
9070	laxe		laxe indecl.
9071	laxitas	noun	laxitas, laxitatis, f
9072	laxo	verb	laxo, laxare, NULL, laxatus
9073	laxus	adj	laxus, laxa, laxum
9074	lea	noun	lea, leae, f
9075	leaena	noun	leaena, leaenae, f
9076	lebes	noun	lebes, lebetis, m
9077	lectica	noun	lectica, lecticae, f
9078	lecticarius	noun	lecticarius, lecticari, m
9079	lecticula	noun	lecticula, f indecl.
9080	lectio	noun	lectio, lectionis, f
9081	lectisternium	noun	lectisternium, n indecl.
9082	lectito	verb	lectito, lectitare, NULL, NULL
9083	lectiuncula	noun	lectiuncula, f indecl.
9084	lector	noun	lector, lectoris, m
9085	lectulus	noun	lectulus, lectuli, m
9086	lectus	adj	lectus, lecta, lectum
9087	lectus	adj	lectus, lecta, lectum
9088	legatio	noun	legatio, legationis, f
9089	legatorius	adj	legatorius, NULL, NULL
9090	legatum	noun	legatum, legati, n
9091	legatus	noun	legatus, legati, m
9092	legens		legens indecl.
9093	legifer	adj	legifer, legifera, NULL
9094	legio	noun	legio, legionis, f
9095	legionarius	adj	legionarius, NULL, legionarium
9096	legitime		legitime indecl.
9097	legitimus	adj	legitimus, legitima, legitimum
9098	legiuncula	noun	legiuncula, legiunculae, f
9099	lego	verb	lego, legare, NULL, legatus
9100	lego	verb	lego, legere, legi, lectus
9101	leguleius	noun	leguleius, leguleii, m
9102	legumen	noun	legumen, leguminis, n
9103	lembus	noun	lembus, lembi, m
