	FPP	POS	Dictionary Entry
4754	mitigatio	noun	mitigatio, mitigationis, f
4755	mitigo	noun	mitigo, NULL, n
4756	mitra	noun	mitra, mitrae, f
4757	mitto	noun	mitto, NULL, n
4758	mobilitas	noun	mobilitas, mobilitatis, f
4759	moderamen	noun	moderamen, moderaminis, n
4760	moderatio	noun	moderatio, moderationis, f
4761	moderator	noun	moderator, NULL, m
4762	moderatrix	noun	moderatrix, NULL, f
4763	moderatus	noun	moderatus, NULL, m
4764	moderor	noun	moderor, moderatissimi, n
4765	modestia	noun	modestia, modestiae, f
4766	modestus	noun	modestus, NULL, m
4767	modius	noun	modius, modi, m
4768	modulator	noun	modulator, NULL, m
4769	modulor	noun	modulor, NULL, n
4770	modulus	noun	modulus, moduli, m
4771	modus	noun	modus, modi, m
4772	moecha	noun	moecha, moechae, f
4773	moechus	noun	moechus, moechi, m
4774	moenia	noun	moenia, NULL, n
4775	mola	noun	mola, molae, f
4776	molaris	noun	molaris, molaris, m
4777	moles	noun	moles, molis, f
4778	molestia	noun	molestia, molestiae, f
4779	molimen	noun	molimen, NULL, n
4780	molimentum	noun	molimentum, moli, m
4781	molior	noun	molior, NULL, n
4782	molitio	noun	molitio, NULL, f
4783	molitor	noun	molitor, NULL, m
4784	mollio	noun	mollio, NULL, n
4785	mollitia	noun	mollitia, mollitiae, f
4786	mollitudo	noun	mollitudo, mollitudinis, f
4787	molo	noun	molo, NULL, n
4788	Molorchus	noun	Molorchus, molorchi, m
4789	momentum	noun	momentum, momenti, n
4790	monedula	noun	monedula, monedulae, f
4791	moneo	noun	moneo, NULL, n
4792	moneris	noun	moneris, moneris, f
4793	Moneta	noun	Moneta, monetae, f
4794	monile	noun	monile, NULL, n
4795	monitio	noun	monitio, NULL, f
4796	monitor	noun	monitor, monitoris, m
4797	monitum	noun	monitum, moniti, n
4798	monitus	noun	monitus, monitus, m
4799	monopodium	noun	monopodium, NULL, n
4800	mons	noun	mons, montis, m
4801	monstratio	noun	monstratio, NULL, f
4802	monstrator	noun	monstrator, NULL, m
4803	monstro	noun	monstro, NULL, n
4804	monstrum	noun	monstrum, monstri, n
4805	monticola	noun	monticola, monticolae, m
4806	monumentum	noun	monumentum, monumenti, n
4807	mora	noun	mora, morae, f
4808	mora	noun	mora, morae, f
4809	morator	noun	morator, NULL, m
4810	morbus	noun	morbus, morbi, m
4811	mordeo	noun	mordeo, NULL, n
4812	moretum	noun	moretum, NULL, n
4813	morior	noun	morior, NULL, n
4814	moror	noun	moror, NULL, n
4815	morositas	noun	morositas, NULL, f
4816	mors	noun	mors, mortis, f
4817	morsum	noun	morsum, morsi, n
4818	morsus	noun	morsus, morsus, m
4819	mortalitas	noun	mortalitas, mortalitatis, f
4820	mortarium	noun	mortarium, mortarii, n
4821	mortuus	noun	mortuus, mortui, m
4822	morum	noun	morum, mori, n
4823	morus	noun	morus, mori, m
4824	mos	noun	mos, moris, m
4825	motio	noun	motio, motionis, f
4826	motus	noun	motus, motus, m
4827	moveo	noun	moveo, NULL, n
4828	mucro	noun	mucro, mucronis, m
4829	mucus	noun	mucus, muci, m
4830	mugio	noun	mugio, NULL, n
4831	mugitus	noun	mugitus, mugitus, m
4832	mula	noun	mula, mulae, f
4833	mulceo	noun	mulceo, NULL, n
4834	mulco	noun	mulco, NULL, n
4835	mulctra	noun	mulctra, NULL, f
4836	mulctrum	noun	mulctrum, NULL, n
4837	mulier	noun	mulier, mulieris, f
4838	mulierarius	noun	mulierarius, NULL, m
4839	muliercula	noun	muliercula, mulierculae, f
4840	mulierositas	noun	mulierositas, NULL, f
4841	mulio	noun	mulio, mulionis, m
4842	mullus	noun	mullus, mulli, m
4843	mulsum	noun	mulsum, mulsi, n
4844	multa	noun	multa, multae, n
4845	multa	noun	multa, NULL, n
4846	multatio	noun	multatio, NULL, f
4847	multicia	noun	multicia, NULL, n
4848	multiplico	noun	multiplico, NULL, n
4849	multitudo	noun	multitudo, multitudinis, f
4850	multo	noun	multo, NULL, n
4851	mulus	noun	mulus, muli, m
4852	mundanus	noun	mundanus, NULL, m
4853	munditia	noun	munditia, munditiae, f
4854	mundus	noun	mundus, mundi, m
4855	mundus	noun	mundus, mundi, m
4856	munia	noun	munia, NULL, n
4857	municeps	noun	municeps, NULL, m
4858	municipium	noun	municipium, municipi, n
4859	munificentia	noun	munificentia, munificentiae, f
4860	munimen	noun	munimen, NULL, n
4861	munimentum	noun	munimentum, munimenti, n
4862	munio	noun	munio, munitissimi, n
4863	munitio	noun	munitio, munitionis, f
4864	munitor	noun	munitor, NULL, m
4865	munus	noun	munus, muneris, n
4866	munusculum	noun	munusculum, NULL, n
4867	Murcia	noun	Murcia, murciae, f
4868	murena	noun	murena, murenae, f
4869	murex	noun	murex, NULL, m
4870	muria	noun	muria, muriae, f
4871	murmur	noun	murmur, murmuris, n
4872	murra	noun	murra, murrae, f
4873	murrina	noun	murrina, NULL, n
4874	murus	noun	murus, muri, m
4875	mus	noun	mus, min, m
4876	Musa	noun	Musa, musae, f
4877	musca	noun	musca, muscae, f
4878	muscipulum	noun	muscipulum, NULL, n
4879	musculus	noun	musculus, musculi, m
4880	muscus	noun	muscus, NULL, m
4881	musica	noun	musica, musicae, n
4882	musicus	noun	musicus, musici, m
4883	mustaceum	noun	mustaceum, NULL, n
4884	mustela	noun	mustela, mustelae, f
4885	mustum	noun	mustum, musti, n
4886	mutabilitas	noun	mutabilitas, NULL, f
4887	mutatio	noun	mutatio, mutationis, f
4888	mutatus	noun	mutatus, mutatus, m
4889	mutilo	noun	mutilo, NULL, n
4890	mutilus	noun	mutilus, NULL, m
4891	muto	noun	muto, NULL, n
4892	muto	noun	muto, NULL, m
4893	mutuatio	noun	mutuatio, NULL, f
4894	mutuo	noun	mutuo, NULL, n
4895	mutuor	noun	mutuor, NULL, n
4896	mutus	noun	mutus, muti, m
4897	myoparo	noun	myoparo, NULL, m
4898	myrica	noun	myrica, myricae, f
4899	myrteta	noun	myrteta, NULL, f
4900	myrtum	noun	myrtum, myrti, n
4901	mystagogus	noun	mystagogus, mystagogi, m
4902	mysterium	noun	mysterium, mysterii, n
4903	nablium	noun	nablium, NULL, n
4904	naevus	noun	naevus, naevi, m
4905	nanciscor	noun	nanciscor, NULL, n
4906	nanus	noun	nanus, nani, m
4907	Napaeae	noun	Napaeae, NULL, f
4908	narcissus	noun	narcissus, narcissi, m
4909	nardum	noun	nardum, nardi, n
4910	nardus	noun	nardus, nardi, f
4911	naris	noun	naris, naris, f
4912	narratio	noun	narratio, narrationis, f
4913	narrator	noun	narrator, NULL, m
4914	narratum	noun	narratum, narrati, n
4915	narratus	noun	narratus, narratus, m
4916	narro	noun	narro, NULL, n
4917	narthecium	noun	narthecium, NULL, n
4918	nascor	noun	nascor, nati, m
4919	nassa	noun	nassa, nassae, f
4920	nasus	noun	nasus, nasi, m
4921	nata	noun	nata, natae, f
4922	natalis	noun	natalis, natalis, m
4923	natatio	noun	natatio, NULL, f
4924	natator	noun	natator, NULL, m
4925	nates	noun	nates, NULL, f
4926	natio	noun	natio, nationis, f
4927	natis	noun	natis, natis, f
4928	nato	noun	nato, NULL, n
4929	natrix	noun	natrix, NULL, m
4930	natura	noun	natura, natvrae, f
4931	natus	noun	natus, nati, m
4932	natus	noun	natus, nati, m
4933	nauarchus	noun	nauarchus, nauarchi, m
4934	naucum	noun	naucum, nauci, n
4935	naufragium	noun	naufragium, naufragi, n
4936	naufragus	noun	naufragus, naufragi, m
4937	naulum	noun	naulum, NULL, n
4938	nausea	noun	nausea, nauseae, f
4939	nauseola	noun	nauseola, NULL, f
4940	nauta	noun	nauta, navtae, m
4941	navarchus	noun	navarchus, nauarchi, m
4942	navicula	noun	navicula, naviculae, f
4943	navicularius	noun	navicularius, navicularii, m
4944	navigatio	noun	navigatio, navigationis, f
4945	navigium	noun	navigium, navigi, n
4946	navigo	noun	navigo, NULL, n
4947	navis	noun	navis, navis, f
4948	navitas	noun	navitas, NULL, f
4949	nebula	noun	nebula, nebulae, f
4950	nebulo	noun	nebulo, nebulonis, m
4951	necessarius	noun	necessarius, necessari, m
4952	necessitas	noun	necessitas, necessitatis, f
4953	necessitudo	noun	necessitudo, necessitudinis, f
4954	neco	noun	neco, NULL, n
4955	nectar	noun	nectar, nectaris, n
4956	necto	noun	necto, NULL, n
4957	nefas	noun	nefas, NULL, -
4958	negantia	noun	negantia, NULL, f
4959	negatio	noun	negatio, negationis, f
4960	neglectio	noun	neglectio, NULL, f
4961	neglectus	noun	neglectus, neglectus, m
4962	neglegentia	noun	neglegentia, neglegentiae, f
4963	neglego	noun	neglego, NULL, n
4964	nego	noun	nego, NULL, n
4965	negotiatio	noun	negotiatio, negotiationis, f
4966	negotiator	noun	negotiator, negotiatoris, m
4967	negotiolum	noun	negotiolum, negotioli, n
4968	negotium	noun	negotium, negoti, n
4969	nemo	noun	nemo, neminis, m
4970	nemoricultrix	noun	nemoricultrix, NULL, f
4971	nemus	noun	nemus, nemoris, n
4972	nenia	noun	nenia, neniae, f
4973	neo	noun	neo, NULL, n
4974	nepos	noun	nepos, nepotis, m
4975	neptis	noun	neptis, neptis, f
4976	Neptunus	noun	Neptunus, neptuni, m
4977	nequeo	noun	nequeo, NULL, n
4978	nequitia	noun	nequitia, nequitiae, f
4979	Nerthus	noun	Nerthus, NULL, f
4980	nervulus	noun	nervulus, NULL, m
4981	nervus	noun	nervus, nerui, m
4982	Nestor	noun	Nestor, nestoris, m
4983	nex	noun	nex, necis, f
4984	nexus	noun	nexus, nexus, m
4985	niceterium	noun	niceterium, NULL, n
4986	nidor	noun	nidor, nidoris, m
4987	nidulus	noun	nidulus, NULL, m
4988	nidus	noun	nidus, nidi, m
4989	nigror	noun	nigror, NULL, m
4990	nihil	noun	nihil, NULL, n
4991	nihilum	noun	nihilum, nili, n
4992	nilum	noun	nilum, nili, n
4993	Niligena	noun	Niligena, NULL, f
4994	Nilus	noun	Nilus, nili, m
4995	nimbus	noun	nimbus, nimbi, m
4996	nimium	noun	nimium, nimi, n
4997	nisus	noun	nisus, nisus, m
4998	nitedula	noun	nitedula, NULL, f
4999	nitor	noun	nitor, NULL, n
5000	nitor	noun	nitor, nitoris, m
5001	nitrum	noun	nitrum, nitri, n
5002	nix	noun	nix, niuis, f
5003	nixus	noun	nixus, nixi, m
5004	nixus	noun	nixus, nixi, m
5005	nobilis	noun	nobilis, nobilis, m
5006	nobilitas	noun	nobilitas, nobilitatis, f
5007	nobilito	noun	nobilito, NULL, n
5008	noceo	noun	noceo, NULL, n
5009	noctifer	noun	noctifer, NULL, m
5010	noctiluca	noun	noctiluca, NULL, f
5011	noctua	noun	noctua, noctuae, f
5012	nocturnus	noun	nocturnus, nocturni, m
5013	nodus	noun	nodus, nodi, m
5014	Nomas	noun	Nomas, NULL, m
5015	nomen	noun	nomen, nominis, n
5016	nomenclator	noun	nomenclator, nomenculatoris, m
5017	nominatio	noun	nominatio, NULL, f
5018	nomino	noun	nomino, NULL, n
5019	nona	noun	nona, nonae, f
5020	Nonae	noun	Nonae, NULL, f
5021	nonanus	noun	nonanus, nonani, m
5022	norma	noun	norma, normae, f
5023	Nortia	noun	Nortia, nortiae, f
5024	nosco	noun	nosco, notissimi, m
5025	nota	noun	nota, notae, f
5026	notatio	noun	notatio, NULL, f
5027	notio	noun	notio, notionis, f
5028	notitia	noun	notitia, notitiae, f
5029	noto	noun	noto, NULL, n
5030	Notus	noun	Notus, noti, m
5031	novacula	noun	novacula, novaculae, f
5032	novalis	noun	novalis, novalis, f
5033	novatrix	noun	novatrix, NULL, f
5034	noverca	noun	noverca, novercae, f
5035	novi	noun	novi, NULL, m
5036	novitas	noun	novitas, novitatis, f
5037	novo	noun	novo, NULL, n
5038	novus	noun	novus, noui, m
5039	nox	noun	nox, noctis, f
5040	noxa	noun	noxa, noxae, f
5041	noxia	noun	noxia, noxiae, f
5042	nubecula	noun	nubecula, nubeculae, f
5043	nubes	noun	nubes, nubis, f
5044	nubigena	noun	nubigena, nubigenae, m
5045	nubila	noun	nubila, NULL, n
5046	nubo	noun	nubo, NULL, n
5047	nudo	noun	nudo, NULL, n
5048	nugae	noun	nugae, NULL, f
5049	nugator	noun	nugator, NULL, m
5050	nugatorius	noun	nugatorius, nugatori, m
5051	numen	noun	numen, nvminis, n
5052	numero	noun	numero, NULL, n
5053	numerus	noun	numerus, numeri, m
5054	Numida	noun	Numida, numidae, m
5055	nummulus	noun	nummulus, nummuli, m
5056	nummus	noun	nummus, numi, m
5057	nuncia	noun	nuncia, NULL, f
5058	nuncupatio	noun	nuncupatio, NULL, f
5059	nuncupo	noun	nuncupo, NULL, n
5060	nundinae	noun	nundinae, NULL, f
5061	nundinatio	noun	nundinatio, NULL, f
5062	nundinum	noun	nundinum, NULL, n
5063	nuntia	noun	nuntia, nuntiae, f
5064	nuntiatio	noun	nuntiatio, nuntiationis, f
5065	nuntio	noun	nuntio, NULL, n
5066	nuntius	noun	nuntius, nuntii, m
5067	nupta	noun	nupta, nuptae, f
5068	nuptiae	noun	nuptiae, NULL, f
5069	nutricius	noun	nutricius, nvtrici, m
5070	nutricor	noun	nutricor, NULL, n
5071	nutricula	noun	nutricula, nutriculae, f
5072	nutrimen	noun	nutrimen, NULL, n
5073	nutrimentum	noun	nutrimentum, NULL, n
5074	nutrio	noun	nutrio, NULL, n
5075	nutrix	noun	nutrix, nutricis, f
5076	nutus	noun	nutus, nutus, m
5077	nympha	noun	nympha, nymphae, f
5078	nymphe	noun	nymphe, nymphae, f
5079	obaeratus	noun	obaeratus, obaerati, m
5080	obambulo	noun	obambulo, NULL, n
5081	obduco	noun	obduco, NULL, n
5082	obductio	noun	obductio, obductionis, f
5083	obeliscus	noun	obeliscus, obelisci, m
5084	obeo	noun	obeo, NULL, n
5085	obicio	noun	obicio, NULL, n
5086	oblectamen	noun	oblectamen, NULL, n
5087	oblectamentum	noun	oblectamentum, oblectamenti, n
5088	oblectatio	noun	oblectatio, oblectationis, f
5089	obligatio	noun	obligatio, obligationis, f
5090	obligo	noun	obligo, NULL, n
5091	oblittero	noun	oblittero, NULL, n
5092	oblivio	noun	oblivio, oblivionis, f
5093	obliviscor	noun	obliviscor, NULL, n
5094	oblivium	noun	oblivium, NULL, n
5095	obnitor	noun	obnitor, NULL, n
5096	obnuntiatio	noun	obnuntiatio, NULL, f
5097	oboedientia	noun	oboedientia, oboedientiae, f
5098	oboedio	noun	oboedio, NULL, n
5099	obolus	noun	obolus, oboli, m
5100	oborior	noun	oborior, NULL, n
5101	obrepo	noun	obrepo, NULL, n
5102	obruo	noun	obruo, NULL, n
5103	obrussa	noun	obrussa, NULL, f
5104	obsaepio	noun	obsaepio, NULL, n
5105	obscenitas	noun	obscenitas, obscenitatis, f
5106	obscenus	noun	obscenus, obsceni, m
5107	obscuratio	noun	obscuratio, NULL, f
5108	obscuritas	noun	obscuritas, obscuritatis, f
5109	obscuro	noun	obscuro, NULL, n
5110	obsecratio	noun	obsecratio, obsecrationis, f
5111	obsecro	noun	obsecro, NULL, n
5112	obsequentia	noun	obsequentia, NULL, f
5113	obsequium	noun	obsequium, obsequi, n
5114	obsequor	noun	obsequor, NULL, n
5115	obsero	noun	obsero, NULL, n
5116	observantia	noun	observantia, observantiae, f
5117	observatio	noun	observatio, observationis, f
5118	observo	noun	observo, NULL, n
5119	obsessio	noun	obsessio, obsessionis, f
5120	obsessor	noun	obsessor, NULL, m
5121	obsideo	noun	obsideo, NULL, n
5122	obsidio	noun	obsidio, obsidionis, f
5123	obsidium	noun	obsidium, obsidii, n
5124	obsignator	noun	obsignator, NULL, m
5125	obsigno	noun	obsigno, NULL, n
5126	obsolesco	noun	obsolesco, NULL, n
5127	obsonium	noun	obsonium, obsoni, n
5128	obsono	noun	obsono, NULL, n
5129	obstetrix	noun	obstetrix, obstetricis, f
5130	obstinatio	noun	obstinatio, obstinationis, f
5131	obstino	noun	obstino, NULL, n
5132	obsto	noun	obsto, NULL, n
5133	obstringo	noun	obstringo, NULL, n
5134	obstructio	noun	obstructio, NULL, f
5135	obstruo	noun	obstruo, NULL, n
5136	obsuo	noun	obsuo, NULL, n
5137	obtego	noun	obtego, NULL, n
5138	obtemperatio	noun	obtemperatio, NULL, f
5139	obtempero	noun	obtempero, NULL, n
5140	obtendo	noun	obtendo, NULL, n
5141	obtentus	noun	obtentus, obtentus, m
5142	obtero	noun	obtero, NULL, n
5143	obtestatio	noun	obtestatio, NULL, f
5144	obtineo	noun	obtineo, NULL, n
5145	obtrectatio	noun	obtrectatio, NULL, f
5146	obtrectator	noun	obtrectator, NULL, m
5147	obtrecto	noun	obtrecto, NULL, n
5148	obtundo	noun	obtundo, NULL, n
5149	obturo	noun	obturo, NULL, n
5150	obtutus	noun	obtutus, obtutus, m
5151	obversor	noun	obversor, NULL, n
5152	obvolvo	noun	obvolvo, NULL, n
5153	occaeco	noun	occaeco, NULL, n
5154	occasio	noun	occasio, occasionis, f
5155	occasus	noun	occasus, occasus, m
5156	occatio	noun	occatio, NULL, f
5157	occidens	noun	occidens, occidentis, m
5158	occidio	noun	occidio, NULL, f
5159	occido	noun	occido, NULL, n
5160	occido	noun	occido, NULL, n
5161	occipio	noun	occipio, NULL, n
5162	occisio	noun	occisio, occisionis, f
5163	occludo	noun	occludo, NULL, n
5164	occo	noun	occo, NULL, n
5165	occulo	noun	occulo, NULL, n
5166	occultatio	noun	occultatio, NULL, f
5167	occultator	noun	occultator, NULL, m
5168	occumbo	noun	occumbo, NULL, n
5169	occupatio	noun	occupatio, occupationis, f
5170	occupo	noun	occupo, NULL, n
5171	occurro	noun	occurro, NULL, n
5172	occursatio	noun	occursatio, NULL, f
5173	occursus	noun	occursus, occursus, m
5174	Oceanus	noun	Oceanus, oceani, m
5175	ocellus	noun	ocellus, ocelli, m
5176	ocrea	noun	ocrea, ocreae, f
5177	October	noun	October, octobris, m
5178	octussis	noun	octussis, octussis, m
5179	oculus	noun	oculus, oculi, m
5180	odium	noun	odium, odi, n
5181	odor	noun	odor, odoris, m
5182	odoratio	noun	odoratio, NULL, f
5183	odoratus	noun	odoratus, odoratus, m
5184	odoro	noun	odoro, odoratissimi, n
5185	odoror	noun	odoror, odoratissimi, n
5186	oeconomicus	noun	oeconomicus, NULL, m
5187	oenophorum	noun	oenophorum, oenophori, n
5188	oestrus	noun	oestrus, NULL, m
5189	oesypum	noun	oesypum, oesypi, n
5190	ofella	noun	ofella, ofellae, f
5191	offa	noun	offa, offae, f
5192	offendo	noun	offendo, NULL, n
5193	offensa	noun	offensa, offensae, f
5194	offensio	noun	offensio, offensionis, f
5195	offensiuncula	noun	offensiuncula, NULL, f
5196	offero	noun	offero, NULL, n
5197	officina	noun	officina, officinae, f
5198	officiosus	noun	officiosus, officiosi, m
5199	officium	noun	officium, offici, n
5200	offirmo	noun	offirmo, NULL, n
5201	offundo	noun	offundo, NULL, n
5202	olea	noun	olea, oleae, f
5203	olearius	noun	olearius, olearii, m
5204	oleum	noun	oleum, olei, n
5205	olitor	noun	olitor, NULL, m
5206	oliva	noun	oliva, oliuae, f
5207	olivetum	noun	olivetum, oliveti, n
5208	olla	noun	olla, ollae, f
5209	olor	noun	olor, NULL, m
5210	Olympia	noun	Olympia, olympiae, n
5211	Olympias	noun	Olympias, olympiadis, f
5212	Olympus	noun	Olympus, olympi, m
5213	omasum	noun	omasum, omasi, n
5214	omen	noun	omen, ominis, n
5215	omentum	noun	omentum, NULL, n
5216	omitto	noun	omitto, NULL, n
5217	onero	noun	onero, NULL, n
5218	onus	noun	onus, oneris, n
5219	opacitas	noun	opacitas, opacitatis, f
5220	opella	noun	opella, NULL, f
5221	opera	noun	opera, operae, f
5222	operarius	noun	operarius, operari, m
5223	operculum	noun	operculum, operculi, n
5224	operimentum	noun	operimentum, operimenti, n
5225	operio	noun	operio, NULL, n
5226	opifex	noun	opifex, NULL, m
5227	opilio	noun	opilio, NULL, m
5228	opinatio	noun	opinatio, NULL, f
5229	opinator	noun	opinator, NULL, m
5230	opinio	noun	opinio, opinionis, f
5231	opinor	noun	opinor, NULL, n
5232	opis	noun	opis, opis, f
5233	opitulor	noun	opitulor, NULL, n
5234	opobalsamum	noun	opobalsamum, opobalsami, n
5235	oppidanus	noun	oppidanus, oppidani, m
5236	oppidulum	noun	oppidulum, NULL, n
5237	oppidum	noun	oppidum, oppidi, n
5238	oppleo	noun	oppleo, NULL, n
5239	opportunitas	noun	opportunitas, opportunitatis, f
5240	oppositus	noun	oppositus, oppositus, m
5241	oppressio	noun	oppressio, NULL, f
5242	opprimo	noun	opprimo, NULL, n
5243	opprobrium	noun	opprobrium, obprobrii, n
5244	oppugnatio	noun	oppugnatio, obpugnationis, f
5245	oppugnator	noun	oppugnator, NULL, m
5246	oppugno	noun	oppugno, NULL, n
5247	ops	noun	ops, opis, f
5248	optatio	noun	optatio, NULL, f
5249	optatus	noun	optatus, optati, m
5250	optimas	noun	optimas, optatis, f
5251	optio	noun	optio, NULL, f
5252	optio	noun	optio, NULL, m
5253	opto	noun	opto, optatissimi, n
5254	opulentia	noun	opulentia, opulentiae, f
5255	opus	noun	opus, opi, n
5256	opusculum	noun	opusculum, opusculi, n
5257	ora	noun	ora, orae, f
5258	ora	noun	ora, orae, f
5259	oraculum	noun	oraculum, oraculi, n
5260	oratio	noun	oratio, orationis, f
5261	oratiuncula	noun	oratiuncula, oratiunculae, f
5262	orator	noun	orator, oratoris, m
5263	oratrix	noun	oratrix, NULL, f
5264	oratum	noun	oratum, orati, n
5265	oratus	noun	oratus, oratus, m
5266	orbator	noun	orbator, NULL, m
5267	orbis	noun	orbis, orbis, m
5268	orbita	noun	orbita, orbitae, f
5269	orbitas	noun	orbitas, orbitatis, f
5270	orbo	noun	orbo, NULL, n
5271	orca	noun	orca, orcae, f
5272	orchas	noun	orchas, NULL, f
5273	orchestra	noun	orchestra, orchestrae, f
5274	Orcus	noun	Orcus, orci, m
5275	ordinarius	noun	ordinarius, ordinari, m
5276	ordino	noun	ordino, ordinatissimi, n
5277	ordior	noun	ordior, NULL, n
5278	ordo	noun	ordo, ordinis, m
5279	Oreas	noun	Oreas, NULL, f
5280	orexis	noun	orexis, orexin, f
5281	organum	noun	organum, organi, n
5282	orgia	noun	orgia, NULL, n
5283	orichalcum	noun	orichalcum, aurichalci, n
5284	oricilla	noun	oricilla, NULL, f
5285	oriens	noun	oriens, orientis, m
5286	origo	noun	origo, originis, f
5287	Orion	noun	Orion, orionis, m
5288	orior	noun	orior, NULL, n
5289	oriundus	noun	oriundus, oriundi, m
5290	ornamentum	noun	ornamentum, ornamenti, n
5291	ornatrix	noun	ornatrix, NULL, f
5292	ornatus	noun	ornatus, ornatus, m
5293	orno	noun	orno, ornatissimi, n
5294	ornus	noun	ornus, orni, f
5295	oro	noun	oro, NULL, n
5296	orsa	noun	orsa, NULL, n
5297	orsus	noun	orsus, orsus, m
5298	ortus	noun	ortus, ortus, m
5299	oryza	noun	oryza, oryzae, f
5300	os	noun	os, oris, n
5301	os	noun	os, ossis, n
5302	oscen	noun	oscen, oscinis, m
5303	oscillum	noun	oscillum, NULL, n
5304	osculatio	noun	osculatio, osculationis, f
5305	osculum	noun	osculum, osculi, n
5306	ostendo	noun	ostendo, NULL, n
5307	ostentatio	noun	ostentatio, ostentationis, f
5308	ostentator	noun	ostentator, NULL, m
5309	ostento	noun	ostento, NULL, n
5310	ostentum	noun	ostentum, ostenti, n
5311	ostentus	noun	ostentus, ostentus, m
5312	ostiarium	noun	ostiarium, ostiarii, n
5313	ostium	noun	ostium, ostii, n
5314	ostrea	noun	ostrea, ostreae, f
5315	ostrum	noun	ostrum, ostri, n
5316	otiosus	noun	otiosus, otiosi, m
5317	otium	noun	otium, oti, n
5318	ovile	noun	ovile, ovilis, n
5319	ovis	noun	ovis, ovis, m
5320	ovo	noun	ovo, NULL, n
5321	ovum	noun	ovum, oui, n
5322	pabulatio	noun	pabulatio, NULL, f
5323	pabulator	noun	pabulator, NULL, m
5324	pabulor	noun	pabulor, NULL, n
5325	pabulum	noun	pabulum, pabuli, n
5326	pacatus	noun	pacatus, NULL, m
5327	pacificatio	noun	pacificatio, pacificationis, f
5328	pacificator	noun	pacificator, NULL, m
5329	pacifico	noun	pacifico, NULL, n
5330	paciscor	noun	paciscor, NULL, n
5331	pacta	noun	pacta, pactae, f
5332	pactio	noun	pactio, pactionis, f
5333	Pactolus	noun	Pactolus, pactoli, m
5334	pactor	noun	pactor, NULL, m
5335	pactum	noun	pactum, pacti, n
5336	pactus	noun	pactus, pacti, m
5337	pactus	noun	pactus, pacti, m
5338	Paean	noun	Paean, paeanis, m
5339	paedagogus	noun	paedagogus, paedagogi, m
5340	paedor	noun	paedor, NULL, m
5341	paelex	noun	paelex, pellicis, f
5342	paeninsula	noun	paeninsula, paeninsulae, f
5343	paenitentia	noun	paenitentia, paenitentiae, f
5344	paenula	noun	paenula, paenulae, f
5345	paeon	noun	paeon, paeonis, m
5346	paganus	noun	paganus, pagani, m
5347	pagella	noun	pagella, NULL, f
5348	pagina	noun	pagina, paginae, f
5349	paginula	noun	paginula, NULL, f
5350	pagus	noun	pagus, pagi, m
5351	pala	noun	pala, palae, f
5352	palaestra	noun	palaestra, palaestrae, f
5353	palaestricus	noun	palaestricus, palaestrici, m
5354	palaestrita	noun	palaestrita, palaestritae, m
5355	Palatinus	noun	Palatinus, palatini, m
5356	palatium	noun	palatium, palati, n
5357	palatum	noun	palatum, palati, n
5358	palea	noun	palea, paleae, f
5359	Pales	noun	Pales, NULL, m
5360	Palicus	noun	Palicus, palici, m
5361	palimpsestus	noun	palimpsestus, NULL, m
5362	paliurus	noun	paliurus, paliuri, m
5363	palla	noun	palla, pallae, f
5364	Palladium	noun	Palladium, palladii, n
5365	Pallas	noun	Pallas, palladis, f
5366	palliolum	noun	palliolum, pallioli, n
5367	pallium	noun	pallium, pallii, n
5368	pallor	noun	pallor, palloris, m
5369	palma	noun	palma, palmae, f
5370	palmes	noun	palmes, palmitis, m
5371	palmetum	noun	palmetum, NULL, n
5372	palmula	noun	palmula, palmulae, f
5373	palor	noun	palor, NULL, n
5374	palpito	noun	palpito, NULL, n
5375	palpo	noun	palpo, NULL, n
5376	palpor	noun	palpor, NULL, n
5377	paludamentum	noun	paludamentum, NULL, n
5378	palus	noun	palus, pali, m
5379	palus	noun	palus, pali, f
5380	pampinus	noun	pampinus, pampini, m
5381	panacea	noun	panacea, NULL, f
5382	pancratium	noun	pancratium, pancratii, n
5383	pandus	noun	pandus, NULL, m
5384	panegyricus	noun	panegyricus, NULL, m
5385	panicum	noun	panicum, panici, n
5386	panis	noun	panis, panis, m
5387	panniculus	noun	panniculus, NULL, m
5388	pannus	noun	pannus, panni, m
5389	Panomphaeus	noun	Panomphaeus, NULL, m
5390	panthera	noun	panthera, pantherae, f
5391	Panthoides	noun	Panthoides, NULL, m
5392	papaver	noun	papaver, papaveris, n
5393	papilio	noun	papilio, papilionis, m
5394	papilla	noun	papilla, papillae, f
5395	papula	noun	papula, papulae, f
5396	papyrus	noun	papyrus, papyri, m
5397	parasita	noun	parasita, parasitae, f
5398	parasitaster	noun	parasitaster, NULL, m
5399	parasitus	noun	parasitus, parasiti, m
5400	paratio	noun	paratio, NULL, f
5401	paratus	noun	paratus, paratus, m
5402	Parca	noun	Parca, parcae, f
5403	pardalis	noun	pardalis, pardalis, f
5404	pardus	noun	pardus, pardi, m
5405	parens	noun	parens, parentis, m
5406	parens	noun	parens, parentis, m
5407	parento	noun	parento, NULL, n
5408	pareo	noun	pareo, NULL, n
5409	paries	noun	paries, parietis, m
5410	parietinae	noun	parietinae, NULL, f
5411	parma	noun	parma, parmae, f
5412	parmula	noun	parmula, NULL, f
5413	paro	noun	paro, paratissimi, n
5414	paro	noun	paro, paratissimi, n
