language,source,lemma,atlas_id,url
grc,Atlas,παιδικόν,308676,https://atlas.perseus.tufts.edu/lemma/308676/
grc,Atlas,παλιγγενεσία,307870,https://atlas.perseus.tufts.edu/lemma/307870/
grc,Atlas,παμμεγέθης,314240,https://atlas.perseus.tufts.edu/lemma/314240/
grc,Atlas,παρά,337571,https://atlas.perseus.tufts.edu/lemma/337571/
grc,Atlas,παραχέω,312979,https://atlas.perseus.tufts.edu/lemma/312979/
grc,Atlas,πατέομαι,317568,https://atlas.perseus.tufts.edu/lemma/317568/
grc,Atlas,περιφύομαι,326186,https://atlas.perseus.tufts.edu/lemma/326186/
grc,Atlas,προκατάρχω,324650,https://atlas.perseus.tufts.edu/lemma/324650/
grc,Atlas,προσκαρτερέω,317820,https://atlas.perseus.tufts.edu/lemma/317820/
grc,Atlas,ῥαδάμανθυς,311285,https://atlas.perseus.tufts.edu/lemma/311285/
grc,Atlas,σύγκριμα,316957,https://atlas.perseus.tufts.edu/lemma/316957/
grc,Atlas,φλάκκος,312231,https://atlas.perseus.tufts.edu/lemma/312231/
grc,Atlas,11,306249,https://atlas.perseus.tufts.edu/lemma/306249/
grc,Atlas,illa,308151,https://atlas.perseus.tufts.edu/lemma/308151/
grc,Atlas,ᾱ,306366,https://atlas.perseus.tufts.edu/lemma/306366/
grc,Atlas,ἀνενδεής,318965,https://atlas.perseus.tufts.edu/lemma/318965/
grc,Atlas,ἀπαμείβομαι,306955,https://atlas.perseus.tufts.edu/lemma/306955/
grc,Atlas,ἀπόγνωσις,308469,https://atlas.perseus.tufts.edu/lemma/308469/
grc,Atlas,ἀποκληρόω,333646,https://atlas.perseus.tufts.edu/lemma/333646/
grc,Atlas,αὐτόλυκος,313189,https://atlas.perseus.tufts.edu/lemma/313189/
grc,Atlas,διάβολος,308084,https://atlas.perseus.tufts.edu/lemma/308084/
grc,Atlas,διαρκής,318011,https://atlas.perseus.tufts.edu/lemma/318011/
grc,Atlas,διογενής,316603,https://atlas.perseus.tufts.edu/lemma/316603/
grc,Atlas,δολοβέλλας,313559,https://atlas.perseus.tufts.edu/lemma/313559/
grc,Atlas,ἑβδομάς,320499,https://atlas.perseus.tufts.edu/lemma/320499/
grc,Atlas,ἔμμετρος,319857,https://atlas.perseus.tufts.edu/lemma/319857/
grc,Atlas,ἐξανδραποδίζω,321974,https://atlas.perseus.tufts.edu/lemma/321974/
grc,Atlas,ἐπαλείφω,319978,https://atlas.perseus.tufts.edu/lemma/319978/
grc,Atlas,ζῷον,312013,https://atlas.perseus.tufts.edu/lemma/312013/
grc,Atlas,θεοειδής,314480,https://atlas.perseus.tufts.edu/lemma/314480/
grc,Atlas,θύννος,318831,https://atlas.perseus.tufts.edu/lemma/318831/
grc,Atlas,καταδρομή,315483,https://atlas.perseus.tufts.edu/lemma/315483/
grc,Atlas,κάτοιδα,309548,https://atlas.perseus.tufts.edu/lemma/309548/
grc,Atlas,κρόκη,313344,https://atlas.perseus.tufts.edu/lemma/313344/
grc,Atlas,κυρία,307492,https://atlas.perseus.tufts.edu/lemma/307492/
grc,Atlas,κῶμα,311376,https://atlas.perseus.tufts.edu/lemma/311376/
grc,Atlas,λεηλατέω,322519,https://atlas.perseus.tufts.edu/lemma/322519/
grc,Atlas,μεταγενής,318393,https://atlas.perseus.tufts.edu/lemma/318393/
grc,Atlas,νέαρχος,308813,https://atlas.perseus.tufts.edu/lemma/308813/
grc,Atlas,ὄργανον,308367,https://atlas.perseus.tufts.edu/lemma/308367/
grc,Atlas,ὄρνυμι,331247,https://atlas.perseus.tufts.edu/lemma/331247/
grc,Atlas,ὄρτυξ,319540,https://atlas.perseus.tufts.edu/lemma/319540/
grc,Atlas,πάγη,314276,https://atlas.perseus.tufts.edu/lemma/314276/
grc,Atlas,παῦρος,311752,https://atlas.perseus.tufts.edu/lemma/311752/
grc,Atlas,πετραῖος,320448,https://atlas.perseus.tufts.edu/lemma/320448/
grc,Atlas,ῥαπίζω,341371,https://atlas.perseus.tufts.edu/lemma/341371/
grc,Atlas,ῥαφανίς,316751,https://atlas.perseus.tufts.edu/lemma/316751/
grc,Atlas,σαλώμη,311006,https://atlas.perseus.tufts.edu/lemma/311006/
grc,Atlas,συμπότης,320303,https://atlas.perseus.tufts.edu/lemma/320303/
grc,Atlas,συνήθης,312182,https://atlas.perseus.tufts.edu/lemma/312182/
grc,Atlas,σωματοφύλαξ,310134,https://atlas.perseus.tufts.edu/lemma/310134/
grc,Atlas,τάλας,313079,https://atlas.perseus.tufts.edu/lemma/313079/
grc,Atlas,ταμία,314400,https://atlas.perseus.tufts.edu/lemma/314400/
grc,Atlas,τερμινθίνη,306851,https://atlas.perseus.tufts.edu/lemma/306851/
grc,Atlas,τρίτατος,320159,https://atlas.perseus.tufts.edu/lemma/320159/
grc,Atlas,τροιζήν,317782,https://atlas.perseus.tufts.edu/lemma/317782/
grc,Atlas,ὑπερδέξιος,319921,https://atlas.perseus.tufts.edu/lemma/319921/
grc,Atlas,ὑπέρογκος,318431,https://atlas.perseus.tufts.edu/lemma/318431/
grc,Atlas,ὑποτέμνω,325063,https://atlas.perseus.tufts.edu/lemma/325063/
grc,Atlas,φίλων,309067,https://atlas.perseus.tufts.edu/lemma/309067/
grc,Atlas,χοιράς,308938,https://atlas.perseus.tufts.edu/lemma/308938/
grc,Atlas,ψ,306467,https://atlas.perseus.tufts.edu/lemma/306467/
grc,Atlas,ὡροσκοπέω,320260,https://atlas.perseus.tufts.edu/lemma/320260/
grc,Atlas,1,306289,https://atlas.perseus.tufts.edu/lemma/306289/
grc,Atlas,16,306912,https://atlas.perseus.tufts.edu/lemma/306912/
grc,Atlas,50,306198,https://atlas.perseus.tufts.edu/lemma/306198/
grc,Atlas,75,306196,https://atlas.perseus.tufts.edu/lemma/306196/
grc,Atlas,ep,306630,https://atlas.perseus.tufts.edu/lemma/306630/
grc,Atlas,ἀγαλλιάω,312113,https://atlas.perseus.tufts.edu/lemma/312113/
grc,Atlas,ἄδυτον,312949,https://atlas.perseus.tufts.edu/lemma/312949/
grc,Atlas,ἀθλέω,320677,https://atlas.perseus.tufts.edu/lemma/320677/
grc,Atlas,αἰκίζομαι,315481,https://atlas.perseus.tufts.edu/lemma/315481/
grc,Atlas,ἄκμων,316402,https://atlas.perseus.tufts.edu/lemma/316402/
grc,Atlas,ἀνήμερος,324887,https://atlas.perseus.tufts.edu/lemma/324887/
grc,Atlas,ἀπελλᾶς,309911,https://atlas.perseus.tufts.edu/lemma/309911/
grc,Atlas,ἀρχηγός,317224,https://atlas.perseus.tufts.edu/lemma/317224/
grc,Atlas,βρύω,318046,https://atlas.perseus.tufts.edu/lemma/318046/
grc,Atlas,γαλαξίας,313229,https://atlas.perseus.tufts.edu/lemma/313229/
grc,Atlas,γενεαλογία,315628,https://atlas.perseus.tufts.edu/lemma/315628/
grc,Atlas,δίποδος,310203,https://atlas.perseus.tufts.edu/lemma/310203/
grc,Atlas,δοιοί,316287,https://atlas.perseus.tufts.edu/lemma/316287/
grc,Atlas,ἐξεμέω,323240,https://atlas.perseus.tufts.edu/lemma/323240/
grc,Atlas,ἐπέρομαι,313438,https://atlas.perseus.tufts.edu/lemma/313438/
grc,Atlas,ἐπόγδοος,315761,https://atlas.perseus.tufts.edu/lemma/315761/
grc,Atlas,ἔστε,306531,https://atlas.perseus.tufts.edu/lemma/306531/
grc,Atlas,ἤλεκτρον,313829,https://atlas.perseus.tufts.edu/lemma/313829/
grc,Atlas,θεωρητός,324265,https://atlas.perseus.tufts.edu/lemma/324265/
grc,Atlas,ἴαμα,309030,https://atlas.perseus.tufts.edu/lemma/309030/
grc,Atlas,ἰλλυριοί,308072,https://atlas.perseus.tufts.edu/lemma/308072/
grc,Atlas,κυκάω,323152,https://atlas.perseus.tufts.edu/lemma/323152/
grc,Atlas,λάσιος,318809,https://atlas.perseus.tufts.edu/lemma/318809/
grc,Atlas,λάσκω,322970,https://atlas.perseus.tufts.edu/lemma/322970/
grc,Atlas,ληπτός,320563,https://atlas.perseus.tufts.edu/lemma/320563/
grc,Atlas,λικίνιος,312814,https://atlas.perseus.tufts.edu/lemma/312814/
grc,Atlas,μαγνέντιος,311313,https://atlas.perseus.tufts.edu/lemma/311313/
grc,Atlas,μήνυσις,314270,https://atlas.perseus.tufts.edu/lemma/314270/
grc,Atlas,νότος,310234,https://atlas.perseus.tufts.edu/lemma/310234/
grc,Atlas,περισσῶς,306177,https://atlas.perseus.tufts.edu/lemma/306177/
grc,Atlas,πόλυβος,310714,https://atlas.perseus.tufts.edu/lemma/310714/
grc,Atlas,πολυσχιδής,324073,https://atlas.perseus.tufts.edu/lemma/324073/
grc,Atlas,πούς,313304,https://atlas.perseus.tufts.edu/lemma/313304/
grc,Atlas,προσελαύνω,320427,https://atlas.perseus.tufts.edu/lemma/320427/
grc,Atlas,πῶς,310153,https://atlas.perseus.tufts.edu/lemma/310153/
grc,Atlas,σκοτίζω,321918,https://atlas.perseus.tufts.edu/lemma/321918/
grc,Atlas,συνεγγίζω,322802,https://atlas.perseus.tufts.edu/lemma/322802/
grc,Atlas,συνηγορία,314063,https://atlas.perseus.tufts.edu/lemma/314063/
grc,Atlas,τανῦν,306206,https://atlas.perseus.tufts.edu/lemma/306206/
grc,Atlas,τελέθω,316433,https://atlas.perseus.tufts.edu/lemma/316433/
grc,Atlas,τεράστιος,311603,https://atlas.perseus.tufts.edu/lemma/311603/
grc,Atlas,τηκτός,311402,https://atlas.perseus.tufts.edu/lemma/311402/
grc,Atlas,τριάς,310845,https://atlas.perseus.tufts.edu/lemma/310845/
grc,Atlas,φιλόκαλος,315863,https://atlas.perseus.tufts.edu/lemma/315863/
grc,Atlas,φιλοκράτης,312242,https://atlas.perseus.tufts.edu/lemma/312242/
grc,Atlas,φιλόλογος,316231,https://atlas.perseus.tufts.edu/lemma/316231/
grc,Atlas,φωλεύω,318367,https://atlas.perseus.tufts.edu/lemma/318367/
grc,Atlas,χλεύη,310123,https://atlas.perseus.tufts.edu/lemma/310123/
grc,Atlas,′,306220,https://atlas.perseus.tufts.edu/lemma/306220/
grc,Atlas,18,306221,https://atlas.perseus.tufts.edu/lemma/306221/
grc,Atlas,α ́,306322,https://atlas.perseus.tufts.edu/lemma/306322/
grc,Atlas,ἀμύητος,314467,https://atlas.perseus.tufts.edu/lemma/314467/
grc,Atlas,ἀναξηραίνω,320611,https://atlas.perseus.tufts.edu/lemma/320611/
grc,Atlas,ἀναρχία,312085,https://atlas.perseus.tufts.edu/lemma/312085/
grc,Atlas,ἄνοπλος,314743,https://atlas.perseus.tufts.edu/lemma/314743/
grc,Atlas,γαζοφυλάκιον,310239,https://atlas.perseus.tufts.edu/lemma/310239/
grc,Atlas,γο,313692,https://atlas.perseus.tufts.edu/lemma/313692/
grc,Atlas,διαπλάσσω,326208,https://atlas.perseus.tufts.edu/lemma/326208/
grc,Atlas,διαπρέπω,316096,https://atlas.perseus.tufts.edu/lemma/316096/
grc,Atlas,εἴκελος,312425,https://atlas.perseus.tufts.edu/lemma/312425/
grc,Atlas,εἰστρέχω,323651,https://atlas.perseus.tufts.edu/lemma/323651/
grc,Atlas,ἐκθρῴσκω,317371,https://atlas.perseus.tufts.edu/lemma/317371/
grc,Atlas,ἐμπλέκω,334064,https://atlas.perseus.tufts.edu/lemma/334064/
grc,Atlas,ἐπιμήνιος,307576,https://atlas.perseus.tufts.edu/lemma/307576/
grc,Atlas,ἐπίνειον,311500,https://atlas.perseus.tufts.edu/lemma/311500/
grc,Atlas,ἐπιφημίζω,325116,https://atlas.perseus.tufts.edu/lemma/325116/
grc,Atlas,ἐπουράνιος,310582,https://atlas.perseus.tufts.edu/lemma/310582/
grc,Atlas,ᾗπερ,306853,https://atlas.perseus.tufts.edu/lemma/306853/
grc,Atlas,ἵπταμαι,313154,https://atlas.perseus.tufts.edu/lemma/313154/
grc,Atlas,καινότης,312459,https://atlas.perseus.tufts.edu/lemma/312459/
grc,Atlas,κατασχίζω,316296,https://atlas.perseus.tufts.edu/lemma/316296/
grc,Atlas,κηλίς,312288,https://atlas.perseus.tufts.edu/lemma/312288/
grc,Atlas,κουρά,315303,https://atlas.perseus.tufts.edu/lemma/315303/
grc,Atlas,κώνειον,308041,https://atlas.perseus.tufts.edu/lemma/308041/
grc,Atlas,λείπω,306368,https://atlas.perseus.tufts.edu/lemma/306368/
grc,Atlas,λειχήν,309223,https://atlas.perseus.tufts.edu/lemma/309223/
grc,Atlas,μενεαίνω,312132,https://atlas.perseus.tufts.edu/lemma/312132/
grc,Atlas,μζ,308509,https://atlas.perseus.tufts.edu/lemma/308509/
grc,Atlas,νέαιρα,310291,https://atlas.perseus.tufts.edu/lemma/310291/
grc,Atlas,νέω,310015,https://atlas.perseus.tufts.edu/lemma/310015/
grc,Atlas,νόσφι,308606,https://atlas.perseus.tufts.edu/lemma/308606/
grc,Atlas,ὀρούω,321721,https://atlas.perseus.tufts.edu/lemma/321721/
grc,Atlas,ὄσιρις,310485,https://atlas.perseus.tufts.edu/lemma/310485/
grc,Atlas,παφλαγονία,312480,https://atlas.perseus.tufts.edu/lemma/312480/
grc,Atlas,περιπέτεια,316044,https://atlas.perseus.tufts.edu/lemma/316044/
grc,Atlas,περιστερά,319998,https://atlas.perseus.tufts.edu/lemma/319998/
grc,Atlas,πικρότης,312168,https://atlas.perseus.tufts.edu/lemma/312168/
grc,Atlas,πλέω,317668,https://atlas.perseus.tufts.edu/lemma/317668/
grc,Atlas,πλουτίζω,327200,https://atlas.perseus.tufts.edu/lemma/327200/
grc,Atlas,προσδίδωμι,314647,https://atlas.perseus.tufts.edu/lemma/314647/
grc,Atlas,προφασίζομαι,321870,https://atlas.perseus.tufts.edu/lemma/321870/
grc,Atlas,πυλωρός,313030,https://atlas.perseus.tufts.edu/lemma/313030/
grc,Atlas,πύματος,324196,https://atlas.perseus.tufts.edu/lemma/324196/
grc,Atlas,ῥύγχος,315120,https://atlas.perseus.tufts.edu/lemma/315120/
grc,Atlas,σταγών,316718,https://atlas.perseus.tufts.edu/lemma/316718/
grc,Atlas,συμπείθω,321183,https://atlas.perseus.tufts.edu/lemma/321183/
grc,Atlas,συρίζω,328812,https://atlas.perseus.tufts.edu/lemma/328812/
grc,Atlas,σφαιροειδής,308450,https://atlas.perseus.tufts.edu/lemma/308450/
grc,Atlas,ταύτῃτοι,306964,https://atlas.perseus.tufts.edu/lemma/306964/
grc,Atlas,τίθημι,325626,https://atlas.perseus.tufts.edu/lemma/325626/
grc,Atlas,τραγῳδός,317583,https://atlas.perseus.tufts.edu/lemma/317583/
grc,Atlas,ὑδρεύω,324162,https://atlas.perseus.tufts.edu/lemma/324162/
grc,Atlas,ὑπερφέρω,327775,https://atlas.perseus.tufts.edu/lemma/327775/
grc,Atlas,ὑπό,320690,https://atlas.perseus.tufts.edu/lemma/320690/
grc,Atlas,φρύνιχος,310828,https://atlas.perseus.tufts.edu/lemma/310828/
grc,Atlas,ὠριγένους,306717,https://atlas.perseus.tufts.edu/lemma/306717/
grc,Atlas,24,307122,https://atlas.perseus.tufts.edu/lemma/307122/
grc,Atlas,70,306234,https://atlas.perseus.tufts.edu/lemma/306234/
grc,Atlas,factus,317014,https://atlas.perseus.tufts.edu/lemma/317014/
grc,Atlas,ἀκοσμία,311884,https://atlas.perseus.tufts.edu/lemma/311884/
grc,Atlas,ἀποτροπή,311756,https://atlas.perseus.tufts.edu/lemma/311756/
grc,Atlas,ἀποφορά,312855,https://atlas.perseus.tufts.edu/lemma/312855/
grc,Atlas,ἀστυάγης,311311,https://atlas.perseus.tufts.edu/lemma/311311/
grc,Atlas,αὔω,321431,https://atlas.perseus.tufts.edu/lemma/321431/
grc,Atlas,βελόνη,314786,https://atlas.perseus.tufts.edu/lemma/314786/
grc,Atlas,εἶδον,312630,https://atlas.perseus.tufts.edu/lemma/312630/
grc,Atlas,εἶμι,311546,https://atlas.perseus.tufts.edu/lemma/311546/
grc,Atlas,ἔμφραξις,309719,https://atlas.perseus.tufts.edu/lemma/309719/
grc,Atlas,ἐνυάλιος,316305,https://atlas.perseus.tufts.edu/lemma/316305/
grc,Atlas,ἐξήκω,317641,https://atlas.perseus.tufts.edu/lemma/317641/
grc,Atlas,ἐπαυρέω,314705,https://atlas.perseus.tufts.edu/lemma/314705/
grc,Atlas,ἐπέκτασις,315311,https://atlas.perseus.tufts.edu/lemma/315311/
grc,Atlas,ἐπίπλοος2,308443,https://atlas.perseus.tufts.edu/lemma/308443/
grc,Atlas,ἤ,308222,https://atlas.perseus.tufts.edu/lemma/308222/
grc,Atlas,θανατηφόρος,319946,https://atlas.perseus.tufts.edu/lemma/319946/
grc,Atlas,θερμοπύλαι,311022,https://atlas.perseus.tufts.edu/lemma/311022/
grc,Atlas,θεσσαλονίκη,310977,https://atlas.perseus.tufts.edu/lemma/310977/
grc,Atlas,ἰλλυρίς,311058,https://atlas.perseus.tufts.edu/lemma/311058/
grc,Atlas,ἰσάζω,315467,https://atlas.perseus.tufts.edu/lemma/315467/
grc,Atlas,ἰτέος,306642,https://atlas.perseus.tufts.edu/lemma/306642/
grc,Atlas,ἰωσαφὰτ,313494,https://atlas.perseus.tufts.edu/lemma/313494/
grc,Atlas,κοιμίζω,321757,https://atlas.perseus.tufts.edu/lemma/321757/
grc,Atlas,κροκόδειλος,314693,https://atlas.perseus.tufts.edu/lemma/314693/
grc,Atlas,λύθρον,312484,https://atlas.perseus.tufts.edu/lemma/312484/
grc,Atlas,μαλάχη,310215,https://atlas.perseus.tufts.edu/lemma/310215/
grc,Atlas,μεμπτός,326592,https://atlas.perseus.tufts.edu/lemma/326592/
grc,Atlas,μηχανικός,328701,https://atlas.perseus.tufts.edu/lemma/328701/
grc,Atlas,παιδοποιία,311051,https://atlas.perseus.tufts.edu/lemma/311051/
grc,Atlas,πανταχόσε,306246,https://atlas.perseus.tufts.edu/lemma/306246/
grc,Atlas,παρεκτείνω,323672,https://atlas.perseus.tufts.edu/lemma/323672/
grc,Atlas,πεπέρεως,307998,https://atlas.perseus.tufts.edu/lemma/307998/
grc,Atlas,προσοχή,311449,https://atlas.perseus.tufts.edu/lemma/311449/
grc,Atlas,σμῆνος,316262,https://atlas.perseus.tufts.edu/lemma/316262/
grc,Atlas,σοβαρός,322406,https://atlas.perseus.tufts.edu/lemma/322406/
grc,Atlas,συγκρύπτω,321291,https://atlas.perseus.tufts.edu/lemma/321291/
grc,Atlas,σύμμικτος,329148,https://atlas.perseus.tufts.edu/lemma/329148/
grc,Atlas,τάχος,306580,https://atlas.perseus.tufts.edu/lemma/306580/
grc,Atlas,ταχυτής,311462,https://atlas.perseus.tufts.edu/lemma/311462/
grc,Atlas,τυφόω,325401,https://atlas.perseus.tufts.edu/lemma/325401/
grc,Atlas,φρόνιμος,306338,https://atlas.perseus.tufts.edu/lemma/306338/
grc,Atlas,ὠριγένης,311153,https://atlas.perseus.tufts.edu/lemma/311153/
grc,Atlas,17,306270,https://atlas.perseus.tufts.edu/lemma/306270/
grc,Atlas,287,308566,https://atlas.perseus.tufts.edu/lemma/308566/
grc,Atlas,α,307323,https://atlas.perseus.tufts.edu/lemma/307323/
grc,Atlas,αγβ,306546,https://atlas.perseus.tufts.edu/lemma/306546/
grc,Atlas,ἀέριος,324023,https://atlas.perseus.tufts.edu/lemma/324023/
grc,Atlas,ἄθλιος,306669,https://atlas.perseus.tufts.edu/lemma/306669/
grc,Atlas,ἀναστομόω,328464,https://atlas.perseus.tufts.edu/lemma/328464/
grc,Atlas,ἁπλόω,318752,https://atlas.perseus.tufts.edu/lemma/318752/
grc,Atlas,αὐτοζωή,307994,https://atlas.perseus.tufts.edu/lemma/307994/
grc,Atlas,γαῦρος,315671,https://atlas.perseus.tufts.edu/lemma/315671/
grc,Atlas,γεωργέω,306598,https://atlas.perseus.tufts.edu/lemma/306598/
grc,Atlas,διασείω,330108,https://atlas.perseus.tufts.edu/lemma/330108/
grc,Atlas,διαχώρησις,311320,https://atlas.perseus.tufts.edu/lemma/311320/
grc,Atlas,ἑλκτικός,312754,https://atlas.perseus.tufts.edu/lemma/312754/
grc,Atlas,ἐμβριθής,319331,https://atlas.perseus.tufts.edu/lemma/319331/
grc,Atlas,ἐνσπουδάζω,308131,https://atlas.perseus.tufts.edu/lemma/308131/
grc,Atlas,ἐπικλύζω,321574,https://atlas.perseus.tufts.edu/lemma/321574/
grc,Atlas,εὐμενής,306513,https://atlas.perseus.tufts.edu/lemma/306513/
grc,Atlas,εὐφορίων,309321,https://atlas.perseus.tufts.edu/lemma/309321/
grc,Atlas,ἧσσα,314962,https://atlas.perseus.tufts.edu/lemma/314962/
grc,Atlas,ἰνός,311368,https://atlas.perseus.tufts.edu/lemma/311368/
grc,Atlas,̓ισραήλ,313464,https://atlas.perseus.tufts.edu/lemma/313464/
grc,Atlas,καμπανία,311156,https://atlas.perseus.tufts.edu/lemma/311156/
grc,Atlas,κοχλίας,318648,https://atlas.perseus.tufts.edu/lemma/318648/
grc,Atlas,κυμαῖος,317632,https://atlas.perseus.tufts.edu/lemma/317632/
grc,Atlas,λήμνιος,316284,https://atlas.perseus.tufts.edu/lemma/316284/
grc,Atlas,λοιπός,308979,https://atlas.perseus.tufts.edu/lemma/308979/
grc,Atlas,λύκιος,314339,https://atlas.perseus.tufts.edu/lemma/314339/
grc,Atlas,μολοσσός,316495,https://atlas.perseus.tufts.edu/lemma/316495/
grc,Atlas,μύστης,317934,https://atlas.perseus.tufts.edu/lemma/317934/
grc,Atlas,νᾶπυ,316463,https://atlas.perseus.tufts.edu/lemma/316463/
grc,Atlas,νυκτερίς,320647,https://atlas.perseus.tufts.edu/lemma/320647/
grc,Atlas,ξάνθιππος,313613,https://atlas.perseus.tufts.edu/lemma/313613/
grc,Atlas,ὄγδοος,313548,https://atlas.perseus.tufts.edu/lemma/313548/
grc,Atlas,οἰνοχοέω,316786,https://atlas.perseus.tufts.edu/lemma/316786/
grc,Atlas,περιδεής,312215,https://atlas.perseus.tufts.edu/lemma/312215/
grc,Atlas,περιττοςυλλάβως,309011,https://atlas.perseus.tufts.edu/lemma/309011/
grc,Atlas,πρανής,316895,https://atlas.perseus.tufts.edu/lemma/316895/
grc,Atlas,προίσχω,324244,https://atlas.perseus.tufts.edu/lemma/324244/
grc,Atlas,πτερόω,328547,https://atlas.perseus.tufts.edu/lemma/328547/
grc,Atlas,σίγμα,309788,https://atlas.perseus.tufts.edu/lemma/309788/
grc,Atlas,σκοπέω,307589,https://atlas.perseus.tufts.edu/lemma/307589/
grc,Atlas,στυγνός,322274,https://atlas.perseus.tufts.edu/lemma/322274/
grc,Atlas,σύζυγος,321296,https://atlas.perseus.tufts.edu/lemma/321296/
grc,Atlas,συντέμνω,322804,https://atlas.perseus.tufts.edu/lemma/322804/
grc,Atlas,σφαγιάζω,321143,https://atlas.perseus.tufts.edu/lemma/321143/
grc,Atlas,ὑπερόριος,318438,https://atlas.perseus.tufts.edu/lemma/318438/
grc,Atlas,ὑποστίζω,306473,https://atlas.perseus.tufts.edu/lemma/306473/
grc,Atlas,ὑφήγησις,312096,https://atlas.perseus.tufts.edu/lemma/312096/
grc,Atlas,φάτις,308833,https://atlas.perseus.tufts.edu/lemma/308833/
grc,Atlas,φλέβιον,314536,https://atlas.perseus.tufts.edu/lemma/314536/
grc,Atlas,φρικτός,318877,https://atlas.perseus.tufts.edu/lemma/318877/
grc,Atlas,χαίρω,317130,https://atlas.perseus.tufts.edu/lemma/317130/
grc,Atlas,χέω,322464,https://atlas.perseus.tufts.edu/lemma/322464/
grc,Atlas,ib,306509,https://atlas.perseus.tufts.edu/lemma/306509/
grc,Atlas,ἀμήν,306321,https://atlas.perseus.tufts.edu/lemma/306321/
grc,Atlas,ἀντίκεινται,306675,https://atlas.perseus.tufts.edu/lemma/306675/
grc,Atlas,βαιθήλ,322679,https://atlas.perseus.tufts.edu/lemma/322679/
grc,Atlas,βασκαίνω,316821,https://atlas.perseus.tufts.edu/lemma/316821/
grc,Atlas,βλοσυρός,320801,https://atlas.perseus.tufts.edu/lemma/320801/
grc,Atlas,γαλαάδ,325567,https://atlas.perseus.tufts.edu/lemma/325567/
grc,Atlas,γραφεύς,316704,https://atlas.perseus.tufts.edu/lemma/316704/
grc,Atlas,γύγης,314526,https://atlas.perseus.tufts.edu/lemma/314526/
grc,Atlas,διάτασις,316467,https://atlas.perseus.tufts.edu/lemma/316467/
grc,Atlas,εἰσπέμπω,329901,https://atlas.perseus.tufts.edu/lemma/329901/
grc,Atlas,ἐλαύνω,328624,https://atlas.perseus.tufts.edu/lemma/328624/
grc,Atlas,ἐπαφίημι,316145,https://atlas.perseus.tufts.edu/lemma/316145/
grc,Atlas,ἐπίδηλος,316414,https://atlas.perseus.tufts.edu/lemma/316414/
grc,Atlas,ἐπίπονος,306571,https://atlas.perseus.tufts.edu/lemma/306571/
grc,Atlas,ἐρῶ,318594,https://atlas.perseus.tufts.edu/lemma/318594/
grc,Atlas,ἰκάριος,315285,https://atlas.perseus.tufts.edu/lemma/315285/
grc,Atlas,ἴκτερος,315400,https://atlas.perseus.tufts.edu/lemma/315400/
grc,Atlas,ἰσόμοιρος,314724,https://atlas.perseus.tufts.edu/lemma/314724/
grc,Atlas,καλλίστρατος,308951,https://atlas.perseus.tufts.edu/lemma/308951/
grc,Atlas,καταθύω,323597,https://atlas.perseus.tufts.edu/lemma/323597/
grc,Atlas,λαῖλαψ,311275,https://atlas.perseus.tufts.edu/lemma/311275/
grc,Atlas,λεία,309687,https://atlas.perseus.tufts.edu/lemma/309687/
grc,Atlas,ό,313818,https://atlas.perseus.tufts.edu/lemma/313818/
grc,Atlas,ὀρεινός,311893,https://atlas.perseus.tufts.edu/lemma/311893/
grc,Atlas,οὖτος,306460,https://atlas.perseus.tufts.edu/lemma/306460/
grc,Atlas,παραθαρσύνω,326037,https://atlas.perseus.tufts.edu/lemma/326037/
grc,Atlas,πε,306278,https://atlas.perseus.tufts.edu/lemma/306278/
grc,Atlas,πένομαι,309718,https://atlas.perseus.tufts.edu/lemma/309718/
grc,Atlas,πέριξ,306285,https://atlas.perseus.tufts.edu/lemma/306285/
grc,Atlas,ποθεν,311927,https://atlas.perseus.tufts.edu/lemma/311927/
grc,Atlas,ῥηματικός,315102,https://atlas.perseus.tufts.edu/lemma/315102/
grc,Atlas,σαμουηλ,308249,https://atlas.perseus.tufts.edu/lemma/308249/
grc,Atlas,σερουίλιος,309303,https://atlas.perseus.tufts.edu/lemma/309303/
grc,Atlas,σιμμίας,309900,https://atlas.perseus.tufts.edu/lemma/309900/
grc,Atlas,συγγενικός,328692,https://atlas.perseus.tufts.edu/lemma/328692/
grc,Atlas,τελευτή,309662,https://atlas.perseus.tufts.edu/lemma/309662/
grc,Atlas,τένεδος,313745,https://atlas.perseus.tufts.edu/lemma/313745/
grc,Atlas,φαρισαῖος,318136,https://atlas.perseus.tufts.edu/lemma/318136/
grc,Atlas,χαράδρα,313775,https://atlas.perseus.tufts.edu/lemma/313775/
grc,Atlas,χάρων,311780,https://atlas.perseus.tufts.edu/lemma/311780/
grc,Atlas,ψαλτήριον,312919,https://atlas.perseus.tufts.edu/lemma/312919/
grc,Atlas,24,306471,https://atlas.perseus.tufts.edu/lemma/306471/
grc,Atlas,25,306524,https://atlas.perseus.tufts.edu/lemma/306524/
grc,Atlas,29,306317,https://atlas.perseus.tufts.edu/lemma/306317/
grc,Atlas,ἀδολεσχία,311724,https://atlas.perseus.tufts.edu/lemma/311724/
grc,Atlas,ἀντίθετος,323065,https://atlas.perseus.tufts.edu/lemma/323065/
grc,Atlas,ἀπογεννάω,319503,https://atlas.perseus.tufts.edu/lemma/319503/
grc,Atlas,ἀποτειχίζω,333138,https://atlas.perseus.tufts.edu/lemma/333138/
